user_name,review_description,rating,review_date
Kelly Oliver-Bonnay,"Good storage but it would be nice to not have to download any photo to my desktop before
            being able to use or send.",4,"May 21, 2021"
James Russell,"With over 18000 photos over 12 years, I am impressed more than words can tell.and with an
            amazo echo show I am happy to have such a service to use...talk about bang for the buck !! You can a6lso
            play project in the them on a 66 inch TV screen ...super big WOW",5,"April 5, 2022"
Simon Biscoe,"Updated from a 5 star review. The recent update means I can no longer rotate device to view
            photos in Landscape mode.",2,"November 29, 2022"
Larry Marcotte,"Extremely happy with the quality of your photo system. One of the best ! Highly recommend it
            to everyone.",5,"June 12, 2021"
A Google user,"brilliant you can put your photos/drawings on all your device's through the app I also have
            a kindle it works great",5,"February 13, 2019"
A Google user,"When you get this app to where ALL photos are TOTALLY PRIVATE, then I'll use it. But till
            then, no go for me and a big thumbs down for this app.",1,"September 21, 2018"
Robert Myhill,"Useful app for storing photos and videos, easy to use with plenty of good features.",5,"March 3, 2023"
A Google user,"Very convenient cross platform access to your photos. Access to tools makes it even better.
        ",5,"March 30, 2020"
Juan Wilson,"Evreytime I get a memory photo I wind up looking at like every photo I've taken in the last
            6 years ..its amazing to have that much access to so many memories so conveniently",5,"March 20, 2022"
john mitchelmore,great didn't realize it was so comprehensive,5,"February 27, 2024"
Kelly Nazar,I love this app because I can access my photos on any device.,5,"February 4, 2024"
ryanthejuggalo21,Love it! Easy button!,5,"December 10, 2023"
A Google user,"AWESOME and then some....I've lost phones/photos in the past and now, I have peace of mind
            knowing my memories are SAFE!!!!!! Weeeeeeeeeeeeeeeee!!!",5,"April 15, 2019"
Colleen Hodder,"Love this facility, have created a separate album for each member of my family. Great to
            follow each new arrival growing.",5,"February 5, 2021"
Rita Diaz,Easy to manage,5,"May 6, 2024"
A Google user,Great app for keeping memories and the ability to show them on large screen tv.,5,"January 4, 2020"
A Google user,"I would have given it a 5 star had it arranged the photos in the folder section making it
            much more easy to navigate",3,"April 15, 2020"
Aubrey Bowden,Easy to use !!!!,5,"April 19, 2024"
Antonio Prenelle,Photos bring back many memories of my family,5,"April 19, 2024"
Tommy Bosko,"This app from Amazon just keeps getting better. safe. never lost a file. easy to use Keeps
            your memories safe",5,"May 9, 2023"
Danielle Thompson,"Love this app. It kept me from spending 100 on the picture keeper! I love that it shows me
            memories! So fun!",5,"January 5, 2021"
N O,Never you should earnestly.Tell me that I forgot about.I had it,2,"May 7, 2024"
A Google user,"I most like that the resolution is so good. Unlimited storage is also very nice. Easy to
            use.",4,"September 22, 2019"
A Google user,"It will not let me update just keeps telling me to update and when I press open it goes back
            to the same message.",1,"November 14, 2019"
A Google user,"The app no longer requires access to local storage, works really well for viewing my online
            photos.",5,"September 16, 2018"
Barbara Casaburri,"I love the simplicity of keeping all my pictures in order! Still going strong one year later
            !!!",5,"December 13, 2020"
Joanne Halpern,"Great photo experience and I really appreciate the look back feature that is so well done
            thank you for taking such great care of my memories",5,"July 17, 2023"
Emma Thompson,"Easy to use app, able to search easily for pictures and set your preferences for when to
            download them",5,"July 21, 2023"
ALBERTA BOAKYE,"Great app for storing and sharing photos. I especially like the memories it puts together
            for you.",4,"February 15, 2022"
A Google user,"Easy to use . Just a bit slow sometimes , though to be fair that's probably my upload speeds
            . Set it and forget it",4,"December 8, 2019"
John Wilks,"Great way to upload your photos for future reference and easy to discard when they are no
            longer required.",5,"March 28, 2021"
Frank Monahan,"Picks up photos I never knew existed. Gives me peace of mind that if my computer should
            crash I will not lose my pictures.",5,"October 22, 2020"
akayoshi1,Almost faster than google photos. Takes a lot of batter power white it is backing up.,4,"January 31, 2021"
Terry Tarff,"I love having all my photos in one place the big plus is that via my Fire stick I can view
            them on my TV screen.",5,"November 13, 2020"
Mike Meltzer,Amazon photos is very user-friendly. Good editing options.,5,"June 29, 2022"
Luis Rosa,"Irs great when adding pictures to your Alexa devices and having the pictures you like
            interchange with other pics.",4,"June 25, 2023"
Elsie Jones,"My experience so far, is a good one,only those darn pesky adds that bothers me specially
            when I am viewing something important.",5,"November 9, 2020"
Virginia Miller,Enjoy the daily memories.,5,"March 21, 2024"
Jan Pensa,"I like having my photos in a convenient app with the ability to easily share with family and
            friends",5,"September 11, 2023"
A Google user,"Great app keeps every photo well organized. Highly recommended. I have been using this app
            now for 3 years now. I still give it 5 stars. very useful.",5,"June 1, 2019"
Keith Graham,"Great place to review photos of family, friends and events. Love it!",5,"October 24, 2022"
Jessi Bonny,"Great. Only issue, u can't use them right away as Screensaver or backgrounds.",4,"January 25, 2022"
A Google user,"a good way to see and store pictures, though finding it hard to use to full effect",5,"March 13, 2019"
Esther Allen,"I think that Amazon Photo is great because it increases the place I have to store my art
            work. Thanks for this app",5,"January 14, 2021"
Sandra Evans,"Love the clarity and sharp images.I like that I can adjust and crop the size and color.
        ",5,"August 16, 2020"
Amy Bird Hansen,"I've been using Amazon photos app for about 5 years and I love it. It keeps track of dates
            and places, things I forget to do.",5,"April 7, 2022"
Helen Clough,"I've been looking for an app to store all my pics ,great that I found this one I'm just
            struggling to get my photos from other apps onto this one",5,"July 23, 2021"
Ann Burg,"This app is better than Google and the cloud. Google doesn't save all the pics, Amazon does!
        ",5,"December 16, 2020"
A Google user,"Unuseable! keeps saying I need to update it but there is no update! wont let me access the
            app. Sort it out!",1,"November 13, 2019"
Tiger,"Love having my photos in one place. Wish it was simpler to access from other photo programs
            Google or Samsung",5,"January 22, 2023"
A Google user,"Convenient and Simple to Use...have now used it for more than a year and find it great for
            sharing via Family Vault.",5,"December 19, 2019"
Patricia Williams,"I am very unhappy that the new version opens in Portrait on my Tablet and I can't change
            this.",1,"March 3, 2023"
Peter Dow,"New Version Not For Me. Used to be able to make multiplevdeletionsvin family app. Now one at
            a time what a bore. To much work for an average app",3,"November 22, 2022"
Rasheed,I just wish it played videos up to 20 mins but besides that it's Kool.. I like 💯,4,"February 10, 2024"
Peter Butschek,Everything seems to work well and I can revisit older pictures when needed.,5,"December 31, 2022"
A Google user,"Love that I can upload all our photos to one place. just wish it were easier to organize
            them.",3,"January 23, 2019"
Richard Lowles,"Great app. Could do some better editing tools, but overall, it is a very good tool",4,"November 12, 2023"
Alyn Wolf,"I like most everything about Amazon Photos, especially the memories thing. Have not tried
            making prints yet.",5,"January 17, 2023"
Larry Gore,Great photo saver,5,"March 27, 2024"
Laurie Rice,Photos feel safe,4,"April 2, 2024"
Michael Syms,I like it because its really good,5,"April 3, 2024"
A Google user,"Facial Recognition needs lots of work. My granddaughter and daughter are joined under my
            daughter. Google has no problem telling them apart.",3,"December 24, 2018"
charles jackson,Have lots of features,5,"April 4, 2024"
Lou Wiles,Love getting memories popping up.,4,"March 25, 2024"
steve caposto,Enjoying it on my echo show. 5,5,"March 21, 2024"
Dee Saylor,Very. Glad to have it.,5,"April 16, 2024"
Cindy Durrell,"Perfect for what I need,",5,"April 15, 2024"
Moboee Alien,I works quite well.,4,"March 7, 2024"
Dave Maynard,Better than a digital picture frame,5,"February 8, 2024"
K O,Easy to use,5,"March 15, 2024"
roger van vliet,I love this app,5,"March 29, 2024"
Pauline Hunt,"Very positive it's great to record so many events past & present and keep them for
            future pleasure and knowledge.",5,"November 27, 2020"
Diane Nelson,Great and seamless. Easy to find photos when you are looking!,5,"May 8, 2020"
Teresa Lamb Howes,"I really like this photo storage. Wish it was unlimited mp4 storage instead of the 15gb. But
            for the photos, it's awesome",5,"October 24, 2021"
Black Orphan (Crazy Cat),Can't order prints. When I try to it goes to a white screen and won't go any further.,2,"January 10, 2023"
Carol Upshaw,"It definitely free up storage on your phone and has a great lay out for all photos
            categories",5,"July 14, 2022"
A Google user,"I like that all my devices hold the same photos and if one device is lost, I haven't lost my
            pictures.",5,"December 13, 2019"
Brian Hrynyshen,"Since the update this app is unusable. I'm changing my review from 4 stars to one. I would
            give it zero stars if that option was available",1,"November 13, 2022"
Raymond Potter,"I have someone putting pics on my amazon photos. I have difficulty deleting pictures
            permanently. Every time I open the app, pictures I have deleted keep reloading.",5,"December 4, 2020"
Bertie OBrian,"I love this site for storing my photos. It`s great to know that my pictures are secure!
        ",5,"September 17, 2021"
Graham Williams,"Excellent photographic resource, easy to use, as a prime member we get unlimited free
            storage.",5,"May 10, 2021"
A Google user,"It's cool. I like the way I can backup all my pictures and videos. Then I can organize them
            and share them with friends and family.",5,"January 24, 2020"
Mark Johnson,"Works well, easy to use, uploads photos without difficulty to all devices.",5,"December 19, 2020"
Susan Prosser,"I love Amazon photos. It sends me memory pics of past pictures. I wish it did it every day.
        ",5,"May 7, 2021"
Judy Leahy,"When I thought that I lost at all. This Amazon Photos had me covered. ... All I can say is
            thank you so very much!",5,"November 14, 2022"
A Google user,"Great App! Love the ""Memories from"" I love looking back at photos from this day in past
            years.",5,"December 9, 2019"
A Google user,"Love that it automatically downloads photos & videos from my smartphone, as I use my
            camera extensively for my job.",5,"October 26, 2019"
jim dagg,Slow and very clunky without the functionality of previous version.,2,"April 29, 2023"
Patrick Barry,"Latest Version: Because I cannot award this massive reduction of functionality in order to
            drive the margins ever higher a zero.",1,"November 11, 2022"
A Google user,"I think is confusing and not easy to use. I wish there was a way to sort my many pictures.
            Thank you.",3,"November 12, 2018"
Padmanaban Anandan,"Something went wrong. Wouldn't even load and keeps returning that message. A very poorly
            written app.",1,"June 7, 2023"
Jin Cho,"Unlimited photo storage? Awsome. I just wish Amazon markets more of that feature so others
            learn about this.",5,"May 2, 2023"
A Google user,Easy to use and to view entire livrary of photos on my TV using Amazon Fire Stick.,5,"September 24, 2018"
A Google user,plenty enough functionality to easily share quality photos with family and friends.,5,"May 13, 2019"
A Google user,"it's aggravating to piss out of me because it's wanting me to share my photos and it keeps
            asking me and I'm not interested and sharing my photos with anybody not even my own family but it won't let
            me access my photos unless I agree to share my photos with family or friends and I'm not interested in doing
            that so make it to where I don't have to share it with anybody",1,"March 24, 2019"
krystal rice,"It fantastic to be able to store pics in one place and be able to look back on them anytime
            u like",5,"April 4, 2021"
Polly Curtis,Love the app. No fuss no muss. Pics go automatically and organized by the searches.,5,"November 1, 2022"
Sandy Douglass,"Great app! Perfect syncing. Store photos, use for all across devices",5,"May 10, 2020"
Peter Ley,"Great to see all my pictures saved automatically but I would like to be able to name them.
        ",4,"January 7, 2023"
Frances Fagg,"I love the way you list photos in name, year theme etc. So much better than one drive. For
            photos",5,"May 7, 2023"
Missie Sube,"It's ok. I don't like the fact that it sucks the picture instantly. I have to delete from my
            phone and there.",3,"November 27, 2023"
Karen Sue Tamarra,Excellent photo services.,5,"January 12, 2024"
Ingrid Cpersad,Great App! Preserver of memories.,5,"December 22, 2023"
Robert Mutchie,Would give it a 5 star if I could use it in landscape mode,4,"January 21, 2024"
Thomas Abebe,Easy to organize,5,"December 28, 2023"
Julianna Sharp,Quick saving amd uploads.,4,"December 17, 2023"
A Google user,"I love using photo. my pictures go into it really fast and I feel very secure with them
            there.",5,"May 31, 2019"
chris moore,Great and easy to use,5,"December 29, 2023"
valerie fane,Easy to find you photo's,5,"January 26, 2024"
David Westmore,"Not bad, pretty good performance.",4,"February 11, 2024"
Ian Paul Stringer,"Like the way it organizes my albums, nice job. Good quality photos too.",5,"August 15, 2023"
Ray Thornhill,"The new version is awful, it doesn't find my pictures it's just a huge downgrade.",1,"November 14, 2022"
Chris Greaves,Fantastic tool for storing your pictures across your devices. Well impressed!,5,"December 10, 2021"
A Google user,"Fast access to all my favorite pics and videos.super easy to navigate that my 4 year old
            daughter has her own app",5,"December 29, 2018"
Peter Simpson,A very handy for my photos.,5,"February 18, 2024"
A Google user,"Unlimited cloud storage for photos. Easily retrieved. My preferred cloud storage for photos.
        ",4,"July 15, 2019"
A Google user,"Good `Don't-Have-To-Worry-About-It` backup! To quote another product's slogan: Set it and
            forget it!",5,"April 4, 2019"
Luna Cat Plays,"I love it!!! It saves all of my photos and I can go back to them!!! Saves storage very
            good🤗🤗🤗🤗",5,"June 22, 2020"
Jay Bee,"Just a good app all the way around. Like that my photos are now part of my screen saver.
        ",5,"March 13, 2021"
Daniel Harris,"I rate this app a ⭐ one star. You can't pause your videos and it is slow. I don't recomend
            this app",1,"June 15, 2020"
Karen Broderick,"I added a tablet. Putting my Amazon photos on the second tablet was so easy. Its an app I
            trust",5,"February 7, 2021"
Patricia Ring,Great for backing up photos. More space for videos would be great.,4,"May 21, 2020"
A Google user,"I really enjoy this ! Its good to look at your photos & be able to let other people see
            them THANKYOU",5,"April 2, 2020"
gabriel miller,"I love using this app for the unlimited storage on pictures, just wish was unlimited in
            video",5,"November 23, 2023"
A Google user,"I found this easy to use after learning the ""ins and outs"". MAKES A NICE SPOT TO FILE MY
            HOBBY ITEMS.",5,"April 24, 2020"
Diana Christensen,"I love the ""remember this day"". It is nice to see, be reminded and good for my mental
            health. We lost so much this last 18 months it is good to see the faces and fun we have shared and will
            again...",5,"October 3, 2021"
A Google user,"Great value. Separate from phone. Love the photos of ""this day a year ago,""",5,"June 21, 2019"
Rhonda Winddancer,"It's wonderful knowing that I have my photos backed up and can order one whenever I want to.
        ",5,"May 27, 2022"
Johnson-Calhoun Family,"Love how all my pics and videos upload to Amazon to see later on. I love the memories that
            are created.",5,"December 13, 2022"
Carlton Morris,"Easy to use. Can pick a date in the past & see what photos were taken & what place
            we were visiting.",5,"May 20, 2023"
Les Blakeman,"Ease of use , good storage",5,"February 5, 2024"
ccelordeChristopher Chin,"partly working app, some faces are blank and the ones that are, you cannot name them.",4,"October 1, 2023"
Trish Wilson,I like the photos appearing on the tv and on each day from the past,5,"April 17, 2024"
A Google user,"No update link. The program states I must update it. There is no obvious update button
            therefore I am unable to use it.",1,"November 23, 2019"
Dave Abnett,"Very good app, would like the opportunity to be able to sort in galleries if possible.",5,"October 2, 2020"
A Google user,"love the opportunity to buy copies of my photos. good quality and quick delivery to my
            mailbox.",5,"August 16, 2019"
Raymond Morgan,Photos are easily accessible. Easy to find and love the app.,5,"March 31, 2021"
Marz Urla,Nothing but positive,5,"April 8, 2024"
A Google user,"App works pretty good. Not as pretty as Google photos, but the Prime storage is too good to
            pass up",4,"October 17, 2019"
Jeanie Molieri,Automatically installs your photos. Easy to order from. Saves space on your phone,5,"December 23, 2022"
A Google user,"I LOVE Amazon photo app. I get to see my pics on my tv & they look great. Thanks Amazon.
        ",5,"February 21, 2020"
Joanna Polok,"Like the ""this day in ****yes ago"", as I forget too many!",5,"December 9, 2023"
Mark Stubbs,Love the app. Works perfect for me. No complaints. Extremely useful and rapid 😎,5,"July 9, 2021"
Regeena Pierce,"Amazon is awesome..in products, delivery movies AND PHOTOS. I love seeing what was taken a
            year ago today. I'd totally recommend",5,"December 3, 2021"
Nikki Rogers,"Really easy to use . Use with a digital photo frame . Definitely recommend this,",5,"May 21, 2021"
Marianne Stevens,"I love not having to worry about lost photos! I can save the ones I want and discard the
            ones I dont !",5,"March 15, 2021"
Sheila Pitt,"Great to ensure the safety of your pics, and really easy to edit.",5,"April 25, 2022"
A Google user,"My hard drive went out on my computer and I was so thankful all of my pictures were saved on
            Amazon Photos !!!",5,"August 20, 2019"
A Google user,Very good generally a bit clunky at times and freezes,4,"March 14, 2024"
Andy Spiller,"Pretty good, the facial recognition system is not so great, if it gets it wrong you can't
            correct it.",3,"October 27, 2022"
Rude “El Rude-O” Maldonado,"I use to love this app then i switched phones and bam. More then half of my photos where
            gone, so sad ☹️ i lost lots of good memories",1,"August 13, 2022"
A Google user,"Love the app. Easy to use & much better than others. Plenty of space to store pictures.
        ",5,"November 9, 2019"
A Google user,"One of the best if not The beast quality in clarity an focus of pictures I have found
            anywhere.",5,"December 30, 2019"
Patty Mabery,"I like the app because it separates pics and videos so I can get to what I want easier.
        ",5,"July 29, 2022"
Travis Elliott,Great app for viewing photos. Crystal clear bright and vibrant color photo viewing.,5,"October 9, 2022"
Deanna Baillie,I love Amazon photos. I have been able to get a lot of organizing done. Love it!,5,"March 6, 2023"
A Google user,"I can always references my photos on Amazon! Great storage, easy access.",5,"October 30, 2019"
Regina O'Leary,"Appreciated but I never got my $10 think it was, reward or credit to start using Amazon
            photos a few years ago!",5,"July 31, 2022"
A Google user,"Always A great way to save pictures AND I LIKE THE THINGS YOU CAN DO TO MAKE PICTURES BETTER
            AND ADD WHAT YOU WANT, ~THE BEST~👦",5,"January 26, 2019"
Catherine B,Love it! Keeps everything safe & searchable. Shows me on this day daily photos.,5,"November 24, 2020"
JM Jackson,"I Love that I can share my photos with my Mother through Amazon Photos!! It's easy &
            fun.",5,"August 31, 2021"
A Google user,"This photo app is great, holds all my pics and doesn't take up any space so I can put as
            many pics as I want❣",5,"March 28, 2020"
Kathryn Phelps,"Amazon Photos do create amazing things with your photos. Their prices are amazing as well
        ",5,"July 2, 2022"
jeff osborne,"Very fast and efficient. Just wish there was an easy way to delete the junk and keep it from
            returning",4,"September 25, 2021"
A Google user,"I love this app.It saves both me and my wife's photos in the same spot for ease of printing.
        ",5,"April 21, 2019"
Simon Dobrzanski,"A great way to share your photos over any device I've took photos on my iPhone now I look at
            them on my Samsung or on the TV through my firestick",5,"November 13, 2022"
W NC,Great place to store unlimited photos and videos if you have a prime membership.,5,"July 30, 2021"
Samuel Borrelli,"Very hay with this. It never looses pictures, everything uploads perfect.",5,"November 18, 2023"
Joe Dondalski,Ease of use. Very inexpensive,5,"December 14, 2023"
Joe Pacione,Image recognition could be better. Remove and add feature would help considerably.,5,"September 21, 2020"
Terry Graham,Easy to use. Could be improved by allowing nesting of files/albums.,4,"May 2, 2020"
A Google user,"Great app brought to you by the company that most likely will own our souls in another 100
            years...features are amazing for a free app.",5,"February 10, 2020"
Nigel Powney,App opens for 1 or 2 seconds then closes itself again so is absolutely useless.,1,"November 17, 2020"
Richard Morris,"Absolutely no problems with this app. With its unlimited storage, it's well worth the try.
        ",5,"September 4, 2023"
Chris K,Excellent app. I use it for all my devices so I have all pics and videos in one place,5,"April 21, 2021"
A Google user,"Great for photos but very limited space for videos ! You have to buy more space ,avoid
            videos !",3,"October 8, 2019"
Ron Luce,It saves pictures. It needs better tools to retrieve them on demand.,3,"October 4, 2023"
Londi Ironhead,"It allows me to store my precious photos and to have access to them whenever I would like to
            see them.",5,"September 24, 2022"
dm o,DOES NOT WORK,1,"April 6, 2024"
A Google user,"I love this App!!! I really love looking at my doggy's pictures in a slide show on my TV.
        ",5,"April 4, 2020"
A Google user,"Easy to use/access. Aged 84yrs with visual probs, I can cope well with your format.
            THANKYOU.",5,"February 25, 2019"
Jerry Wilson,I love the ability to save photos on all my devices. They show on my show.,5,"May 23, 2022"
Sheena Faith,"Save so so many photos and videos. I ordered a few prints and they turned out beautifully
        ",5,"December 3, 2022"
Stephanie Allen,"I wish there was a way to up.oad from other devices its only taking one source the tablet. I
            would like to upload phone too",5,"March 24, 2023"
Neal Mackey,Works great and stable improvements. Great way to store and retrieve your memories,5,"July 18, 2023"
Joan Exner,Great app! I wish it would copy the albums I have made in Samsung Gallery.,4,"August 6, 2023"
A Google user,"Unusable due to endless loop: requires newest version; chose update now, chose open; back to
            requires newest version.",1,"November 16, 2019"
Maryanne Skpowski,"I absolutely love it when they bring past activities and pictures to the day they happened
            it's such a joy reliving those experiences",5,"May 11, 2023"
Holly Perry,Has stored many great memories for me for years. I love the app. Very reliable,5,"November 25, 2023"
A Google user,clear and saves the oldest to the newest with ease and has clarity too.,5,"May 2, 2019"
A Google user,"Easily uploads without any action on my part. No llimit on storage for photos. Very pleased.
        ",4,"October 29, 2019"
Nick Defries,"Keeps telling my i am over my limit in storage. Why is there no option to delete in order to
            get back within the limit? This app is terrible.",1,"January 31, 2023"
A Google user,"It's great having all my photo's all in one place, and they arrive there without any issues.
        ",5,"November 17, 2018"
Edward Bridger,"Great app and nice to know you have a additional source for backing up all your photos.
        ",5,"April 29, 2020"
Emmanuel Ruiz,"It's a good app to have you can save your memories and if you want to put it in a frame it's
            realy fast",4,"September 22, 2022"
zmelon,"Amazon Photos ROCK!!! I like keeping my shopping & lifestyle experiences all in one.
        ",5,"September 20, 2021"
Cameron Roberts,"Easy as pie I love this app very inexpensive and very nice to get and look at. Thank you so
            much amazon!",5,"January 31, 2021"
Carllin Tormohlen,"I love this app! I like being able to use my own photos as a screen saver on the Firestick.
        ",5,"July 3, 2022"
Cathy Eccles,Love seeing all the photos.,5,"December 7, 2023"
phil christie,"All my photos in one place, I particularly like the memories from the days in previous
            years.",5,"September 4, 2021"
Bonnie The Bunny,"Its was perfect how the old verison was but since the update i hate it badly it keeps
            crashes logs me out when i try to log in",1,"June 17, 2023"
Christina Banda,"I Love editing my photos on Amazon Photos. Thank you for sharing your talents so I can enjoy
            a memory of life.",5,"May 28, 2022"
Craig T,"Useful App. I like getting the this day in history photo reminders. Especially of the kids
            when small.",4,"May 2, 2022"
Michael and Gabriele,Easy to use and useful. Great tool to use especially while traveling.,5,"May 8, 2022"
A Google user,"I love having my photos and stuff backed up but except for my pictures I can't find any of
            my other back up stuff.",4,"December 25, 2019"
PeggySue Latimer,It's great if it would NOT save videos and use up the memory space. Otherwise it's 5☆,4,"February 1, 2023"
A Google user,I enjoy using the Amazon Photo app.and find it does a great job with all my photos!,5,"February 29, 2020"
A Google user,"Great place to store all your photos, and totally free if you are a Prime customer",5,"December 1, 2019"
Robert Higgins,"I've always been so worried that I would lose my photos and now I dont have to worry anymore
            🙂 Thank you Amazon !",5,"October 21, 2020"
A Google user,"Works well, easy to use and backs up any original resolution.",5,"September 14, 2019"
A Google user,"I love that now it has a story feature of our trips, now to mention the ""this day in photos
            "" feature.",5,"July 21, 2019"
A Google user,"Horrible. After deleting it reinstalling it even restarting my device it still crashes.
        ",1,"December 2, 2018"
Linda Steffen,"Great app it's always right on top of taking care of my photos & always on top of the
            days with my Videos love it",5,"May 23, 2023"
Karen Kleckner,Have always enjoyed the Amazon photo app. Easy to use! Love the photo editor.,5,"August 8, 2021"
Joy Mathson,Takes too long to delete photos and not enough photo manipulation features.,3,"June 17, 2021"
LindaSue Hamelton,"Great for unlimited storage, wish it would do the same for videos.",4,"January 24, 2023"
Gareth Lloyd,"Just the thing if you like a bit of nostalgia providing you don't end up looking forward to
            it!!!",4,"September 6, 2021"
David Darimont (Time Axis),"New interface is not optimal, too complicated for searching!",3,"February 5, 2023"
Carol Osborne aka Joco,Love Amazon Photos and like having the Photos as a screen saver. Excellent app.,5,"October 17, 2021"
Marg Ann Morris,"I like the way there is a notice to see memories of the day or showing memories of pictures
            for years.",5,"March 15, 2023"
GEORGE BELL,Very good app. A little time consuming organising it but once done it is fine.,4,"July 19, 2020"
Mike Compton,Only 5GB video upload makes this pretty pointless compared to alternatives.,3,"November 26, 2023"
Steven G Rochelle,It holds your old and new photos automatically. It's great.,5,"December 1, 2023"
Bruce Klock,Could be more intuitive and share easier. Could be an and android thing,4,"November 30, 2023"
Cj Boogy,"love the fact that with this app you can connect by bluetooth or streaming and or cast
            mirroring from any electronic device I have",5,"July 22, 2020"
Joe Garland,Easy to use peace of mind know the photos and videos are secure,5,"November 25, 2023"
Dawn Marie Jones,Great place to keep all my photos / videos !!,5,"November 26, 2023"
Warren Sherman,A convenient place to keep my photos and videos.,5,"December 30, 2023"
Paul Robins,"Great to have all your photos in one place,.",5,"November 21, 2023"
Ian Douglas,Good backup but would appreciate more video storage.,4,"November 24, 2023"
Tyrone Maiuri,"Love the simplicity of the ptogram. And appreciate the options available. Thank you Amazon!
        ",5,"September 10, 2021"
Ron Peterson,"Amazon Photos is a very nice App to use because they are Great and easy to use. A nice App.
        ",5,"August 19, 2023"
Dee Rigby,"Photos upload really quickly and its very simple to sort them and download to another
            device.",5,"January 9, 2021"
Vincent LaConte,Very useful + affordable backup. Downloading to Android should be easier.,4,"October 1, 2022"
A Google user,"Not user friendly ... Just want to put photos into album, but just no way to do it ... Bad
            interface",1,"October 25, 2019"
A Google user,"I love that I never need to worry about storing or losing any of my photographs. They're
            safe up in the cloud.",5,"January 8, 2020"
Rhonda Braxton,Good to have it all put together for slide shows for you with music. NICE!!!,5,"May 5, 2021"
A Google user,Good way to save photos across devices. Can even view on my tv with fire stick.,5,"November 29, 2018"
A Google user,"I love Amazon Photos! All my pictures, from all my devices, in one place!!! Woot!!!",5,"October 22, 2019"
Glyn Merritt,"I'm missing being able to edit my photos I.e. orientation, delete etc!",3,"December 6, 2022"
medo,"it helps me alot, when i need to write like a, book i can really do it, it really helps give
            this app, a 5 star, rating.",5,"February 17, 2021"
Nancy Perkins,"I use it to put art work that I am referring to in a painting. Nice to see on the big
            screen.",5,"March 19, 2021"
David Christie,So far very easy to use and transfer photos. Very happy this became available,5,"June 10, 2023"
Jim Bortels,"Automatic, clean, organized. Like it very much.",5,"May 29, 2020"
Ken Brown,"If some post millennial person would like to come visit me and show me how to actually
            utilize the features of this app, it would be appreciated.",5,"June 3, 2021"
A Google user,A great app. All photos in one place and accessible from anywhere.,5,"September 23, 2019"
Muhammad Ramin Ahmed,"As a fire user i hate amazon because a lot of thing but why am i only getting 5 gb i have
            internal storage 13 gb but amazon is giving us a app with only 5 gb storage why !!! 😠😠😠😠😠",1,"August 12, 2021"
Terri Lyons,The best app ever. keeps my pictures safe. Easy to access my videos and pictures.,5,"January 1, 2023"
JPyle Pyle,I love keeping my photos in Amazon!! I can keep as many as I Want for free!! Love it!!,5,"January 21, 2022"
Kayla Brown,Automatically uploads and I don't even have to worry about it. Easy access as well,5,"September 6, 2021"
Ivan Taylor,"Update is pants. Hidden photos gone, no landscape. Why update and make it worse?",2,"April 6, 2023"
A Google user,"It won't update when it used to (Android 5). It says to update to latest, but just closes
        ",3,"November 26, 2019"
Alan,Easy use and unlimited photo space. What is there to complain about.,5,"December 7, 2021"
jenny croft,"I've lost photos before, but now amazon is looking after them I can snap away quite happily.
        ",5,"July 21, 2021"
Susan Schmidt,"I love the way I can search for a specific location and then see all the photos that I have
            taken at that location",5,"October 2, 2022"
Scott N,"This app doesn't support the landscape mode, so it is not usable on my tablet.",1,"May 23, 2023"
Shirley Meitzler,"Positive. I collect ideas for card making and family members. Print some and enjoy all!
        ",5,"July 26, 2022"
Ray.Ardelle,a very nice photo app.,5,"February 28, 2024"
Roula Moucarry,"Loved it, very professional, lots of options and all easy to use.",5,"May 4, 2023"
Peter Miller,average prefer to be able to order pucs in my own way,3,"February 18, 2024"
Nysha Syeda,"Love the app but for some reason I can't upload my picture on my fire stick even after
            watching tutorials on how to do it",4,"October 3, 2020"
Hebin Sayami,Best app ever!!! Can hold a gazillion photos for a very long time so get it!!,5,"May 10, 2023"
Stella McDonell,"it's really good but I'm still trying to sync photos from my other device I have not
            accomplished this yet",5,"May 6, 2021"
Beverley McKay,I love this app. I love how it automatically captures all my photos in one place.,5,"September 30, 2021"
A Google user,4 stars only because of how long initial uploads take. the rest is amazing.,4,"September 23, 2019"
A Google user,Nice! Me like it! Amazon photos is cool. You can even create your own album.,4,"December 2, 2019"
Will Youmans,"I love the app, it brings back memories of the day you have taken the Pic as an anniversary.
        ",5,"July 7, 2022"
A Google user,"A great app. Sorted all my pics but did take a while as it found over 38000 on my computer
        ",5,"July 28, 2019"
A Google user,"Great means of protecting, viewing and sharing your photo collection.",5,"March 18, 2020"
A Google user,"Pretty good for saving family photos, it's nice to see pictures of old relatives.",4,"October 29, 2018"
Virginia Angione,I love having my photos available on all of my devices! It is so convenient.,5,"January 17, 2023"
Michael Aaron Tolman,"Love it stores your photos free. Back one year later still amazingly amazing holds all my
            artwork go to Crypto Kid on Rarible and see my NFT'S like and follow*",5,"November 1, 2022"
ANGOVO TENAGA ROH,"This has been turned off and in a drawer since android 8. I am surprised that it Avenatti
            works now.",5,"February 16, 2022"
Susan McCue,Love it! So enjoy past years' photos being sent through ad hoc. Really cheers my day!,5,"August 6, 2022"
Chen 1,"Nice initiative, but Only have portait mode, Doesn't work in landscape mode for Android pad
        ",4,"January 30, 2023"
