date,review,rating,isEdited,title,userName,developerResponse,,,,,,,,,,,1,too many ads!!,NeganHere,9/23/2023 4:58,"{'id': 39105551, 'body': 'Hi,\nThank you for your review.\nWe are sorry to hear that you are unable to use the App at this time. Please, reach out to our support team with the details of the issue at support.galleryvaultios@zipoapps.com  for further assistance.\nThank you!', 'modified': '2023-09-24T19:37:28Z'}",I tried opening the app and it goes to a blank page. It‚??s not opening. Can you assist,3,App not working,Nicksnamesssss,6/14/2021 23:03,So far so good one of the best,AdunNas,Rating,developerResponce
7-Feb-21,"Thanks for this app because this app help a big thing. .my photos are in
                            this app.. unforgettable this app is uninstall..I was scared and I cry well..after I install
                            this app one more time my old photos are come back.. I am very very very happy now. I does
                            not convey my happiness in the words once again Thanks For This App?§??§??§?",5,,,Paramasivam.k Paramasivam.k,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-21,"Just started using. Interface is sort of nice and clean. Easy to create new
                            folders which is difficult in other similar apps. Private feature is greta.",5,,,balachander k,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-20,"Didn't have the right features. Edit, I was looking for a good alternative
                            to Simple Gallery Pro, but this lacks the feature it has, such as temporarily showing hidden
                            photo files.",1,,,Ksanbah Lyngwa,,,,,,,,,,,,,,,,,,,,,,,,,
3-Sep-21,"Tons of intrusive ads, the secure photo feature doesn't work with SD cards.
                            Looking for a better alternative.",2,,,Jason Lau,,,,,,,,,,,,,,,,,,,,,,,,,
4-Oct-21,"Stupid. Too many ads. Loads oldest pic first. You can scroll to whatever pic
                            you want and click it,I promise it will take you back to the beginning of the album. It's so
                            frustrating. Don't download this bs",1,,,Witch_Way_Tarot & Craft,,,,,,,,,,,,,,,,,,,,,,,,,
18-Oct-20,"Superb app. Easy to use, no ads, private folders and many more. It also
                            allows to delete similar photos. It runs smoothly on my phone. Honestly it's a good app.
                            Worth 5 star rating. ?????????",5,,,Satyajit Dey,,,,,,,,,,,,,,,,,,,,,,,,,
5-Jun-22,"This app keeps freezing. And when i try to get out of the app it stays on
                            the same screen. I have to restart my phone to make it go away. UNINSTALLING",1,,,Wendy,,,,,,,,,,,,,,,,,,,,,,,,,
21-Feb-22,"It has everything I wanted in an image browser app. I especially appreciate
                            the Private folder feature, which was the main feature I got the app for.",5,,,Marc Wells,,,,,,,,,,,,,,,,,,,,,,,,,
3-Jun-21,"Wonderful Gallery App. It has a lot of options to customize your photos,
                            videos and other stuffs, but the developer needs more improvements.",5,,,Ali,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-22,"I have had to move all my pics as they will not open individually all I get
                            is a black screen so I have now uninstalled it and will now be looking for a better product,
                            this is the second time I've had to do this with this app",1,,,Colin Lynch,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-21,"This app is super amazing, helps keep my files privately as I want them and
                            well organized which makes it easier and faster to access the specific item I want. It's
                            cool",3,,,joseph ukaba,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-21,"This one I'm not yet got to fully devour all it does but with the little
                            time on it so far Im liking it. The secretiveness was y most reason so I'ma leave leg roll
                            to write back in a few weeks. But for now I see it staying an app on my phone",5,,,Kaotic2 Blunt3,,,,,,,,,,,,,,,,,,,,,,,,,
18-Nov-21,"This is very good app, for seciquer our personal photos and videos which was
                            very important for our own privacy. Using this app , I'm very satisfied. It's software
                            system and other progressive system was so nice.",5,,,TANIA Akter,,,,,,,,,,,,,,,,,,,,,,,,,
23-Oct-22,"I'm just starting to use it to organize my photos and this app is so simple
                            it almost does it itself. All I have to do is select and click what I want to do with the
                            photos. So simple. It's an awesome photo app.",5,,,Bobbie Newsom,,,,,,,,,,,,,,,,,,,,,,,,,
9-Aug-21,"Feels quite good to all the others I've tried and adds are the reason it's
                            free for me so I think that's a fair deal as I can't make it myself and somebody else has
                            and it's free...so all those who moan about adds...either pay up or put up with them as it's
                            free remember lol",5,,,Glyn ‚??Goodwithwood‚?ù Jones,,,,,,,,,,,,,,,,,,,,,,,,,
26-Sep-20,"very pretty UI and simple! unlike most other gallery apps that just apply
                            your search to the albums only, this actually includes your specific photos. thanks!",5,,,mistaken,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-23,"The app isn't really a 1 star. It's not bad. But I keep getting a pop up
                            demanding a review, with no option to skip. Well, if you force me like that, you get 1 star
                            every time.",1,,,Ted Morris,,,,,,,,,,,,,,,,,,,,,,,,,
27-Sep-21,"Previously I was using my favourite ASUS gallery in my Oppo phone. But after
                            upgradation of phone to ANDROID 11, it was creating some problem. It is the exact gallery
                            I've been searching. Just nice and easy to use. Thanks InShot.",5,,,R. K. Shrivastava,,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-22,"Good app very easy to use and also easy to categorize all your photos and
                            videos. Works great . Very minimal ads",5,,,B Wysong,,,,,,,,,,,,,,,,,,,,,,,,,
26-Feb-22,"This is one of the most famous downloadervweb of the world and after
                            searching the video, you can easily find and download. And may god this type of app coming
                            in the life so that everyone may find the music or video by this app and i really appreciate
                            it.",5,,,Mr Varma Kumar,,,,,,,,,,,,,,,,,,,,,,,,,
2-Jul-21,"I greatly enjoy the way that the photos are organized into seperate albums.
                            Camera photos, screenshots, downloads, etc.",5,,,J A,,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-20,"In my Androind 10 phone the folder view lags so much and this app doesn't
                            even response if i click on any folder. Scrolling through folder view also laga too much.
                            Please look into this problem.",2,,,Ravindra Gondaliya,,,,,,,,,,,,,,,,,,,,,,,,,
6-Mar-23,"Great video pics gallery app. it had a drag and drop option too. no adds. i
                            can create as many folders as i wish.",5,,,Muskan Kumari,,,,,,,,,,,,,,,,,,,,,,,,,
6-Aug-21,"My private file pictures are lost ..how ???.? I am so sad????????? ....this was
                            very unfair function in this app .....not suggest to use private folder for important
                            document or pictures .....you lost them.??è??£...i requeat to app honure to resolve this
                            problem for me....please‚?ùÔ∏è",1,,,Aditya kumar gupta,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-23,"Don't usually give 5 stars but, Only if you guys continue doing a excellent
                            job with the application... And not ??´ always look for reasons to update the application (
                            something that isn't broken) , You'll keep the 5 stars....",5,,,Jarvis Blay,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-22,"World best app i like it because it gives you world best features this app
                            is realy very nice for all users and this app is very best for software developers . I am
                            giving 5 stars to this app because i am a software developer i develop games , apps , and
                            websites . I developing minecraft pocket edition addons so in my android device so many
                            photos was covering my device storage but after installing this app my problem is 100% solve
                            and the best feature of this app is this is completly free . ??ç",5,,,GHGL TG GAMER,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-22,"Love the gallery app. I've tried so many and I was just gonna stick with my
                            Google Photos until I tried your Photo Gallery App. I love it. I'm still checking it out but
                            so far I rate it a 5 ‚≠ê‚≠ê‚≠ê‚≠ê‚≠ê.",5,,,Shawn Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jun-22,"I hate this app! I hope whoever developed this gets their teeth smashed in.
                            It's the second time that I made hidden files and they just vanished. I had wedding
                            rehearsal videos that I made hidden and just can't get them back. I really hate this app
                        ",1,,,UncleDaddy Bear,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-22,"When I pause a video it doesn't stop at that frame, I can't edit s video it
                            says not valid app found and can't open with an external video editor also so...",4,,,DARZY,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jul-23,"My only issue with this app is that it doesn't have many editing features
                            like other gallery apps Reply: add text, drawing, etc.",4,,,Crystal Lowder,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-22,"This is very Good app...... And I am satisfied at this....... But one thing
                            that....... Some videos or photos that i want a separate folder like song, personal videos
                            and Islamic videos foulders.are separately arrange...",5,,,Urooj Nirma,,,,,,,,,,,,,,,,,,,,,,,,,
23-Oct-22,"Says I need to Grant access to all the files on the phone that are not
                            related to photo sharing every single file on my phone needs to be accessible according to
                            this app I know how many of you people noticed that big word that said manage permissions
                            when you accepted this app",1,,,arcata company,,,,,,,,,,,,,,,,,,,,,,,,,
27-Oct-21,"Can't move photos to SD card. It said I must allow access and I did it, but
                            it says ""wrong folder, please select root folder blablabla"". It is already root folder of
                            ""downloads"". Why you make it so complicated?",1,,,Ratu Kaniya,,,,,,,,,,,,,,,,,,,,,,,,,
15-Dec-21,"This is so trash! Kept glitching, moves slow, and randomly shut down! Then
                            the redundancy of editing your pics...ugh! I can't believe I paid for this",1,,,Tim Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-21,"Can't hide folders or image/videos located in SD Card. BIG SHORTCOMING.
                            Nowadays many apps can handle operations in the SD Card with no problem.",1,,,Carlos Peralta,,,,,,,,,,,,,,,,,,,,,,,,,
11-Nov-22,"It's a good app. ??ç It works on a cheap phone as well, so that helps,
                            because the cheap phone did not even come with a Gallery app at all.",5,,,Jeffrey Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
8-Nov-23,"Strictly don't install this app. Suddenly all my hidden files private folder
                            got erased. Very annoying. Full bugs. Don't install this stupid app.",1,,,BASKAR RAJ,,,,,,,,,,,,,,,,,,,,,,,,,
13-Nov-22,"My phone doesn't come with a photo gallery on it, only Google Photos, so I
                            downloaded & tried about 15-20 different galleries, this is the ONLY I even liked!!!
                            Works great!",5,,,Alisha Lynn Davis,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jan-22,"Sincerely, the App is my Favourite,it is very easy to handle even as it
                            performs much task. My fervent Applaud Remains IMPONDERABLE to All that Contributed in one
                            way or the other towards making it Effective.",5,,,OKORONKWO JOHNSON,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-21,"It sucks, you all are liars, you said that it would edit videos & pics,
                            it shows edit button but it doesn't work, says it does have a valid app! Bye Liars!!!",1,,,Vance Lake,,,,,,,,,,,,,,,,,,,,,,,,,
4-Nov-21,"I don't like it, I'm using a Huawei Nova 2 Lite phone. And It won't show all
                            my photos. Not even a single one. I suggest you all to update this a fast a possible. THANK
                            YOU!!!",1,,,Alexis Rein Early Seven,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-21,"Thank you so much gallery for your excellent feature. I truly like it the
                            way it hides my pictures and keep it private. Thanks once again for making my life private.
                            Love, Umairah",5,,,Umairah Asya,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-21,"My boyfriend was trying to unlock my phone being nosey.. In which he
                            restarted my entire phone.. I used this app.. And had a code for the private photos i had
                            uploaded in this app.. I redled the app, did i lose everything when he reset my phone or how
                            can i get all of my fav videos back? Help!",3,,,Danyelle,,,,,,,,,,,,,,,,,,,,,,,,,
1-Mar-23,"Wants to include all folders so no exclude option. No good to me so
                            uninstalled. What is it you don't comprehend about an Exclude folder option? Change your job
                            maybe pick up rubbish may not be too taxing for your miniscule brain.",1,,,Andytom hall,,,,,,,,,,,,,,,,,,,,,,,,,
21-Nov-21,"It doesn't shows pics for importing. The round circle is moving for 3
                            minutes. Very poor app. Just a waste of time",1,,,Navnoor Singh,,,,,,,,,,,,,,,,,,,,,,,,,
5-Jul-21,"Will be great app and worth to buy if you add: 1.Exclude folders option. 2.
                            Possibility to move to pivate area photos from SD card (now it shows ""can't operate in SD
                            card).",4,,,P. B.,,,,,,,,,,,,,,,,,,,,,,,,,
3-Sep-21,"Works great very happy with the app.I did loose some of my photos after a
                            Google update I don't think it had anything to do with the app. Makes you wonder.",5,,,Stephen Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
5-Nov-22,"It would be better if it doesn't have an add cause I'm really struggling to
                            open it especially if my data is open. Please remove the add first but anyway i love it but
                            it's just the add.",3,,,ary minatozaki,,,,,,,,,,,,,,,,,,,,,,,,,
8-Feb-22,"This app is so good and I am very satisfied with this new edition and l
                            recommend to all those persons who wants to get a quick reach to their documents and you
                            guys must be span this app , it also be not imply abundant ads so that's why it is highly
                            recommended.",2,,,Mohsin Mushtaq,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jan-23,"1) vedio , clean, private, recent , these bottom need to be at bottom insted
                            of top. 2) grid/list option need, at present not available 3) paid version is rate is
                            maximum pl give discount otherwise it is ok",3,,,A.H.Laskar,,,,,,,,,,,,,,,,,,,,,,,,,
1-Mar-21,"Really good app but for some reason it wouldn't allow my phone to select it
                            as the default gallery app....... It just wasn't listed as an option. Otherwise would've
                            paid for pro and it would've been 5 stars",2,,,Chaz Christensen,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-21,"It manages its functions well nd is very easy to use.Just set a lock and
                            secure your pictures and important documents.Btw, It's excellent with easy interface..",5,,,Areeba Faisal,,,,,,,,,,,,,,,,,,,,,,,,,
30-Apr-22,"I would change the timing of asking to rate the app I didn't have to app no
                            more then a minute and it has already ask to rate it other then that I would probably change
                            the ad thing yeah I know it's for money related stuff but it being less frequently",4,,,George Mckenzie,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-23,"Really like the new video player, massive update from the old one. Bumping
                            my rating up to 5 stars (was 3) because of how much better the app has gotten since I first
                            started using it over a year ago.",5,,,Munk151,,,,,,,,,,,,,,,,,,,,,,,,,
5-Aug-22,"Very clean, slick UI allowing for quickly navigating through & selecting
                            functions. Great job developers! Facelick you. ‚ù§Ô∏è",5,,,Jason Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-22,"This app is really very good accidentally I delete this app after deleting I
                            was like oh God I lose my every pictures documents and video but after reinstalled this app
                            I just put email ID on my password section then I see amazing I got my everything file and
                            every picture I didn't lose anything I was so happy that's why I am giving this app 5 star
                            rating to good I am so satisfy with this app",5,,,Rinki Bera,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jan-23,"It is a veey good app i think everyone should download it , one thing i like
                            most is de private , it allows you to save anything you don't want others to see without
                            your permission they can't open it",5,,,Prince Opoku,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jan-22,"A very excellent app with powerful feature...I lost it on my phone but due
                            to it powerful feature I have decided to download it again.. especially the lock side..well
                            done fam",5,,,Baah Jennifer,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-21,"It's too good.we can transfer any pics and videos one file to another file.
                            We can save some important pics in private file. it's really good",4,,,Appu,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-22,"I'm not able to import images from gallery to private folder. This is
                            happening after the latest update. Please assist",3,,,Sree Sreeja,,,,,,,,,,,,,,,,,,,,,,,,,
6-Oct-22,"This is the app I was looking for,and I have found it. It has all the
                            functions that I need. A good and fastastic app. Keep it up, Mr Developers!",5,,,cy deng,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-22,"This is very good and secure gallery . Having private folder in which you
                            can lock what you want .",5,,,Salman Khan,,,,,,,,,,,,,,,,,,,,,,,,,
2-Mar-21,"not bad , but the one feature I'd pay for. is the ability to avoid mp3 art
                            ,book titles, book art and video art, not sure why I havent ever seen this.",3,,,Martin Wippler,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-22,"This was the application of gallery I have been looking for. Please don't
                            make any changes. Or make a different sign to choose it without confusion",5,,,George Kepa,,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-23,"It's a really good still but gif previews for the thumbnails is gone now
                            which is kinda upsetting but otherwise still a good app better for organizing photos",4,,,jake sexton,,,,,,,,,,,,,,,,,,,,,,,,,
21-May-22,"What happen to this app? I may hide the pictures but the videos is still
                            visible in my gallery. You can't just play it in your gallery but it's still there. Not
                            hidden at all",2,,,TuTortle,,,,,,,,,,,,,,,,,,,,,,,,,
2-Nov-22,"I forget my pattern, and it's displaying input your middle name which I did
                            and it's still no unlocking. I suggest there should be a recovery email or so to make it
                            easy to recover forgotten passwords.",1,,,Abdullahi Lawal Gomna,,,,,,,,,,,,,,,,,,,,,,,,,
14-Mar-22,"It was working well, all of a sudden now its asking us to grant a
                            permission. And says it can delete all the files on our device , it can read our messages.
                            What's wrong?",2,,,Priyal Jain,,,,,,,,,,,,,,,,,,,,,,,,,
22-Dec-22,"I like this App. I can open my gallery. I can look my photos and watch
                            videos without asking me to open another App to watch there.....is perfect for me.",5,,,Lilian Nangira,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-21,"Very easy to follow the instructions to import locked pictures. Still more
                            to explore too.",5,,,Christopher Delbart,,,,,,,,,,,,,,,,,,,,,,,,,
8-May-23,"A mess that's what I had and now I have it organized and I can compress
                            videos and edit the size of my photos too . Worse great with the hd camera I downloaded as
                            well .",5,,,James Clayton Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2-Mar-22,"It was working properly but suddenly yesterday all my photos from private
                            folder are disappeared ??©. They were very important. I want them back.",2,,,Sam Streaks,,,,,,,,,,,,,,,,,,,,,,,,,
17-Dec-20,"It's the best Photo app that I have experienced since I have been on these
                            photo app's. I would definitely vote for everyone to give it a shot..",5,,,Shala Blankenship,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-23,"A great app. Only reason why it's not 5 stars is I can't work out how to
                            exclude some albums (like music) from showing in the gallery.",4,,,Doug Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
11-Nov-22,"Don't like the update. Got a new phone and now can only have a private
                            folder if I add email. I can remember my pin...no thanks. Changed rating to 1 star.",1,,,The Saint Must Walk Alone,,,,,,,,,,,,,,,,,,,,,,,,,
7-Mar-23,"I was use this app form lost two years,3 months back sudenly this app dose
                            not working. I loss my photos and videos how to get back data from this app.",2,,,Guraja Rajesh,,,,,,,,,,,,,,,,,,,,,,,,,
29-Nov-21,"This is a very wonderful app, it is easy to use...and i have total privacy
                            over some things that I don't want to show or share to anyone. Thank you developers of this
                            app",5,,,christopher phiri,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-22,"Great gallery one of the better/best ones I can find and I tried many. Every
                            thing works well. Has great features.",5,,,Gene Zeb,,,,,,,,,,,,,,,,,,,,,,,,,
21-Feb-23,"I like that this is one of the few photo galleries I found that allows you
                            to use your photos as phone wallpaper. It also fairly easy to use.",5,,,Kathryn Woodruff,,,,,,,,,,,,,,,,,,,,,,,,,
30-Dec-21,"It was easy to use but the last update have made it almost impossible to
                            use. Use to be able to move things around with no problems now it asks so many questions and
                            still doesn't work right. Why couldn't you leave it the way it was.",2,,,rachel brian,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-22,"Nice program easier to rename and rearrange photos. But would be nicer if
                            you could have folders in folders.",3,,,Bigl Cadking,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jan-21,"When I get the chance to use it.would be able to make a review.whats the
                            hurry.you want the rating before I can find something good or bad.so far 5 stars because I
                            didn't have a picture gallery.up until 6 mins ago..I'm lie n it's been 24 mins.im just
                            saying.",5,,,Russell Napps,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-22,"This app make possible for me to hide my private pictures and videos. It
                            also helps me to edit the photos in my phone and also help me in many other things.",4,,,Scott Prince Kuiro,,,,,,,,,,,,,,,,,,,,,,,,,
10-Feb-22,"I was in love with this app, but after my phone asked for a update i lost my
                            app from my phone automatically. And i lost all pictures and videos which i hide. It's
                            really a worst experience i had.",1,,,Ranjit R Pillai,,,,,,,,,,,,,,,,,,,,,,,,,
27-Dec-21,"I can ask gallery at 3 star review because it's not really the best gallery
                            and I don't like help some of your pictures are private and I think that they should I'll be
                            organized.",3,,,Alexys Rose,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-23,"Finally found the gallery app that works best for my needs! Simple. Easy to
                            use. Clear interface. Great app",5,,,Thomas Armando Gualtieri,,,,,,,,,,,,,,,,,,,,,,,,,
2-Jan-23,"Very easy to use app for those phones that doesn't have it's own factory
                            gallery app. To those who need one app like this, put this app on and you're set!! ??™?èº???‚???èº
                        ",5,,,Angel Guerrido,,,,,,,,,,,,,,,,,,,,,,,,,
14-Sep-21,"It's absolutely awesome, download it friends you won't regret, it's makes it
                            easy to locate ur files and also separate them in so a way u can easily locate, its my
                            favorite gallery as it stands",5,,,Ledum Christian,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-21,"Great app. Very simple to use. Great feature is private folder securely
                            saves very important photos or documents with secured pin.",5,,,Manoj Nayee,,,,,,,,,,,,,,,,,,,,,,,,,
15-May-21,"I really like this app.it has a private folder .I think my only worry is
                            that the recycle bin is on the same page with the other albums",4,,,Addae Richard,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-23,"Best app 4 me. Not too busy , not difficult. Wonderfully simple and dark
                            theme...thanks and will U STOP ASKING ME TO RATE PLEASE B4 I TAKE A STAR. IVE RATED5. U WANT
                            ME TO SAY 10?? OK 10STARS. THANKS",5,,,William,,,,,,,,,,,,,,,,,,,,,,,,,
8-Apr-21,"Not that wonderful. First issues, I have ""app doesn't respond"" notification.
                            Second, when I transfer to memory card it's SUPER DUPER SLOW",2,,,Sunhee Nohrenberg,,,,,,,,,,,,,,,,,,,,,,,,,
22-Dec-22,"my personal opinion on this picture app is a very good ??ç and easy to use
                            and how simple and I am personally in my own personal use is a very very great choice for
                            you and anyone else like to be able to see for yourself and you know what I am saying about
                            it",4,,,Billyeatyouout,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jan-22,"I really do love this app, it really do things smartly when it comes to
                            privacy. It's a gallery and also an app lock. Love it!",5,,,Tangimatangi Glass,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-21,"Too complicated. Cannot move files or find the option that allows you to do
                            so navigation to the app is nearly impossible.",1,,,Xteve Xeairoux,,,,,,,,,,,,,,,,,,,,,,,,,
10-Feb-22,"It is very useful for us we need this types of icons in our mobile because
                            it's safe our photos and others important files can easily safe in this icon their are so
                            many other like screenshot and we can make own folder we can name that folder ??Å???",5,,,Lava 65,,,,,,,,,,,,,,,,,,,,,,,,,
30-Oct-22,"It is the best gallery app I ever used. it has all the features. Works well
                            as a gallery used. Thx for creating a app like this. Love this app so much ????§©. *The best
                            gallery app*",5,,,Maryum Noor,,,,,,,,,,,,,,,,,,,,,,,,,
13-May-21,"Very user friendly, would like to set a wallpaper or picture t0o the private
                            folders, but love it but so far everything has been great I would so recommend this app to
                            all my friends",5,,,Kathy Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr-23,"Very easy and user friendly. I appreciate the detailed information provided
                            for each artwork. great camera gallery app.",5,,,Seema Varma,,,,,,,,,,,,,,,,,,,,,,,,,
1-Sep-21,"This is awesome, I can't love this any less. So cool an easy to manipulate.
                            I give it 5 star without regretting. It is soo good in editing both photos and videos ???
                        ",5,,,Essien Happinash,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jan-23,"Best app for safe photograph, it provide to make different folders so it is
                            easy to find pics and folders.",5,,,kirti sahu,,,,,,,,,,,,,,,,,,,,,,,,,
13-Mar-22,"A very good app. Filing and categorical arrangement of photos and videos are
                            excellent and easy to use.",5,,,Estelito Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,
4-Apr-22,"No problems so far....am able to move pictures between folders which other
                            photo apps didn't allow for some reason.",5,,,Julie Gregory,,,,,,,,,,,,,,,,,,,,,,,,,
6-Dec-20,"It is easy to use even for mediocres It is one of the exceptional apks I
                            have seen and used.Due to it's exceptional qualities, I will not hesitate to recommend it to
                            other Google users worldwide.",5,,,Omoregie Ugiagbe,,,,,,,,,,,,,,,,,,,,,,,,,
13-Nov-22,"I can't find my vault directory after new update. You should fix this
                            problem. I lost many important data. So kindly tell me the way to recover my data",1,,,Bhishmanarayan Singh,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-21,"In order to see my oldest pictures I need to scroll down 100 times, really?
                            Why there is no slider I can use to see pictures at the bottom? Unacceptable.",3,,,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,
10-Nov-22,"They vex u with ads. I couldn't crop an image for 3 times due to ads.
                            Everytime I complete my cropping, an as springs up.",1,,,Jilpans Kilpans,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug-21,"When I imported none of my photo shoiwng ??≠??≠??≠??≠??≠??≠??≠this is very bad I
                            can't see my files after import this is rediculous. Worst app I will show this thing on
                            insta YouTube all over you played with me. Even I mailed no response came.",1,,,shivani singh,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-20,"I will like to appreciate this app as it sequence of keeping photos are
                            better than other... And most important we can easily attach or hide any photoes safely
                            here.",5,,,Saniya Shree,,,,,,,,,,,,,,,,,,,,,,,,,
20-Sep-22,"This app is very good but I am facing a problem I deleted my private data a
                            few days ago and I want to restore it but it doesn't work if there is any function in x
                            gallery please help me thanks€?",4,,,rashid latif,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jan-22,"many galleries I have installed, there has been some problem, but since I
                            have installed this gallery, my problem is gone. this is such a good app for every one such
                            as me.??????",5,,,ayesha khursheed,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-22,"This app is good I love that I can lock my private photos up now my kids
                            can't see them. I'm going to continue to use this instead of my original. Thank God there's
                            an app like this... Thank you Gallery",5,,,Trish Mallory,,,,,,,,,,,,,,,,,,,,,,,,,
13-Nov-21,"Im so frustrated Actually what happened was- I was using it for quite long
                            time but suddenly yesterday my private files vanished out I tried entering pin again and
                            again from yesterday but my files , they are lost......",1,,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,
3-Jan-22,"This is a really good app.. I like the private photo keeping thing there and
                            it help to free up spaces,the photo will be deleted or keep in recycle bin.. everything is
                            nice. I use this app so much it is easy to use.",5,,,Sumaiya Salsabil Surah,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jul-22,"Almost perfect gallery app. My only suggestion would be to allow cover image
                            to be set on locked folders",4,,,Jake Walker,,,,,,,,,,,,,,,,,,,,,,,,,
8-Apr-23,"Very slow on xiomi 11, doesn't recognize SD card, worked ok with xiomi 9,
                            not sure of the phone is the problem or the update..",3,,,rahul g,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-21,"Beautiful interface and simple design, super clean! Love that it plays vids
                            without permission-stuff. ???",5,,,Bri StratoStar,,,,,,,,,,,,,,,,,,,,,,,,,
10-Feb-23,"I recently purchased a new phone. All my photos were transferred except the
                            photos in my private folder. Are the photos lost or were deleted in the transfer??",2,,,Stewart Savage,,,,,,,,,,,,,,,,,,,,,,,,,
2-Aug-22,"The app in the store is 'gallery', but the name of the app is 'xGallery'.
                            That doesn't build trust with the end user. Immediately uninstalled.",1,,,Jason Greene,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-23,"I Love this apps way of putting my images together in different albums &
                            I can see videos separate & there is a good lock Album where you can have more Albums
                            there for Special Things it separates Photos Videos & Even Gifs i love this App ???",5,,,Trinity Roundface,,,,,,,,,,,,,,,,,,,,,,,,,
7-Nov-23,"Great app! Finally found an app that allows me to easily transfer videos and
                            images to SD card and free up space on my phone. Kudos Devs!",5,,,Grant Perry,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jun-23,"Horrible App!!! Ads are one thing, but when you have to wait 30seconds to
                            show someone a picture, it's EXTREMELY inconvenient!! How do you mess up a photo gallery
                            app???",1,,,Butler Family,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-23,"Ads block bottom of image. Impossible to avoid. Going to find another app to
                            read the instructions i need. Way to go out of your way to make a useless app, developers.
                        ",1,,,Earl Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
6-Nov-23,"One of the best and excellent app . i have google gallery which was not
                            working fine as like this,so when i try this after that uninstall the Google gallery....
                        ",5,,,Muhammad Zakria Khan,,,,,,,,,,,,,,,,,,,,,,,,,
9-Jan-24,"The gall of this app to ask for a 5-star review when it can't even get the
                            ""sort by alphabet"" feature working correctly.....",1,,,Rama K,,,,,,,,,,,,,,,,,,,,,,,,,
27-Oct-23,"I kinda liked this app despite the ads but suddenly it started getting so
                            glitchy and not functioning well.. I'll email the developers to see if they'll do something
                            about it",2,,,Jamaica San Sebastian,,,,,,,,,,,,,,,,,,,,,,,,,
