source,review_id,review_date,review_description,rating,user_name,review_title,developer_response,developer_response_date,thumbs_up,laguage_code,country_code
App Store,c1497b42-10e4-4221-9446-fb7bba226904,2012-06-15 09:21:54,"I am a recent convert to Dropbox, it was brilliant, then the update 1.5 completely destroyed the app. Please sort this out fast, otherwise a lot of angry people might go elsewhere.",3,Woogeeboo,It Was Brilliant...,,,,en,us
App Store,91a9e2b9-3e8e-4be1-909c-c7182ad7219e,2012-04-28 15:31:36,"Cannot even move files around or invite others to share a folder. Also, please update the assets for the new iPad.",2,monchote,Very limited functionality,,,,en,us
App Store,efc7ecde-912c-433d-bfb0-0406cc846365,2012-01-26 12:35:13,Can be better if it doesn't include punctuation when highlighting the word :),4,Iona.C,Love it!,,,,en,us
App Store,0b55d77d-7836-49a6-9381-770bfdaeec5b,2011-04-26 05:56:15,Not being able to create a folder makes the app pretty much a waste of time. Without this restriction four stars.,2,dpward00,No folder creation,,,,en,us
App Store,14c56897-f3f6-4413-82e0-30e7346892a6,2010-12-16 01:55:51,"Used to work perfect and was 5* now has stopped working and has login bug.. 
New iPhone 4 so it's not hardware is your software, fix it and it's a 5* app..
At the moment it's not worth the space on my phone...",1,Devonrockz!,Used to be perfect,,,,en,us
App Store,bd402193-a77b-4b3d-9cee-b20a14417376,2010-04-02 18:58:25,Easy to set up and use. Syncs quickly. Good storage space. Happy so far,4,GPP33,Impressive app,,,,en,us
App Store,96aec56c-649c-48f4-be0a-622ece1d857f,2017-08-27 11:48:45,Great I thought. I can edit my word files on Dropbox on my phone. Sadly not unless you hand over more money. This isn't made clear.,2,Jamousi,You have to pay for Word,,,,en,us
App Store,667c68c7-cd90-4098-8a8e-902e19b32fc0,2017-05-15 20:41:08,I am using Dropbox plus version. Today when I synced my photos it deleted all my recent photos had to restore from iCloud. I will stop using this app when my plus version expires.,1,Thejojy,Deleted all my recent photos,,,,en,us
App Store,2dcfad53-9c7b-4457-8a5f-5538b0450e1b,2015-10-03 18:31:10,It's all back working again. Thanks.,5,MisterChinn,Working,,,,en,us
App Store,b8850c45-7fb0-4c40-93f5-7c14b571f6c9,2016-07-03 18:05:09,"Previous version worked fine, would recommend it. Now however it crashes every time I try and upload anything, making it pretty redundant. Back to wetransfer I go.",1,Deaft,Terrible,,,,en,us
App Store,2fe46248-f372-4651-a628-cc84f093cab3,2013-07-28 20:27:34,Would even pay for it!,5,NotoUpgrade,Amazing app,,,,en,us
App Store,49853ca9-61ff-41c4-ac88-852fe51d9874,2015-04-29 06:19:29,"The app is useless. I can't do camera upload or even view my library, because the app closes constantly. The features are great in this app, but I can't use them whatsoever. Please sort out these bugs. iPhone 5s iOS 8.3",1,E9csl,Constant Crashing,,,,en,us
App Store,dff9d188-46a5-43ae-ab6e-aabe69912bbb,2014-12-21 12:23:14,"What is up with this app? It was ok but now it's just freezing all the time on my iPad mini, on my other devices it's working fine. Updated to the latest iOS software but having real problems now.",1,steamroom,Awful now,,,,en,us
App Store,0fa9692c-3bc4-4e1e-9ace-e314b6c803ad,2014-12-15 21:47:54,Current version crashes continually to the point of being almost unusable. Unfortunately when you use Dropbox it is kind of a necessity. Please sort out this nonsense and give us back a working app.,1,WeGotJoy,Essential but hopeless,,,,en,us
App Store,08d596d7-408f-4856-baff-fd6adc7d65b7,2014-11-16 09:15:18,"This is the first time I've used this and it won't allow me to attach anything. It says unable to close window, please close manually (defeating the object of loading documents from my phone)",1,ChloeT,Won't attach anything,,,,en,us
App Store,ab355d92-53e3-4938-995d-ca5423b358c4,2014-10-21 00:25:17,Can't listen to audio in background anymore. This app saves me a ton of space by having my music not on phone. Latest update I can't listen to music and browse web at same time. It's a downgrade please fix,1,bazzamacca1980,What's happened,,,,en,us
App Store,ec7053c5-e49c-4a37-ac0c-cae3531ad4cd,2014-09-22 07:25:15,This release crashes after a few seconds of being open. If you need use of your dropbox don't update to iOS 8 until they've released a stable version.,1,Jcorbz,Don't update to iOS 8 if you need use of this app,,,,en,us
App Store,af0b9ea5-1bb8-411f-8c1b-8c1c0408e8db,2014-05-21 23:55:26,"Besides getting Condoleezza Rice in the management team ( good luck with eavesdropping and hacking your files on this app users ) the app also crashes sometimes, anyway im moving on to pastures new, cant believe they will have Rice in the management side what a joke for privacy purposes... Byeee",1,srhottie,Awful,,,,en,us
App Store,64d2ae33-7dac-4c55-9f0f-2cdd674d6c59,2013-03-01 16:58:19,"I've got it on every device in the house, great for backing up pics to the PC and adding it to all devices.",4,Moogy4780,Great app,,,,en,us
App Store,e8e71748-94c9-4d06-a6d7-e7f5598fa1e6,2011-10-14 20:50:42,"Great app, it's so easy to use and good way to share photos or documents between friends or colleagues.",4,Stefhumphrey,Useful app,,,,en,us
App Store,7921bfb6-8b9a-4c06-8662-8b7a4668c606,2013-02-21 20:38:43,"This app does not seem to be working on my ipad (6.1.2). Worked once and now it just crashes a couple of seconds after launch. 
Please do something about it.
When it does work, it is great.",1,dimitrisv357,Great if/when it loads...,,,,en,us
App Store,741e25e0-aef6-4895-939e-56de2a2fddbe,2012-12-26 16:20:25,"Since a fews ago , the upload time for my 4a to upload photos have been soooo slooooow if working at all. The app is now practically unusable and im glad im not a paid user of dropbox. just for ur reference people who are
planning to invest in dropbox",1,j_j_U,so slow whats going on,,,,en,us
App Store,c2a9bf2a-dcb4-4462-b6cc-dd1f35a3703d,2012-11-26 14:11:29,"Any time I click on a file then try and email the link it crashes when I press email. 

Useless if that's the main thing you want to use it for.",1,Al_Zadeh,Useless. Crashes every time you try to send a link,,,,en,us
App Store,3c739929-be99-4984-9ff2-fd242176a3ba,2012-07-16 20:33:10,As the title says. Plus it needs more import/export options.,3,Jim. ,Needs to notify when files are added,,,,en,us
App Store,53276e5f-f08b-4e8b-a22e-dea9f6e076a2,2012-06-14 21:56:14,Can't even enter the password after the latest update. Keep crashing and crashing. Can't even use it anymore!,2,Aozlex,Keep crash,,,,en,us
App Store,7e59b9da-ea68-48f3-bcbf-100c28bc3468,2012-06-14 21:48:35,"Just updated, restarted, keeps crashing on log in",3,SAMs1980,Update crashes,,,,en,us
App Store,11d29743-f281-40bb-9b01-9908782eb130,2018-02-13 13:34:06,"Very serious problem from iphone when adding an attachment it keeps saying ""downloading"" forever",2,Perpezzino84,Not able anymore to add attachments to emails,,,,en,us
App Store,a5893c09-237b-4c56-a6a8-d9cbdd715193,2017-11-29 15:40:05,Unless you know the name of the file you are searching it’s almost impossible to find something! Where are my folders? How can I browse through them?,1,iPorce,Where are my files?,,,,en,us
App Store,2daefee5-e550-44be-a05e-d7fb07d448c6,2017-03-08 16:30:05,This app is great for storing files but would love if it gave you more storage 👍,5,Regal Ladd,Love this app,,,,en,us
App Store,517d9e0f-d0fc-4182-b405-f0c8ae44485c,2017-10-15 19:19:36,"All was going so well Drop box. 

Why has the ability to add attachments gone. The add attachment now requires authentication which is great but the recommendation to remove password lock and try again is not acceptable. 

Please fix",1,Ravinder Jamgotre,Adding files as attachments GONE!!,,,,en,us
App Store,55426045-488d-4049-a874-53735a2a7ce9,2015-07-07 16:04:10,Drop box is great and easy to use best thing I ever did,5,Stooky500,Ease of use,,,,en,us
App Store,6d0b95c1-eff3-4f41-8e94-622143358e98,2017-02-21 17:07:58,Its great until you want to open RAW files because it can't. Please add a feature to allow it to view RAW files!,3,Bo selecta! LTJ,Can't view RAW files,,,,en,us
App Store,7de8c252-43b9-4d5d-9855-7a715edbcac7,2015-12-21 15:31:30,"Not the only one by the looks of it. Has been ""installing"" on my screen for weeks. Can't delete it or anything. What is happening to the App Store?! This is the third app on my phone which is becoming annoying!",1,Ronnieios,Bad update,,,,en,us
App Store,7dd44a0b-5790-4a3c-838c-66a31ad07b34,2015-12-14 21:17:17,"The Dropbox app has disappeared from my iPad since the update on 3rd December.

The app cannot be downloaded from the App Store. Shows a blue dot within a blue circle.

Please fix this urgently as all my files are saved in Dropbox.",1,7.0,App has disappeared since December update!!!!,,,,en,us
App Store,9eaec2cb-0aeb-41ec-a086-980f7f28f7cc,2015-09-22 03:03:29,"Crashes every time after around 30 seconds when uploading camera images or when streaming video.

Please fix this, it's so frustrating.",1,alexjfuk,Crashes a lot,,,,en,us
App Store,ce1a9b57-ffee-40dd-a86d-fb453467c03e,2015-08-25 20:23:46,Could be quicker at uploading videos. As I have tried to download a 20sec vid for over 3 days. Plus it doesn't run very good in the background. Touch id,3,Jonnyboy23,Good,,,,en,us
App Store,e4764b84-f061-457c-ae19-a4dcedc9d9a7,2013-03-22 23:06:03,People must have poor pcs and phones for this not to work. Great branding too.,5,Wambee,Great,,,,en,us
App Store,f771db4a-da8d-46b9-bd4f-567464f4ea19,2015-02-11 06:58:08,"After some seconds the app crash and close ! Tgis version is annoying , please fix the problem !!",2,Vahid22,Too many crashes,,,,en,us
App Store,402c3d85-b7a1-4881-8c99-6ffadcf1e73e,2014-11-02 12:31:24,"Incredibly slow to load, often will just crash after waiting a minute to try and add a file!",1,conorokelly,Slow & buggy - often crashes!,,,,en,us
App Store,90b10010-d80e-48b2-b1b6-d3d26cd32b0b,2014-07-05 12:58:35,"Great App when it used to work!

After update unable to connect says there must be a problem with your internet connection - which there isn't

Please sort soon",1,Touchandgo69,i-pad & i-phone 5 Dropbox now won't connect,,,,en,us
App Store,01af8b42-c4e1-4428-9e5e-073a3b3f0d54,2013-04-29 01:33:00,Used to work well but since its last update it keeps freezing and I have to uninstall the app and reinstall it again...I have had to do this 5 times in the past 2 days...very annoying,1,Prnrosa,Very bad update,,,,en,us
App Store,b32ca8a9-4c94-46ac-88f9-1e18865440e3,2012-11-06 23:45:14,Such a great app easy for me to get my photos from an computer at anytime!,5,Jacek Wikierski222,Really gd app!!,,,,en,us
App Store,32257af6-2c28-4c93-9757-b0dcfcb8332d,2012-12-15 17:14:33,"A new version but seriouly what's new, improved functionality - no, a select all function for selecting favourites - no, oh but that's OK it's got a new logo - LOL",3,Jiffobarb,Come on surely you can do better,,,,en,us
App Store,e5b2889b-b788-405c-877b-c3cd01cf7a87,2012-09-28 09:59:39,Such a great app easy for me to get my photos from an computer at anytime!,5,Shan1427,Really gd app!!,,,,en,us
App Store,1b47fd78-16fe-4f97-a447-676f8bcd79db,2012-11-06 14:04:20,Amazing. Hoping to see mobile synchronization soon; everything else is super.,4,R f o r,Love it,,,,en,us
App Store,37a0324b-0aae-4c54-a02b-718789ac9086,2012-10-30 02:15:19,Amazing. Hoping to see mobile synchronization soon; everything else is super.,4, Nat86alie.x,Love it,,,,en,us
App Store,97a9cf2c-03d9-457e-b41f-f716ce68dca7,2012-10-17 00:16:48,Amazing. Hoping to see mobile synchronization soon; everything else is super.,4,Alex77456,Love it,,,,en,us
App Store,ee176324-7cbc-40ed-8f83-fd74c491e8d2,2012-02-03 21:00:44,Couldn't live without my Dropbox,5,toastedtruth,Yes!,,,,en,us
App Store,1464f7ca-69ff-43a8-af72-692092ca4179,2011-04-27 09:44:49,"This is the business! So simple & so easy to use! Apple should quite simply should endorse this! A+

A real must to have, get it now!

With a few finer adjustments this will blow iDisk & many other rivals away!

Still the best cloud application around!

Get it now!!!!!!",5,Simon Matthews,Wow!!!!!!!! The best Application so far,,,,en,us
App Store,73a098a7-04bc-448d-a63e-40c09c70661e,2010-11-28 21:49:38,I use Dropbox all the time it's fantastic.,5,Rtghihv,Best app on the app store,,,,en,us
App Store,fd48927e-d05c-45e9-981f-2ab2d2d8c920,2010-10-23 19:59:09,"Dropbox is my best app, bar none! You need to download this..now!",5,Whippet55,Awesome,,,,en,us
App Store,e16da464-98bb-44ce-bd24-37e70901d5e8,2016-07-29 23:07:03,I love dropbox! It's the perfect collaboration tool for musicians looking to share project file.,5,Sean Hensel-Coe,Dropbox is amazing,,,,en,us
App Store,7668c9c4-11d5-4131-9061-444ef047f602,2017-12-14 14:05:07,"The app does not work, since the last two updates the files tab and photos tab is in a constant ""loading"" regardless of whether on 4G or wifi, 

This has made the app USELESS as it's Only feature doesn't bloody work.",1,Isunnowhattopitheremateeee,"DONT UPDATE, APP DOESNT WORK",,,,en,us
App Store,2d62567e-9aa3-491c-b69c-420bb6ccad9d,2014-12-23 20:05:16,This app is great and dropbox is my favourite cloud storage service.,5,Pete1980uk,Simple yet Clever,,,,en,us
App Store,04483d8f-6c30-4e5d-84e2-1d80bb9cc6da,2015-11-05 16:53:39,"Extremely gutted! Worked few days a go until now! Not even letting me sign in! I'm Going to rate it 1 till this is fixed! I'd be more than happy to change my rating once it's all fix! Now, don't take too long!",1,Arghhhhhhh nooooooooo!!!!!,Fix it plzzzz!!!,,,,en,us
App Store,58bb49bd-ee82-4e20-a866-4358e8d0568c,2015-06-24 12:09:32,Any item moved to my Dropbox via my laptop will not show in the app. Thought the whole point of Dropbox is to share items across multiple devices. No it doesn't.,1,karl1408,Disappointing,,,,en,us
App Store,795a689d-0e4a-4064-b7cf-28f290e43649,2013-12-09 10:58:30,You've got to use it to believe it!!,5,Krio kopite,Top draw,,,,en,us
App Store,85a62d9c-cc0c-4168-a5f8-bafea7fd1cfb,2014-12-22 19:27:31,Freezes at home screen whenever I try to open the app after last update. Been a week and no fix yet. Annoying.,1,Mimita1986,Broken after last update,,,,en,us
App Store,e07e2057-5d2f-4020-b1d0-f2e915ddf49a,2014-10-29 06:50:07,"Would like fingerprint integration though... Like some other apps, 1 Password, Documents etc",4,Metrix boy,Good app,,,,en,us
App Store,1b82bba8-b914-4c3a-a960-bad983171d75,2014-04-15 09:25:36,Should advise more clearly you need to sync to upload files..,4,Filix888,Great,,,,en,us
App Store,10d77861-c69d-4903-93ee-8d1adba5b35c,2014-03-20 06:14:15,"Constant crashes, making this app butch useless and frustrating.  No crash data so cannot help diagnose.  However crashes occur both when navigating and when browsing a file.",1,Beechside,Unusable,,,,en,us
App Store,15e05156-a7ea-4f4f-b009-31e881246d48,2013-09-19 19:08:12,"Synchs shared files between my windows laptop, home iMac and my iPhone. No problemo!",5,GGBratz,Great app,,,,en,us
App Store,590fb801-9184-4772-b72a-3612966920c5,2013-12-03 21:55:34,"Unable to open app on iPad 2 after last update. Running latest version of iOS. Last thing I did was to open large CBZ file, crashing maybe related to this.",1,kim3er,Unable to open,,,,en,us
App Store,5d75fb9f-c662-4fd8-b2a7-8d40773a0dce,2013-05-07 21:28:50,"A very handy app for PC and iPhone, now have all my hundreds of photos and loads of documents safe :-)",4,Mrshappyanna,Handy,,,,en,us
App Store,aa43ddb4-323f-4b5f-8939-8e937909d6b9,2013-01-28 23:03:41,"Love Dropbox. But app useless for me if I can't sort by date. There is no option to sort documents, except by name.",3,Huswas,Can't sort by date!!!,,,,en,us
App Store,69eb2c56-4cbe-4ba3-b747-ab45750bca58,2012-12-15 08:16:00,The version 2 look and feel works for me. Sadly it seems to crash periodically everywhere randomly. (iOS 6 and iPhone 5),3,cjcheshire,Slicker,,,,en,us
App Store,45c6b67d-f31f-48d0-86b1-bcf826594738,2012-12-15 13:20:40,"STILL no option to rename files! STILL no way to list files other than alphabetical!
Come on guys, all of your competitors have this basic functionality. Dropbox is really falling behind now.
Oh, and the new logo is ugly.
Ill be switching to Sugarsync.",1,Scubasam-says-jump,Shocking,,,,en,us
App Store,2da77d9a-25d4-4b81-9a36-8432e40a40e9,2012-12-06 11:08:41,"it's always try to make you share pictures or go social.  If you need business storage look elsewhere. 

Shame really!",2,The Mad Duke,"Great for personal use, useless for business",,,,en,us
App Store,30268581-9bd7-48e3-9499-b1729a1fd2af,2012-10-30 14:51:05,I love Dropbox and so do all my family. I'd give it six stars if I could.,5,SoundsLikeTomorrow,Favourite app,,,,en,us
App Store,00ff66d7-8838-40b6-8d1c-b55c094074b8,2012-05-15 19:45:09,I just can't fault it; it's easy to use and quick. Why not for free?!,5,Harry MacGregor,Great,,,,en,us
App Store,b3543786-ecb3-46a2-9623-0b25ad1730e1,2012-10-29 22:26:56,"Worked for a day then told me I had no Internet connection (wrong!) I reinstalled it and now it tells me my email and log in are wrong! They are not, as I can log on through the website. Ah well, you get what you pay for I guess! NO STARS!",1,Filsatan,Rubbish,,,,en,us
App Store,eb31a59d-2a7b-4b44-886e-f99cff233502,2013-11-18 13:50:39,Very well designed and executed. Recommended.,5,Jesusmonkey5333,Seriously useful app,,,,en,us
App Store,e4ca471b-0b45-4793-b211-1f1f93ffcc16,2017-05-15 20:19:18,A great way to get our holiday pics from an excursion we went on!,4,Hobnob8789,Holiday,,,,en,us
App Store,6dd54298-3a9d-4289-bd80-bbb6e0d6ae0a,2016-05-18 22:30:26,Close the app and re open it then it uploads two photos then stops with 400 left. Close the app and open it again it uploads another two photos.  I paid for this account and it's a waste.,1,Alas other,Uploads only two photos,,,,en,us
App Store,7b2b70dc-2cd1-46cb-ab6c-d8b39d4d0b4f,2015-06-09 15:04:40,Useful but needs streamlining in its user interface and processing,3,UniqueNicknameNo.2659,"Couldn't live without it, but it needs work",,,,en,us
App Store,5356d039-aa3d-4746-93e2-313e28f2820a,2014-12-21 17:50:24,"I'm a big fan of Dropbox and the apps across all platforms, so I genuinely feel bad about posting a negative review. However, the latest version of the iPhone app is unusable due to random hangs and crashes. Please fix this guys.",1,4MichaelJohn,Currently unstable,,,,en,us
App Store,8eb46d28-165e-47c2-8415-ffd4685ab58d,2014-12-19 12:23:02,"After the latest update it just sits there saying loading, however it never does, very poor I've 54gb of storage and cannot access it. Come on Dropbox sort it out",1,Boofgb,Won't load,,,,en,us
App Store,c4c0d003-1d0a-4e51-8530-03acd411f39d,2014-11-21 17:00:09,"Used for years. Fine on my old Windows 7 PC. Since changing over to Macs, nothing but grief. iPhone 6 with latest software and MacBook with latest Yosemite update. Still fails to load on phone and pictures lost on PC. Very sad.",1,krb981,Shadow of its former self,,,,en,us
App Store,fe2b163d-d4b5-4925-a5f9-1557f4f9a78e,2014-09-26 19:27:12,"I have an iPhone 5 and have not yet upgraded to iOS8 for various reasons, but after the latest Dropbox update I can't even open the app. It just gets stuck at the wait-symbol. :-( Very poor!",1,Little My123,Can no longer open app,,,,en,us
App Store,27fa14b5-fdee-4d28-9091-d8016caeae04,2014-02-14 20:56:43,Never had a problem until I upgraded then it wouldn't syc pictures and now it will not open up,2,Trewithey,Dropbox,,,,en,us
App Store,eb5bb503-c746-403c-a900-f305a56173e5,2013-11-25 14:19:38,Easy enough to use. Access to a torch can come in handy in emergencies.,4,Shacade1022,Quite simply an amazing app,,,,en,us
App Store,33a39b2e-a8e6-415f-b225-04c1e8b71ca3,2013-09-07 20:47:44,Best app ever easy to use thanks on all my devices and computer.,5,4 legged nag,Mad Ali,,,,en,us
App Store,716c6fc5-80e7-4ac9-8ab8-a8a4062ad19d,2013-10-28 12:38:00,"Dropbox is an amazing feature or app to have however, i've been facing a critical issue that when uploading lots of pics , it just cannot cop up with it suddenly crashes and gets frozen. 

Pls FIX IT !!!",1,Mikethomas2011,Not practical,,,,en,us
App Store,69b8957c-3cd1-40f3-8714-3095e25dd28d,2012-04-10 19:05:22,Don't know how I'd function without it now!,5,NBHW,Brilliant app,,,,en,us
App Store,b0534640-ab1f-46b6-b78e-dca16f5991bb,2012-11-17 07:46:29,"No doubt It's a brilliant application ! I have been using it for years on all my devices. 
Only with the last iOS 6.0.1 update, It's crashing! Can't even access my account. Hope this will be resolved soon.",1,uBmarc,Crashing,,,,en,us
App Store,92a5f182-486c-4cd7-a53a-1eb2fe3dd5f1,2012-06-16 20:57:37,Since the upgrade I've had the BLACK SCREEN OF DEATH don't anyone know what they are doing at these development labs. What a waste of time and the worse thing is I still have to give this stupid app a star. I totally give up with these iPhones and apps.,1,sgsmith1968,Black Screen,,,,en,us
App Store,a2b9f1b7-9b91-4e64-835b-0118860dc661,2012-06-16 11:46:22,"Hi,

I am a big fan of Dropbox and use it regularly - almost rely on it on a daily basis now.

Just wanted to inform that the latest update has created a problem with logging in with a pin number- doesn't seem to accept pin number with first attempt. 

When the pin number is accepted and opens the app, I am presented with a black screen with nothing on it.

I am using an iPad 2 and iPhone 4s both with latest software versions.",1,SteveUK00,Update Big Problems,,,,en,us
App Store,47e13034-929a-41ce-842d-5e7a52b3809c,2012-06-15 20:36:48,No guidance on the support site - don't want to uninstall as it says if you do you lose all your data?  Nightmare - not impressed by issue in first place and lack of communication around it in second place.,1,Scrabble Facebook link,Crashing - don't download,,,,en,us
App Store,d4771211-1d33-4836-b75d-f6e6af2bdf7e,2010-11-16 23:26:36,Used everyday,5,Blacklee0,Essential,,,,en,us
App Store,ce405ff6-74bd-444f-998f-3511a65c3ad6,2011-08-25 21:09:23,4 stars great app! does what it say but lefted a little dispointed as very limited on the iphone uploading music but you can't seem to download it to your phone which would be great if we could it seems to only focus on photo which great as i do take alot hopefully they sort that!,4,hi know ya,luckysod,,,,en,us
App Store,976d4635-20af-4b33-b6a2-8b863e097245,2011-05-29 08:17:01,Excel files don't open properly or constantly hang even over a fast network. No point downloading if you can't access your files!!!,1,Daveo12,Poor app,,,,en,us
App Store,b99a3c19-c02d-4b00-916e-b22c8c4b8f9b,2010-09-22 02:56:09,Have recommended to everyone I know!,5,Jamassey,Love it,,,,en,us
App Store,de1c1b5e-3525-45ef-84f0-585bc3249d6a,2009-12-11 00:00:19,"This app is how MobileMe should be, it's also free.",5,Aqua Blue,Better than MobileMe,,,,en,us
App Store,127b93da-9a4b-4a67-a57f-34291d577110,2010-08-26 18:00:15,"Looks like this will be a great app but selecting sections of text to copy and paste, even from a basic .txt file, is a nightmare. This needs an urgent fix as there's no accuracy at all. :-(",2,Eagle9373,Cut and Paste problematic,,,,en,us
App Store,461f9cd8-c1b8-4448-9f04-3cf466517e66,2017-05-25 18:20:00,Uploads fast great work team,5,Ken1235,Easy to use,,,,en,us
App Store,4c85d1ed-cc09-4c87-8c1e-9bba1e3360b2,2017-07-22 22:58:04,Trying to figure out if Dropbox has or has not the latest file is impossible as they don't even know the basics such as what time it is.,1,Dave 123456,They can't even get the time right,,,,en,us
App Store,fb9c5239-b9b2-45c3-910e-ef1255bbab29,2014-07-04 06:41:00,Would love to be able to star a folder!,5,Mick Mavromatis Chronobat,Great app!,,,,en,us
App Store,ce048159-1694-4613-b5a1-6dbb7e5cab5b,2016-11-23 16:20:35,This has suddenly stopped working!! Anyone else having issues??,2,Owens dad!,Scan function,,,,en,us
App Store,88befafd-4446-4a0f-a1b5-f805086df634,2016-09-25 21:09:21,A friend sent me a link to view some photos and I ended up being charged for the app and it still does not work. I would liken cash back as the product I bought does not work.,1,EdnaKerubo,How do I get my cash back,,,,en,us
App Store,61eb6434-32b9-4038-8226-f3ab77cbb405,2016-09-20 06:48:48,"I am really disappointed with this app ,recently all my photos have disappeared from Dropbox that I had saved. I have now lost all of my photos ,I contacted them but haven't had any reply. Not happy at all with this app .",1,Demi.king123,Terrible 👎🏻,,,,en,us
App Store,fe523176-f278-40f8-8b70-969e4de8e9a7,2016-02-29 19:49:01,"Default opens to previously viewed files and this cant be changed. Annoying!

Considering other options for storage if this is not corrected!!!",1,Enlightened0,Annoying!,,,,en,us
App Store,98f9e036-89b6-468e-a66c-6cf6e26d7613,2016-01-30 09:55:16,Tried to upload some photos. Then it just crashed and ever since it doesn't update anymore. Better off using the Dropbox website,1,victorman94,Terrible app doesn't work,,,,en,us
App Store,0a8ca5ac-d10a-48cb-b7bf-5028f1049bf7,2016-01-11 21:39:54,"Rubbish. A one picture is uploading 10 minutes. I am waiting ages to upload short mobile movie. Complicated, slow, and certainly not worth a70 quid year subscription",1,Dupa 1972,Want my money back,,,,en,us
App Store,d594c031-da3b-4fca-85da-9bc191f0b85b,2015-09-18 00:23:54,"Since I updated earlier it keeps crashing when I try to open it up, I get a msg popping up after a few tries tell me my files are safe, to uninstall and try again.",1,xirishpixiex,Crashing,,,,en,us
App Store,085a6e9b-15ee-4e27-a658-9a6f6a672d3e,2014-12-23 09:21:41,"Usually updates say they contain ""bug fixes"".  But this update seems to have added new bugs to what was a great App.  Please fix it, then just leave it alone, thank-you.",1,Gotatwai,"Now it has more bugs, not less!",,,,en,us
App Store,a5fa3d22-7159-461f-941e-720b8a972ad2,2014-10-21 18:01:09,"Never had a problem until latest update, now the app stays open for two seconds then crashes.",1,jonnysapsford,Crashes after update,,,,en,us
App Store,0ddfb807-9ec8-4b55-a0a0-021f0f0593b8,2014-09-20 09:28:33,You used to be able to play the videos instantly whilst in App but now it takes ages to do so,3,Strudle2807,Good storage video bad,,,,en,us
App Store,0e4d9e2e-94cb-42d8-b510-aea03fd8bab2,2014-08-30 18:10:54,"Damages everything I upload and download. I can't name files. It runs slower than my grandma trying to catch a bus. If I could give it less than one star, I would. Absolutely useless.",1,Screwbie,I might as well have downloaded a chocolate tea pot.,,,,en,us
App Store,70b99acb-ee5e-4bc2-b0aa-0946ec18cb72,2012-08-13 19:25:30,"Brilliant for managing docs on the go.
And very quick accessing folders.",5,Riyaz_b,Excellent App!!,,,,en,us
App Store,f13e1690-84e6-4436-ba99-74b7dcb8d616,2014-06-30 16:58:40,This app is really good I like the idea of it but it takes ages and ages for it to load 5 pics,4,Lucy 2003 :-),Honest review,,,,en,us
App Store,20b3ac1d-df4d-4be6-8dae-ab399d864750,2014-03-19 19:43:11,It's worked flawlessly for a long time but recently photos fail to load and all you have is a pixelated preview,2,Amnios,Photos keep failing to load,,,,en,us
App Store,d6448cf9-4b93-4eb3-bf85-2f26467499dc,2013-02-17 08:59:53,Since the last update it keeps crashing! Needs fixing ASAP,3,DandjHardy,Keeps Crashing !!!,,,,en,us
App Store,04d3b93e-7060-487d-987a-443e81f47102,2012-11-09 16:49:05,"Why can't I open WORD docs or dox? The screen shows me the list of uploaded docs in the column to the left, but the content of WORD docs won't open. I just get a hanging white screen. Driving me mad.",2,Ron Doin.,Not a Word.,,,,en,us
App Store,f31d4a9a-c253-4b22-9a53-44503e80f1c3,2010-01-17 23:52:17,If you own a pc and a iPhone this is a must.,5,Axelnight,Great app,,,,en,us
App Store,99a11fa8-5701-4b01-b8cb-12e98de0c21d,2012-06-29 16:30:53,Cant share things apart from photos and documents.. Please bring update where atleast u can save audio and video files...,2,Honey2302,Missing key features,,,,en,us
App Store,4029b35e-5448-4e55-bd53-f81a8074ab32,2012-06-19 22:51:27,"App does not accept pins until after a number of tries and once unlocked simply displays a black screen.

Reinstalling the app has not fixed this. Completely non-functional.",1,abrooks,Not functioning,,,,en,us
App Store,e74aac99-23c8-4766-88d3-2571b8ad3921,2015-10-03 12:08:46,Since ios9 update the fingerprint touch id is not working.. Hope this bug can get sorted .. Other than that great app,3,Travs84,Fingerprint touch ID missing,,,,en,us
App Store,e44c45fd-fc6d-4c4e-ae31-9eef465c395b,2017-12-19 11:26:33,"The last update worked fine.
But this updated version has issues with wight screen ,not loading, crashes. I want to downgrade Dropbox 😕",1,[Tommyboy85],Not working,,,,en,us
App Store,f616d3c4-333e-4f41-8526-567636d77643,2017-10-10 22:47:27,Camera upload feature now uploads all your photo albums to Dropbox instead of just the pictures you have taken. Useless,1,GarethRB,Faulty camera upload,,,,en,us
App Store,17843b95-62e5-49a0-a765-9053ba6ea2df,2017-05-31 17:49:36,"Dropbox seems to have constant issues, if it's not the photos tab not updating it's slow uploads or folders ghosting disappear.

It's usually a good service but these bugs drive people nuts!",1,Eldinho1989,Dropbox Constant Bugs,,,,en,us
App Store,d9fd5efa-3d2b-42cb-8bbe-8d84c5d91e6e,2017-05-29 16:29:01,"What's the point of offering an app that doesn't let you download the files? Get off your arses and actually try to make a competent app, a four year old could do better. Pathetic",1,Byddnhc,Doesn't even deserve one star,,,,en,us
App Store,1eb049ef-e07a-4147-a99f-d891bdacf112,2016-10-07 20:37:29,"So it won't work unless I update, and then when I update I have to buy a pro version or get a computer. Is all you care about money and not your customers satisfaction, this app is absolute rubbish now. Sort it out !!!",1,🔜 Please,Wth,,,,en,us
