date,review,rating,isEdited,title,userName,developerResponse
12/15/2011 5:53,Needs multi upload and open in other apps option. But awesome for what it is.,4,FALSE,Great not excellent,Cliffmode2000,
1/25/2012 23:45,"Would be a great program if you could upload/download documents.  Otherwise it is useless for most important uses.  

Nice looking interface.",2,FALSE,Can't upload documents,Lou N 1966,
12/14/2011 4:11,Much better than Google Docs!,5,FALSE,Great and so much better than Google Docs!!,Joe_S_1234,
6/25/2017 11:11,Well integrated into iOS. Performs many features. Wish it had greater support from 3rd party apps.,5,FALSE,Good app,Bri@nB,
12/13/2011 23:19,Looking forward to the ability to upload multiple photos at a time to make it useful. Right now it isn't.,3,FALSE,Good Promise,Epicpower,
8/14/2017 20:24,"OneDrive is the fastest upload service I've ever seen, I've uploaded 1200 photos in 2 minutes. Keep up awesome work!",4,FALSE,Camera Upload speed is amazing,s1mulacruum,
7/18/2017 12:57,After the most recent update I can't get even one photo to upload to my OneDrive. Doesn't matter if I'm on wifi or LTE. All other files are excruciatingly slow. This app was working so well before the most recent update. It's a shame.,1,FALSE,Photos won't upload. Everything else is SLOW,Subarashi21,
3/19/2017 16:09,I love that it comes preinstalled with Windows. I can see all my Windows files on my iPhone.,5,FALSE,Great sharing app,ayaspasha,
4/13/2017 17:31,"There is something I do wrong when saving a Template to a file name. This instance I am put on a screen not iCloud. It is resolved now, hoping my  start TEMPLATE is clean and let's me save to iCLOUD.  THANK YPU.",4,FALSE,Issue with corrupted Template.,Pvenhoff,
3/27/2017 22:24,Last few updates have substantially improved this App. Must have for anyone using office!,4,FALSE,Definate Improvement,Fantasmic4,
12/13/2016 3:02,"I love this app!  I use it every day and it works flawlessly. If you don't have it, you're missing out!",5,FALSE,OneDrive,Wendy in Boise,
2/21/2017 3:47,"Only reason for the one star rating is because the standard initial storage size you would get is 15gb until Microsoft started being dumb and lowered it to 5. At one point, I used to have 1 terabyte because of random promotions when OneDrive first came out but even that was taken away from me. Thanks Microsoft!",1,FALSE,What a gyp!,Nmilesic21,
2/19/2017 22:31,I use this app to upload screenshots from my xbox to my one drive to my phone. It can be very annoying because it only allows you to upload 5 screenshots at a time.,3,FALSE,Meh,DanMan0728,
1/14/2017 21:32,"The updates only seem to make what used to be a 4 star app into a one star. Please repair the account disconnect issues and photo and PDF scrolling crashes
Nice place to store files as long as you don't want to access them from an iOS device.",1,FALSE,Crashes and drops account connection,MrStudman,
10/29/2016 14:35,This app gives me so much peace of mind. If I loose my phone I know right where all my pictures are.,5,FALSE,Life Saver,belladonnaopium,
11/25/2016 20:24,"Good job so far guys, we need to speed the upload up a bit other than that I like it",4,FALSE,Photo upload,MACMWR,
9/19/2016 19:23,"works well. fast and easy to use
I love this app.",5,FALSE,I love this app. I have all files available on any device.,vw1610,
10/15/2016 21:46,Still can't sync folders for offline access.  Remains pointless unless one has the time to plan EXACTLY which documents to work on when remote and without internet connection. Portable devices have massive storage available now.  When will file cloud solutions catch up?,1,FALSE,Pointless,Picky Player 86'd,
8/5/2016 2:18,"No complaints, works well. I use OneNote and need vital backup for my notes. Works as expected.",5,FALSE,Exactly as advertised,iBashZombies,
8/1/2016 16:27,"Great app. I used a lot. Makes it easy to find files on all three of my devices(mobile, tablet and lap top).",5,FALSE,OneDrive App,B Sr,
7/30/2016 20:58,This application has made managing my files easy.,5,FALSE,Convenient,CJ Nelldell,
7/22/2016 1:25,Uploads my files to one place so I can access them from Apple and Windows.,5,FALSE,Works great,Murphette89,
5/29/2016 17:52,finally somewhere I can upload stuff and get it on my phone,5,FALSE,so yeah about the OneDrive app,brovalent,
4/12/2016 23:52,Solid update. Works better for me than DropBox was in the past - keep it up!,5,FALSE,Really good!,IPhoneGuy,
4/17/2016 5:19,Can you add "select all" and "search by place" filter. These two are already available in desktop version. please add it to iPhone too. Thank you.,3,FALSE,Need more features,__KayKay__,
2/26/2016 7:09,I love how easy I can share 1 thing from my iPhone into everything I have,5,FALSE,Too easy,Saul Castro,
4/9/2016 18:13,This app used to be great now it's slacking. Most of the times it doesn't upload your pictures...,4,FALSE,What happened,Bernard198Bis,
1/30/2016 17:05,This app is great! It has made sharing my documents and other things a breeze!,5,FALSE,Love it!,Mamajo1112,
2/20/2016 21:18,I tried using this to listen to audiobooks while driving. At least once per hour the app crashes and then I have to fumble around with the difficult to operate and not very sensitive slider to find my spot. Pretty annoying.,1,FALSE,App crashes when listening to audio,Hubba23,
1/20/2016 23:54,I am loving Microsofts increased focus on apps for other platforms rather than just their own and this app is no exception. Give it a try!,5,FALSE,Great app,Dezryth,
12/6/2015 1:40,Use this app to share data between my iPhone and Surface Pro. Works flawlessly!!!,5,FALSE,Works flawlessly!,RangerBlackLab,
1/19/2016 10:45,"This used to work great, but lately every time I try to use this app on my iPad it keeps crashing, and I have to delete it and download it again. I'm probably going to start using Google docs if I can't get this to work.",2,FALSE,Crashes,NikkoRico,
1/17/2016 8:47,"I use this app to store my music an it's great, you can even stream your music from your drive on your phone or laptop using the app Groove",4,FALSE,Great for saving music,Tyler_TDWP,
12/17/2015 14:47,"With the current version; I can't open any files.  I'm told I need to have a cellular or data connection.  I am on an iPhone connected to wifi, so there is obviously both types of connections.  Logged out and back in with no luck.  iPad mini 2 having the same issues.",1,FALSE,Bad version,Ahlersmeyer,
10/10/2015 18:14,"Love this app, my home is an Office 365 environment. Nice to have all my photos available on every device in the house",5,FALSE,Works well with Office 365 environment,Sabbanban,
11/11/2015 17:24,"why would microsoft discontinue an essential feature, present in earlier versions....having been a long time user of onedrive....without the option to view files and folders offline makes this a pretty useless app.....",1,FALSE,No option to view files offline,Netnutz,
10/2/2015 17:34,"I use it mostly for my surface, but I love the fact that I can see my documents on the iphone",5,FALSE,Great,Nandabrasa,
10/1/2015 1:55,It is easy to use. All my documents are synced between the computer and phone. I'm happy so far.,5,FALSE,Awesome,2tre,
9/18/2015 13:30,"Love this app, helps me work away from my desk, on the move, put in the field to get more done efficiently!",5,FALSE,OneDrive Saves Me For Work Everytime,Heightsbuyer,
7/4/2015 6:42,"I use several clouds storage services. I've been using this one the longest and with good reason, it's consistently the best.",5,FALSE,The best of the lot,Southwynde,
8/9/2015 11:44,The latest update shows the photos from all my onedrive folders which means I see all the pics from my whatsapp and other non essential folders. Like the old version I want to select which folders with pictures get uploaded/synced!,1,FALSE,Cannot select folders for photos,Ledrek,
7/27/2015 12:04,"The worst app I have used for streaming. From day 1 all movies delayed and delayed. It is impossible to see a movie.
When i try to download movie to ipad it begins to download but it stops and says something went wrong.
Use dropbox instead, much better. I have never experienced a delay with it.",1,FALSE,Performance,Darkholesupremo,
10/9/2014 4:30,Wow nice product better than icloud for photo storage.,5,FALSE,Wow nice product better than icloud for photo storage,Raj rana,
6/29/2015 3:36,"Features are okay but Google photos is now killing it with features. I don't need everything, but the hanging and having to delete the app and redownload is lame. Not impressed.",3,FALSE,Lacking,Exsofty,
6/16/2015 20:05,"Better then any other photo backup apps 
And better then dropbox but the thumbnail view is kinda annoying",4,FALSE,Love it,Reaju15,
6/15/2015 19:31,"This app is pretty good.  New folder appearance icons lets you see exactly what type of files that folder contains.  Some of the issues that others raise are valid with regard to functionality.  Overall, it's pretty good.",3,FALSE,It's Pretty Good,JetsetA320,
5/9/2015 12:55,"This used to successfully back up most of my photos from my iPad & iPhone (it seemed to sometimes miss png files), but now, while it says it captures photos from my camera roll, it actually does nothing. The photos it supposedly captures go to la la land- they don't end up in OneDrive, which makes this app useless to me.",1,FALSE,Used to work,J201299,
4/14/2015 1:19,"This app has always been unreliable at backing up and uploading photos.  Don't rely on it as your only means of backing up.  Of late, since Apple updated their photos app backup has completely stopped working with no error messages or explanations.",1,FALSE,Unreliable and broken by latest iOS update,Clarkezone,
1/3/2015 8:37,"There are many issues on auto camera backup. It sometimes finds photos, sometimes doesn't... And when it finds, it is uploading only a few of the photos which I know there are many remaining. I am having issues on iPad as well...",1,FALSE,Camera backup not stable,Numenor8484,
5/7/2013 13:14,Would like to have the ability to access Outlook mail as can be accessed on PC version.,5,FALSE,Great app!,SouthRanger,
9/26/2014 17:04,Camera roll doesn't exist anymore so for pics backup we would need a feature to select old pics or different folders/albums.,3,FALSE,Photo backup for ios8,Zombie64_,
9/19/2014 3:57,"Great app!
Only problem is that in iOS 8, when I select a photo the app uploads another photo that I definitely did NOT select.
This is very annoying. Please fix",3,FALSE,Minor problem,Mr Bomb,
8/24/2014 6:44,"Works well, but could still use some work to achieve the quality Microsoft wants their products to have",4,FALSE,"Great, not perfect",ted-tanner,
12/26/2013 10:53,After a short time stop download in background... Should be improve that and put on password to unlocking... After that I'll give 5 stars!!!,3,FALSE,Need improvements,Ivancavalcante,
9/4/2013 22:10,"Current app won't let me login despite using correct credentials (I use them many times a day).  Get an error ""We Couldn't Sign You In.  Sorry, there was a problem signing you in.  Please try again in a few minutes.""  I have waited for periods of time numerous times.  So not usable at this time.",1,FALSE,Cannot login,MelonVoice,
7/22/2013 19:01,The app is okay overall just annoying to have to download each photo I have saved one by one. Needs a mass download option.,3,FALSE,Needs a mass download option,Bones_6,
4/5/2013 21:02,Downloaded new app and can't pass the start up screen.,5,FALSE,Crashes,Rewone,
8/25/2012 1:18,Not only can you view docs from your MAC or PC but you can also open emailed docs in it!¬°!,5,FALSE,Excellent,An Eckename,
3/28/2013 0:48,"I guess good if you want to sync a word doc from your laptop to ipad. I was hoping that it would have the editing features that my laptop skydrive offers. I dont understand why this wouldnt be on the more portable device. Plus was wanting a way to sync with onenote too.

Going to stick with google drive.",1,FALSE,Dropbox at best,Fact check Big Tech,
9/20/2012 18:48,I use this for college and it's so helpful for when I need to switch operating systems and get files on my gadgets. 4 stars cause there is always room for improvement. Love skydrive!,4,FALSE,Love!,ericaplease,
9/17/2012 4:33,I would give it 5 stars if we could edit docs from it. Other than that it works perfectly.,4,FALSE,Pretty good!,xtrosis,
8/3/2012 18:28,"My Primary reason for storage is to use iPad when on photography trip. Being able to upload to cloud and then remove if need more space on iPad and then download from cloud storage onto Mac is my primary workflow.

Until you have RAW upload capability from app, Skydrive and this app is no good.",1,FALSE,"NO RAW upload from iPad, therefore no good",Mark Lindsay,
7/4/2012 13:31,"Application work flawlessly, ignore the negatives. How can you complain about 7 GB of cloud file storage? The link file share is awesome!",5,FALSE,Great App!!,ELyman,
4/27/2012 22:35,It needs some improvements in hires pic and video playback but overall a great start for the service.,5,FALSE,Pretty cool,SimplyCooler,
4/24/2012 5:56,Thanks for updating to iPad version. But should make it metro like the Xbox iPad app! I hate the interface for normal iPad/iPhone apps. Come on MS!,5,FALSE,Should have made it the metro look!!,jguitar8,
4/26/2012 20:45,"...actually should support everything SkyDrive can do. Come on, this is Microsoft. They're supposed to have killer coders working there. There are no excuses for incomplete applications. On second thought, this is Microsoft.",3,FALSE,Needs support for groups...,The original Jimbosan,
4/25/2012 11:52,"It's like iCloud but it's 25gb if storage free (if you were an existing user 7gb for new users).

Use multiple cloud backups as this, Dropbox, and iCloud are all great!",4,FALSE,Love it but a bit slow to update,Zarakand,
4/24/2012 5:38,I feel my loyalty finally got paid! Keep it up. Let's see how dropbox will react.,5,FALSE,Thanks for the update!,Twodogs127,
9/8/2017 13:12,The most convenient file storage device since the onset of personal computing.,5,FALSE,Convenience Personified,Bo Cobbs,
2/17/2012 8:16,"Good app but won't let me play my music files anymore. Me being a musician, that's all I use it for. Please fix",4,FALSE,Overall good,Thekillersmuse,
12/14/2011 1:19,Can't edit office files...just look at them. Really? I can't even email as attachments. You must "share". And the sharing it's not that reliable,3,FALSE,Just ok,Chanoc95,
7/27/2017 16:04,"OneDrive works seamlessly over various devices (laptop, smartphone, tablet). It's essential to my work for school and business!!!",5,FALSE,You Need This!,"CHAPTER Marketing, Inc.",
4/26/2017 19:23,My phone was stolen and I'm so happy that all the app synced all my photos and I didn't lose any of them.,5,FALSE,Love the the photo sync,dsirucek,
7/17/2017 1:12,I downloaded the app and when I open it all I get is the loading signal and it never opens ??°??°!! I'm on wifi and it still doesn't work. The only way I can use it is by going through the internet browser and not the app. Fix this problem please!,1,FALSE,Doesn't work!!,Mrs. Cavazos,
6/22/2017 17:29,"I cannot open the app after the latest update.  I have restarted my iPhone numerous times...  I have cleared the cache...  nothing works.
I am afraid to delete the app, because it will try to resync all my photos which will take forever.  Help!!!!!",1,FALSE,Stopped working after the last update!,sareeves57,
4/6/2017 7:12,Most convenient and productive app microsoft has made so far. Love it.,5,FALSE,I use it for everything,Dabatola,
3/30/2017 22:17,"OneDrive syncs on all my devices, works fluidly and I've never had any issues.",5,FALSE,Great Solution to the iCloud Problem,AssertiveBard,
3/25/2017 22:06,Everything you want in a cloud backup!,5,FALSE,Just fantastic,ChrisVelez,
2/13/2017 20:27,Will always be the best for cloud storage for me. Great syncing between my pc and iPhone. And camera backup!,5,FALSE,Cloud storage is perfect,Derkk24,
9/11/2016 14:25,Very useful app. I use it for many files. Definitely recommend,5,FALSE,Useful,mrdarkwhorse,
12/1/2016 19:37,Suddenly stopped purchase for 100 GB and there is no option for even 50 gb inside application and there is no purchase for one year even with 1 Terabyte to purchase I don't like to use PayPal or direct credit and they forced the customers to use these things without interest!!!,1,FALSE,Suddenly stopped purchase for 100 GB,easarafat,
9/23/2016 18:15,Its good but it didn't upload videos in camera backup.,4,FALSE,Didn't upload videos,aliahmadisb,
4/17/2016 14:40,"I use this to store all of my event forms for my theatre, so I can access them from any device or at home.",5,FALSE,Great app,BuddhaRoom,
5/22/2016 0:52,It would be helpful to have a select all button to save pictures,4,FALSE,Select All,Fritosonmydub247,
5/8/2016 19:06,"Excellent UI. So easy to use. Can find some excellent storage deals, especially when bundling with other Microsoft services.",4,FALSE,One drive is the best drive,NatHolland,
4/6/2016 2:02,"Plenty of storage, seamless across multiple platforms",5,FALSE,I use it every day,Nicholasfaber,
2/16/2016 20:08,This app is great! I have had a Live account for awhile and this is great for when your iCloud gets full,5,FALSE,Awesome,QR539~,
2/21/2016 19:37,"The Background photo upload didn't work most of the time, I need to manual upload. Beside that everything work great!",4,FALSE,Work good !,BeverlyHills Panda,
11/27/2015 16:06,This Cloud storage was a good choice for keeping files and photos.,5,FALSE,Excellent Cloud Storage for Files and Photo,TnguyenSA,
2/4/2016 1:48,"I moved ~1 TB from onedrive to Google Drive because of substantial transfer speed considerations. I kept only my Office docs on Onedrive assuming they would play nicely together. I have to log in when I view a word doc, when I edit it, and when I save it. With 2 step authentication this is outrageously inconvenient",1,FALSE,Constant signing in,Boatin boat boat,
1/5/2016 2:49,"When PDF documents contain bookmarks, they do not show up in the apps bookmark page.

Unable to report issues with the app via the methods described in the AppStore page for the app.",2,FALSE,Unable to view bookmarks and unable to report issues.,Bjvseyephone,
12/24/2015 2:29,"This is a good app, but it is missing one thing. Microsoft should really build in a capability for zip archiving multiple files together.",4,FALSE,One thing missing,Brman22,
12/17/2015 19:00,"I never had any problems accessing my files prior to the recent update however, I no longer have the ability to open any files other than letting me know to make sure I have data or wi-fi connection. Ridiculous!",1,FALSE,Can"t load my files,Faasis1215,
12/16/2015 17:46,Recent update doesn't let me see my thumbnail pictures nor do my pictures load when I tap on them!,4,FALSE,Good app but...,Agent_Scully223,
12/4/2015 19:54,"I have to sign in every time I load this app, and now it tells me I don't have permission to view files, even though they're my files or ones that I have no problem using in desktop. Microsoft needs to just buy Dropbox already.",1,FALSE,Turned into a real hassle to use,zalanz,
12/2/2015 14:12,So I pay every month for an office 365 subscription with 10 TB of onedrive storage and now they're telling me that it's going to be reduced to 1 TB ? They will delete my files if I don't take action??? So you promised me a service I paid money for and now your bait and switch me now? Amazing if this is not a scam I don't know what is - stay away!!!!,1,FALSE,Scam,Jason65367654,
10/16/2015 20:04,Love it. Been using Onedrive for years. Very reliable and works great across platforms.,5,FALSE,My number 1 storage solution,RevLomir,
10/29/2015 5:58,I seriously have a problem with video not playing on my iOS devices.,4,FALSE,Problems,Thing 1269,
9/23/2015 6:12,Love this app so much. I can access my account anywhere and get my files.,5,FALSE,Very useful,MauricioPinheiro,
10/9/2015 19:42,Works well enough tho I can't say I have much choice due to the massive storage my office sub gives me. Not bad tho and have no issues with it,4,FALSE,Good enough,Comfortably_Nub,
10/5/2015 21:52,This app is great for its purpose. Tons of space to store your pics and everything else. The only thing i would like to see added to it is..... TRANSFER THE PICS AND VIDEOS AUTOMATICALLY WITHOUT HAVING TO HAVE THE APP OPEN.,4,FALSE,Great app,Jesus77063,
8/7/2015 19:46,"What a great backup app, it's fast and easy to use. What more could you want from a free app. Try it out you'll love it too.",5,FALSE,Awesome,MattTompson,
7/27/2015 16:06,An affordable alternative to iCloud with much better support for Windows users.,5,FALSE,Works well,SirWorrix,
6/26/2015 11:21,"Easy to use and consistent user experience across iOS,OS X, and windows. Can't wait for more photo improvements.",5,FALSE,Great app,Kempt468,
7/25/2015 14:22,Great concept. Poorly implemented. I've had 5 pictures to upload from my iPhone for over a week and they don't budge. I'm on wifi most of the time with a fast internet connection. No way to get it going.,2,FALSE,Incredibly Slow,PapaPotts,
7/15/2015 15:08,"All around good app, except when backing up photos. Even with the best wifi connection it takes hours to upload just 5 min videos.",3,FALSE,Painfully Slow Photo Uploads,Awkid1,
7/14/2015 22:24,Makes keeping my phone storage low a breeze.,4,FALSE,Couldn't be easier,Gershwin lose or draw,
6/9/2015 3:57,"This is a great App use it often, especially when the give you tons of free space.",5,FALSE,Great app,Gengwen Xie,
6/19/2015 14:50,"This app is improving a lot, especially the interface.",4,FALSE,Getting better!,SabreNight,
5/30/2015 3:19,"Use it everyday, easy to use and works as advertised. Highly recommend.",5,FALSE,Great App,Love it Great Wow,
5/31/2015 15:01,"This is a good app, however, when enabling password to protect I lose half the screen size to a black bar. Not sure why the difference between password protect and not enabling password, but please fix.",3,FALSE,Good app,Kweeda,
4/2/2015 12:51,You should be Make something  available offline,5,FALSE,Very good app,Sfjbzgjvxjj,
5/19/2015 5:44,"I am using this mainly for the camera roll uploading. It intermittently doesn't find new photos that I have taken. I could take 10 pics in 2 mins, but the app may find just 1 or 2 of them for uploading",2,FALSE,Buggy and intermittent,SpawnyWhippet1,
1/29/2015 2:16,Just one of the two cloud drive other than google drive,5,FALSE,Love it so much,Sunny Lang,
2/24/2015 15:03,"Overall not a bad photo management app, but it won‚??t reliably upload pics even days after they are taken and the phone is on wifi the entire time.",2,FALSE,Doesn‚??t reliably upload pics,robdew,
1/31/2015 4:50,"Was an amazing up before the newest update now you can't even open it just crashes have to go to the website to view or upload anything you would think that Microsoft would be on top of this but obviously 
they're not",1,FALSE,For newest update,Job rotten,
2/20/2014 4:09,OneDrive is a lot better. The videos I recorded on my xbox one look amazing. Before the update my videos looked very blurry and pixelated. Good job Microsoft,5,FALSE,OneDrive,WilfredAndRyan,
1/26/2015 3:45,"I was using the Onedrive app quite a bit to reference school information on the fly from my iPhone. However, with the latest update Onedrive will not access my files! Hopefully the developers read this and fix the problem.",1,FALSE,The latest update makes Onedrive worthless!,Corodimas,
9/9/2014 21:52,I have removed this app until it is fixed. Keeps closing right after I open it!,4,FALSE,Worst update ever,Lareil,
2/23/2014 2:54,Great!!! But needs improvement on showing the dates of when photos were taken,4,FALSE,Dates,Dannyckid,
2/20/2014 0:44,I use this to get my clips from my xbox one into imovie. My friends have all enjoyed the footage I've edited thanks to this app.,5,FALSE,Great for Xbox One,ToeTagMan,
2/19/2014 18:37,I used it this morning to upload all my pics. iPhone 4  3G. It worked fast and to my standards. Ty Microsoft,5,FALSE,Works great!,Pipeace805,
11/22/2013 3:45,Still lacks search box,5,FALSE,No search box,J_Scuba,
12/4/2013 9:45,"It says in the settings that the app has the ability to upload/download full resolution images. It doesn't. Please fix. Also please add ability to upload from photo stream folder. Oh, and what about image metadata being available, that would be nice. Please & thank you.",1,FALSE,Needs work...,Dexter314,
11/21/2013 18:17,Thank you for including auto camera backup option.  Perfect!,5,FALSE,Great,Zain.Zaidi,
4/3/2013 22:30,Works great and is full screen on iPhone 5 now.,5,FALSE,Finally updated,Sk8ter boy :),
3/17/2013 19:47,Two stars for the fact it accessed skydrive. Minus three stars because it doesn't do anything else.,5,FALSE,Not so great,GregginBos,
12/13/2011 22:07,I've been waiting for this app for so long. I'm glad it's out and it works great.,5,FALSE,Thank you MS,Sniper Havoc,
3/13/2013 10:09,When I'm viewing photos all of a sudden it will just turn off and I'll be back at the home screen on my iPhone 4S,3,FALSE,Pretty solid but shuts down randomly,L4dv8dr,
4/26/2012 7:44,I can't download music to my iphone which I had uploaded onto skydrive from my computer! Please make this possible! Thanks!!,4,FALSE,One thing,Madloool,
1/29/2012 9:13,"If this app got a batch photo/video upload feature, it would be the bomb. It might give Dropbox some competition then!",3,FALSE,Needs batch upload,Test ees,
6/28/2017 13:29,Allows me to access files wherever I am with my phone. Works great,5,FALSE,Very helpful,Morse1953,
7/29/2017 18:45,"Able move and rename files/folders.
Great app sort by date or name. Like to have slide show support Chromecast and Apple TV.",4,FALSE,Great app but need slide show within app.,Hengski,
7/21/2017 2:58,How about you fix the issue with folders reappearing after being deleted.,3,FALSE,Unable to delete folders,TonyRayR,
4/14/2017 3:10,OneDrive seems to be one of the few apps on iPhone that actually works as expected. Love using it!,5,FALSE,OneDrive works great,Mark Noell,
5/6/2017 2:11,I don't like the fact that old costumers are forced to pay for extra storage/delete pictures or else they will freeze account even though the account is over the storage limit from where they use to not charge ??°??°??°??°,1,FALSE,Storage space,Jpraper,
3/25/2017 8:12,The latest update that allows me to share files via iMessage is truly great! I love this app.,5,FALSE,iMessage Support is incredible,jamanes,
2/17/2017 14:20,It works great when you have memory and money to buy more memory.,5,FALSE,Cali,Metoo3times,
3/24/2017 7:07,Regardless of wifi or mobile network connectivity this latest update won't upload files...manually or automatically. Please fix!,2,FALSE,Won't upload,Tindillier,
1/24/2017 19:40,Just what I needed on my iPhone 6S! Makes it easy to transfer PDF's and excel files and create and edit them.??ç???,5,FALSE,Perfect app!!,ZPelli,
10/25/2016 1:17,"For the most part, it does everything you need it to do. Therein saving time. OneNote and OneDrive integration is wacky though.",5,FALSE,Does the job.,djkruvand,
12/14/2016 14:37,This app should NOT require my location just to upload in the background. Will not improve my rating until you folks realize this error.,2,FALSE,Should not require location..,Buzzharley,
8/11/2016 18:12,Most useful keeping pictures on a cloud.,5,FALSE,Works,Global Warming2,
6/14/2016 0:05,I don't know why anyone would complain. It just works! And MS gives more space than Apple.,5,FALSE,Best Cloud ever.,Kolkjhujm,
7/24/2016 1:32,"I would give this more stars of I could autoplay songs, so that I don't have to keep going back to the app over and over again to play songs.",3,FALSE,Not too bad,MarshalljC190,
6/11/2016 13:48,A huge productivity boost.  Works great.  Features for opening files and moving them around are great,5,FALSE,Awesome,Andy8153,
6/7/2016 14:20,I have only used it a short while but it has far exceeded my expectations!,5,FALSE,Awesome,VDawg1966,
5/28/2016 13:16,"Works great, however it would be nice if manual uploads worked in the background without the app active on the screen.",5,FALSE,Works Great! Love MS productivity apps!,jmpopoca,
3/12/2016 4:56,I like the app. I use it for over a year now. It treats me well.  Syncs well across multiple devices.,5,FALSE,Happy with the app,acmilan002000,
5/23/2016 18:10,I mainly use this app to listen to audio in the background while I still continue to use the phone. Now it keeps crashing each time I try to back out of the app. This all started with the latest update. Please fix.,1,FALSE,Audio won't play in the background,Lord Volta,
5/1/2016 11:19,Great app... When I first got it. Now it won't load any of the photos on my iphone6. This scares me because all of my photos are in that cloud. Please please fix it without loosing content.,3,FALSE,Fix it! Won't load!,Nutellalover375,
2/11/2016 17:25,Been using it for a couple years now.  Can't live without it.,5,FALSE,Love this app!,mabeechen,
2/28/2016 2:18,"I have uploaded over 2,000 photos to my drive. Only when I have less than 200 photos left, I open the app constantly to try and upload my remaining photos. Ive been trying to upload my remaining pictures for the last week. Not happy.",1,FALSE,App keeps crashing,A. rods.....‚?•,
1/26/2016 18:48,"Awesome app for all your info storage, instead of putting it in your phone!",5,FALSE,Great application,David officer,
1/31/2016 16:59,"Dear Microsoft:

Seriously?  Your Onedrive app won't play your own proprietary music files?!  You created the wma file type for audio compression and your own app can't play it back.  Please take care of this ""oversight"" so I don't have to convert all of my wma files to mp3s just to hear them in your app.",1,FALSE,Won't play wma music files,-- Old School --,
9/2/2015 1:08,I love this online storage more than any other,5,FALSE,Amazing and easy to use,Oscariginal,
12/20/2015 17:45,This app and service have saved me so much effort and space in my quest to save all my photos. They also respond quickly to help tickets. Love this app.,4,FALSE,Thanks OneDrive,SoundsPrincess,
12/17/2015 4:55,"I've loved this app for years!
I've had this app since 2011....from my windows phone thru my newest iPhone. I have over 2,000 pictures that I've saved here, and now the app won't open and ALL my pictures seem to be gone! What's going on?! This is simply terrible!",1,FALSE,New update ruined everything,KingCakesRule,
10/8/2015 15:23,I like OneDrive because it keeps all my files and photos in one app! And i can access from my tablet or PC! Needs bug fixes though.,4,FALSE,Pretty cool!,WolfiFuur,
8/24/2015 3:46,This app is fast to upload and use in computer,5,FALSE,Too good and fast,Basavaraj mannikeri,
8/9/2015 18:57,"This app makes it perfect to put clips from my Xbox One to my phone and/or social media. Its easy and simple, 5/5",5,FALSE,Love it,neonnodle,
7/12/2015 10:59,I have Fios 75/75. But still this app takes two days to upload over 500mgb files.  It stops working in the background all the time. So I have to keep my phone on all the time if I want it to work. And yes. I setup it to upload in the background. Still doesn't work.,1,FALSE,Slow Server,OzVebi,
6/14/2015 13:33,"Keeps me sane and my phone freed up :) easy to use, allows for easy categorizing...does exactly what I need it to do - no muss, no fuss - wonderful!",5,FALSE,Love it!,KT Didd,
5/24/2015 13:55,I am able to readily use all Office files on my iPad and across other devices.,5,FALSE,Great integration,p1832,
4/1/2015 20:28,This does exactly what I want. It is helpful in sharing photos to the computer through onedrive,5,FALSE,Awesomee app,TheBanditTR,
7/19/2014 3:42,Thank you for fixing the camera crash bug!  Love the app again!,5,FALSE,"Generally good, but...",chrisc151,
3/16/2015 10:22,I really enjoy the app. It does everything I need. It's even better with all the space from the recent 100 GB free for two years offer from Microsoft via Bing Rewards. Apple's iCloud Drive comes with a measly 5 GB free.,3,FALSE,Gets the job done,Rafael David Gonz√°lez,
3/7/2015 17:55,"I am unable to upload my photo on this drive but previous versions were good. Firstly it doesn't upload my photos automatically and then when open the app but after a while it becomes hang on. 
Please give me a solution, please.",1,FALSE,Doesn't work on iphone 4,rebelbd,
1/25/2015 0:57,Now I can't see my photos on my phone or iPad. All I get are empty boxes. Can only see them by going through your website. Going to remove my pictures just in case.,3,FALSE,Was Working Great,RockinRobin60,
1/6/2015 3:07,"The app is really useful but I see a few problems. I hope this can be fixed in the next update

1) Allow files to be copied somewhere instead of only moved.
2) Keeps crashing on iPad Air 2",2,FALSE,Few problems I see,Harbmaster,
10/14/2014 15:06,Why does this app need access to location services just to be able to update photos in the background?  Highly annoying.,2,FALSE,Location-based background update?,cloudcover,
2/19/2014 16:14,I like the functionality of it and can use it to watch some of my xbox one games,5,FALSE,Great app!!,Jay 4K,
5/22/2014 1:29,It's good but u need to add a print feature so I can print off my documents without uploading them to google docs to print them.,4,FALSE,Good but,krisstynicole,
4/21/2014 16:14,"I cannot get this app to work right. As soon as I open it, immediate crash. It says there are over 200 things to import. Each time I open app, it imports one and crashes. 

Uninstalling. Please fix. Used to work right. Recently installed smart glass. Don't know if that is causing issue or not.",1,FALSE,This app crashes ALL THE TIME,TheGloworm,
2/21/2014 23:58,Overall a pretty good app with nice and clean UI but I wish it had at least basic editing functionality like Google Drive does.,4,FALSE,Pretty good,vobrechkov,
4/9/2013 7:13,Good app. If you have slow uploads it's because you have a slow Internet speed...ding dongs...,5,FALSE,People are silly,Aaron Rust,
11/16/2013 22:04,"When I work in Excel and switch between sheets (they all have numeric name), so when I press on each sheet, it recognizes it as a number and offers to call. 
Also .doc files aren't displaying in the way I see it on a PC.",2,FALSE,Doesn't recognize numbers,Alisa Cortez,
