source,review_id,user_name,review_description,rating,thumbs_up,review_version,review_date,developer_response,developer_response_date,language_code,country_code
Google Play,e6e92c31-51fc-4afa-91af-c0eb013d2623,Amanda Nicholson,This is really cool 😎,5,0,2.15.0.890.0-aosp-902072301g,2024-05-08 01:34:13,,,en,us
Google Play,6296eb96-32a2-485f-9934-ba63b4fe835b,Mark Holbrook,Cool stuff,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 01:31:42,,,en,us
Google Play,6cc60c44-7d26-4994-ad2d-3283c9bddfdb,Sara Strzemp,Love it. Love bring able to switch my SD card and still have all my photos on my phone,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 00:19:03,,,en,us
Google Play,eccbfc58-2b42-4870-9209-119f747df99d,Crucified Pecker,Streamline,5,0,2.16.0.574.0-aosp-902077651g,2024-05-07 23:09:14,,,en,us
Google Play,aa9bd24a-2e11-401d-8355-8a7e5f47d57b,Mandy Houghton,Good quality easy to use,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 22:47:00,,,en,us
Google Play,e3b46a3f-d8ea-4bb0-803d-9afeabd58926,Kim Harris,Excellent for keeping pictures safe,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 22:35:12,,,en,us
Google Play,319c25df-347d-4c0e-b8c1-0a562a06ab51,Vagner de Carvalho Silva,The app is good but the integration with other devices could be improved to effectively choose the images or folders to show.,4,0,2.18.0.486.0-aosp-902085801g,2024-05-07 21:50:39,,,en,us
Google Play,639978db-0f47-4366-9f27-e3aa87bd40d7,Tracey Knight,Really like this app.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 21:39:59,,,en,us
Google Play,c09e003c-8893-49f5-9b0b-17d7e4c25ac6,Thomas Urbaniak,It's good,4,0,2.18.0.486.0-aosp-902085801g,2024-05-07 20:34:32,,,en,us
Google Play,276f7535-3837-406b-a77a-d1b3a90ca59a,Bobi Lashmar,Always good for my photos,5,0,,2024-05-07 20:03:39,,,en,us
Google Play,aa1d6b62-086e-44e1-b5a3-731cff489ad6,Mr Daniel Smith,Great cloud application and photo organiser!! Brilliant 👍🏻thankyou✌🏻,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 19:51:45,,,en,us
Google Play,a2537c5a-6e3a-4052-b231-a64838c0ce61,Alex Clonch,I like the memories,5,0,2.17.1.1.0-aosp-902084621g,2024-05-07 18:44:06,,,en,us
Google Play,66602ad8-f0df-4c12-883b-85a9cdff86be,Sally Russo,"Easy to use,like the slide option,still exploring all options.",5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 18:14:53,,,en,us
Google Play,da897736-3847-48c8-990a-19db357bd80c,N O,Never you should earnestly.Tell me that I forgot about.I had it,2,0,2.17.1.1.0-aosp-902084621g,2024-05-07 16:18:02,,,en,us
Google Play,d94e0296-6a71-4a5a-932b-9b1afae18dee,Stephanie Harper,Brilliant,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 15:53:04,,,en,us
Google Play,9a9ebf9f-24b2-427a-8d8d-f474b03715b9,sheila allison,Love how easy it was to transfer photos,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 13:02:17,,,en,us
Google Play,4216e8a1-2201-404a-8b0b-392c3045ab27,Robin Ward,Brilliant,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 12:40:50,,,en,us
Google Play,e4679426-8b52-4af5-9435-310ff6b6d0e7,Mike Williamson,"easy to use, flexible edit functions, with all the storage you can want, this is a great add-on to my Prime Membership, fantastic value for money.",5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 11:28:30,,,en,us
Google Play,23fd95bb-1179-444a-bab8-2579108be372,Paula Schmidt,Great and easy to use,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 08:44:03,,,en,us
Google Play,ee35544d-c7c4-47ec-b06e-01e366eef5a1,jazblz,"So far, this app is the only one that works perfectly.",5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 08:43:00,,,en,us
Google Play,8f7e3405-beff-4546-a769-5734d15fe71b,Sharon Newman,Great service,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 07:39:26,,,en,us
Google Play,2955651a-6d7c-42fe-9dfb-ea2d990c7bff,Ella McLean,Easy to use,4,0,2.17.1.1.0-aosp-902084621g,2024-05-07 07:07:58,,,en,us
Google Play,841d47c4-66ff-4b60-b705-f0e3114f6927,Kymuana Roberson,Love that it keeps all my photos in one place,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 06:46:56,,,en,us
Google Play,4112f334-382c-4090-a5e6-0d7c55c50595,trailofdead28,Great,5,0,2.16.0.574.0-aosp-902077651g,2024-05-07 04:55:34,,,en,us
Google Play,97326c69-60ee-4264-bb75-fda407b2d45b,Sherri Nelson,Get It!!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 04:37:01,,,en,us
Google Play,9f51f62f-8601-44fb-ac25-414cf5441c68,jackie graziano,I like this app for keeping my photos in order. Knowing my photos are safe is the best feeling. I love the fact that every so often you get the feature on this day. It's wonderful to be reminded of photos that you have taken in the past.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-07 03:55:29,,,en,us
Google Play,2fca2ca8-a333-4b6a-86b5-336deee46cf7,William Mullins,Great app,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 03:29:12,,,en,us
Google Play,004a3148-9cfe-45fe-b455-82e635b30409,Camille Lindsey (Cami),Better storage,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 02:40:28,,,en,us
Google Play,62288388-af14-4acb-af2a-f4ff52851818,Shakira Durosinmi,On point,5,0,2.13.0.575.0-aosp-902060751g,2024-05-07 01:59:59,,,en,us
Google Play,8b8340c2-cba4-47cc-8c56-f72081b9d278,Denise beausoleil beaudry,This add is way too long compared to others and there is no escape,1,0,2.17.1.1.0-aosp-902084621g,2024-05-07 01:49:48,,,en,us
Google Play,34af64f0-e4db-4d0a-851e-76c8a0cf7adc,K. E. Charity,Good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-07 01:34:51,,,en,us
Google Play,589ffa04-343c-4f08-9444-bf9b937d70c8,D S,Easy to use,4,0,2.17.1.1.0-aosp-902084621g,2024-05-07 01:10:01,,,en,us
Google Play,b0a27f04-fe61-42c9-b6c2-ffa38280e796,deb patterson,"Love the app and even pay the small extra fee due to the videos, I'd love to order pic's but some are long screenshots can I get the whole saved article? Trying to find the features of a car vs the one my Sister is forcing me too get, I realize that it's probably 2-3 photos all together just wanna know if it can be done? Also how do I get this app on a Windows laptop?",5,4,2.18.0.486.0-aosp-902085801g,2024-05-07 00:31:38,,,en,us
Google Play,057c7a53-df32-4aec-90dc-18d447e8e322,Sarah Kennedy,"Never knew this was a thing, now that I do, I love it! Can finally stop getting the notifications from Google and that I'm out of storage.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-07 00:20:31,,,en,us
Google Play,ca4a8373-7dfc-4419-b99a-c30e39608f9d,AMBA MAMBULA LUATHY,Yes is to save 10 points,5,0,,2024-05-06 23:52:23,,,en,us
Google Play,51c193c1-f1c5-421a-b5c6-5e48032ad88a,Frank Nelson,Enjoyable,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 23:41:34,,,en,us
Google Play,4cfa629d-0165-4a91-99dd-7486c2c66e75,Margaret Anderson,Awesome! I am going to transfer Google photos to this app. So superior to Google photos!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 23:29:50,,,en,us
Google Play,093a9143-6304-4ff0-ac95-cbe8a5369dd2,Donna Westbrook,Love it,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 23:04:54,,,en,us
Google Play,1532d20c-03a3-4018-aebe-5eb947720a63,Rita Diaz,Easy to manage,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 22:42:23,,,en,us
Google Play,6d89e0b8-6815-4e54-b0e8-3d6822a23a6e,Romy Espinosa,Is great great quality in the photos,4,0,2.18.0.486.0-aosp-902085801g,2024-05-06 21:57:58,,,en,us
Google Play,6c6a049c-c64e-450f-9856-ab7d94723844,Colombe Cote,Just started. Got to see lather on. Only been about two weeks so 8,3,1,2.18.0.486.0-aosp-902085801g,2024-05-06 21:50:46,,,en,us
Google Play,b28f013d-b2e2-493c-abe4-d0db53cb1315,Michael Keaton,Daily look backs are nice.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 21:47:11,,,en,us
Google Play,9c20d326-101d-4a95-a0a7-727942c3a902,Michael Ashlock,Awesome!,5,0,,2024-05-06 21:28:13,,,en,us
Google Play,63880f98-0e99-44fa-92dc-cc9fcf4916a0,Hi Morrison,"it may have unlimited photos, but I thought I was recording my grand daughter's monolog, bit evidently it showed that my video had reached max. so sad I didn't get it recorded. not sure how to take it off my phone without loosing all the photos",1,0,,2024-05-06 21:26:18,,,en,us
Google Play,cca4d39a-4e0c-4f9d-9a66-cc005beba7ba,Norm Bonner,Keeps me reminded of special photos from my past,4,0,2.17.1.1.0-aosp-902084621g,2024-05-06 20:46:21,,,en,us
Google Play,63da6fe9-d710-49a1-9591-7996e6bf1e61,Anne Shand,Nor enough storage space,4,0,2.17.1.1.0-aosp-902084621g,2024-05-06 19:04:52,,,en,us
Google Play,453ba803-9d05-4c84-90f9-b8fbcd49ef6a,Sharon Barker,Love seeing what Amazon Photo's does to my memories,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 19:03:56,,,en,us
Google Play,1ac50ede-43c0-4eec-b467-38e994ca25b1,Claude C.2020,"I was hesitant at first with signing up but it has definitely 😁 saved my mental health. Pictures are so powerful 😇 you never know how long someone has on this earth 🌎 memories priceless. Easy to make prints, canvas's and so much more!! Download it now see ☺️ for yourself 🌹2024 now it's still Great 😃 app🐕",5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 18:54:20,,,en,us
Google Play,0e5f5e8f-2e9f-477a-87ef-6cd7badece83,Jennifer Gross,Only one that doesn't move my photos around,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 18:25:39,,,en,us
Google Play,ebadddbf-31e9-460f-935b-41df871edd3d,Sarah Ellen Macdonald,"Great to have photos easily to hand, still new to this and still exploring",5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 18:21:28,,,en,us
Google Play,b7a11ae7-000e-469e-9578-0c77b0d64d95,Norma Clark,great,5,0,2.17.1.1.0-aosp-902084620g,2024-05-06 18:13:52,,,en,us
Google Play,526e42ea-9579-4c90-bdaa-bc711bc8bf48,Britt Woodrum,Reliable,5,0,2.18.0.486.0-aosp-902085800g,2024-05-06 17:57:36,,,en,us
Google Play,afdad7b8-0f92-4804-b29b-096fa8e0b11d,E Davis,Working well so far,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 16:42:22,,,en,us
Google Play,b95cc9a2-c89c-4c10-98a9-32347cc63ea9,Kimberly K,Love it No complaints!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 16:37:55,,,en,us
Google Play,e269cb48-5708-489e-89ba-fe71e3a1424e,Krystal Shangle,I like the lay our and the ease in finding what I'm looking for.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 15:41:25,,,en,us
Google Play,cfd6c1d6-9635-49c5-9225-7fae83fa002c,Fresh Faces,Need more space for photos,3,0,,2024-05-06 12:59:23,,,en,us
Google Play,369a5f43-ee08-408c-aa54-7196379aed3e,Roger Leclercq,Easy to use,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 09:28:13,,,en,us
Google Play,e5f1526c-8aac-419f-9d92-971303dfe2b8,Jhona Manganip,It's store a lot a pictures,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 08:12:25,,,en,us
Google Play,e565101b-2d7e-4ef5-9fe0-74be5278ec0d,Tracey Boyd,Has saved me more than once from losing pics!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 06:27:45,,,en,us
Google Play,cf87b531-7f2e-4b02-8515-8c31b5517f4c,Rosa Williams,Love that I was able to transfer all my photos over with such ease. Would highly recommend. 👌,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 05:40:42,,,en,us
Google Play,01acfd22-82b5-4e51-a35a-76e24c025aac,Christy Hall,I really appreciate it,4,0,2.17.1.1.0-aosp-902084620g,2024-05-06 05:26:03,,,en,us
Google Play,aacf51c9-11d0-4812-941b-20825912d4e7,suzanne howell-gleason,Love going through pictures,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 05:12:27,,,en,us
Google Play,229f59f2-ee88-4194-ab24-387dd2ddcef9,Lucas,It allows me to save things so I can print them.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 04:38:57,,,en,us
Google Play,7bd7f896-b83b-4ccd-b136-a113ba7838a3,Ray Rudd,I enjoy having access to my photos on multiple devices.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 04:05:54,,,en,us
Google Play,8cadb212-ecef-48b4-b5c6-94d9ff13d079,lesa kriescher,Good app. Particularly the on this day feature. They show you the pics taken on this day years previous,4,0,2.18.0.486.0-aosp-902085801g,2024-05-06 03:56:21,,,en,us
Google Play,56e9f9fd-877e-4879-8887-4324bb3ee9fd,Tom Brittenham,"Always wanting me to pay for anything more, over and over, I enjoy the free stuff thanks",2,0,2.17.1.1.0-aosp-902084621g,2024-05-06 03:24:28,,,en,us
Google Play,1edabf8c-8106-4231-9c40-b841bf75d984,Greg Francis,This is the most unintuitive photo app I have ever used. It seems you have gone out of your way to make everything difficult. How about you allow the user to create an album and then upload photos to that album from their (Android) phone?. It's not rocket science.,2,0,2.17.1.1.0-aosp-902084621g,2024-05-06 03:20:40,,,en,us
Google Play,30b6ed96-aeed-4615-92fa-4b08b634d5eb,Elizabeth Masters,Ideal for storage if pictures,5,0,2.18.0.486.0-aosp-902085801g,2024-05-06 03:09:37,,,en,us
Google Play,1006eb2b-dd35-4d90-a593-6b1e6ff9f3d6,Jesse Duarte,App user friendl,5,0,2.17.1.1.0-aosp-902084621g,2024-05-06 01:57:38,,,en,us
Google Play,7d4a29cf-8742-46ba-b763-5ca57d637d7e,Leesa Dohman,Ifind it a little hard to navigate. I like to know that all of my photos are here. So I can remove goggle photo. Still will continue to use.,4,0,2.17.1.1.0-aosp-902084621g,2024-05-06 01:10:01,,,en,us
Google Play,02b61aa4-2266-424e-adc0-2db6e979370c,Steve Tribbitt,Easy and good,5,0,2.15.0.890.0-aosp-902072301g,2024-05-06 00:56:17,,,en,us
Google Play,bd69ff57-660d-4da5-aa35-7752f2ea20d5,Christine Anderly,"Great but.. I don't like that it shows All the photos on my Alexa. I rather choose what I want to display. I have to go in and delete sensitive photos, I don't want running in a loop in my living room!",4,0,2.18.0.486.0-aosp-902085801g,2024-05-05 23:46:23,,,en,us
Google Play,53d5b55d-3355-4fa7-991b-489957f43c23,Shelley Maceda,Love seeing pictures from years ago and so easy to use,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 22:54:28,,,en,us
Google Play,e6193794-fd1e-4ea8-856e-1bb63d47c59b,Rich Benjamin,Convenient.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 22:39:24,,,en,us
Google Play,4aff91a6-f0b8-46f7-8380-e1db68d51a37,Chris,Need more videos please are options to buy more.,3,0,2.18.0.486.0-aosp-902085801g,2024-05-05 21:56:30,,,en,us
Google Play,0f404bf9-fe3d-459d-a2d0-9d87b9efa8b8,Marlee Brinkman,It's a good app overall and is nice to be able to store photos on the app and be able to access from any device. The downside is not being able to customize the order of photos in albums. Currently you can only organize by date or photo name,3,1,2.18.0.486.0-aosp-902085801g,2024-05-05 21:52:31,,,en,us
Google Play,19ef1852-c60b-45bb-bcb2-157833af5bd9,Clong 50,I like it just still dont have enough space for videos,4,0,2.18.0.486.0-aosp-902085801g,2024-05-05 21:49:54,,,en,us
Google Play,3e75f6d4-4816-489a-9aa0-791fd49a173d,Nanette Blair,Love this app. So easy to store and find photos. I have years of photos stored.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 21:38:25,,,en,us
Google Play,c67e4052-f76d-42fd-aa52-16dd62317764,Debra Lechtenberg,Difficult to down load pic but once did lov it.,4,0,2.17.1.1.0-aosp-902084621g,2024-05-05 21:13:52,,,en,us
Google Play,f569ed22-c429-47d8-8585-c03032cc67b1,W Mahar,Play store a$$ wipes! Don't use the keyword resize if it can't resize. so damn frustrating,1,0,2.18.0.486.0-aosp-902085801g,2024-05-05 20:48:53,,,en,us
Google Play,64c6298c-9b78-416e-b465-89937ddead54,victor Rider,All good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 20:42:11,,,en,us
Google Play,cc93d311-d0f8-467d-8f73-9f74c25c9a13,Chuck Waters,Sweeeeet,5,0,2.15.0.890.0-aosp-902072301g,2024-05-05 19:44:17,,,en,us
Google Play,03ba8e97-8d66-484c-b11a-381ac82764de,Shaun Patterson,Fab,5,0,2.16.0.574.0-aosp-902077651g,2024-05-05 19:19:57,,,en,us
Google Play,be47cf3f-adb5-4f9b-8cd5-7d91323d8fd8,Andre Marria,Busy,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 19:15:22,,,en,us
Google Play,f046c40c-d7ab-4ba3-b42b-f96854f4f055,Lisa Mason,"Easy to use, saves all photos and videos, love it x",5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 19:05:24,,,en,us
Google Play,4b6f6fd0-85ff-4d9d-9a1f-fb4d0975212b,Candyce Allsobrooks,When I accidentally delete photos off my phone that I don't want deleted I know I can run here and recover them I accidentally formatted my SD card instead of USB drive and panicked for a second. Then I realized all my photos are automatically saved here!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 19:00:04,,,en,us
Google Play,f874974c-85ce-4826-80cb-a955e4ab47c5,Keith Gulley,Love it,5,0,1.44.0-77239010g,2024-05-05 17:54:23,,,en,us
Google Play,8118ea22-97ee-4c2d-ac49-57122354fd35,Shannon Zwaan,Good,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 17:28:13,,,en,us
Google Play,55e9293d-e56a-4fb8-9459-702d881a98e7,An Le,"Horrible with the latest version of the app. All my pictures in my album dissappeared, and I cannot view them on my phone or PC using the app. I can still see them using the firestick on my TV. How do I retrieve these photos that dissappear from my Amazon photo account?",2,0,2.18.0.486.0-aosp-902085801g,2024-05-05 16:57:13,,,en,us
Google Play,ea3966be-a3d6-4a6f-b8da-d2ce897919c7,Randeep Bhatia,"I am a prime member and still I'm limited to 5GB storage for photos, while members from other countries have free unlimited photo storage. Not fair.",1,0,2.18.0.486.0-aosp-902085801g,2024-05-05 13:39:18,,,en,us
Google Play,ca4c5de6-5cf3-439c-85bb-91cdc731a6f5,fay rutland,Love to see pics easily,5,0,,2024-05-05 11:58:55,,,en,us
Google Play,c22d3c56-1464-406f-9231-ea0980c25f54,EphemeralStar,Awesome,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 11:46:55,,,en,us
Google Play,6ed2ea31-3a06-4764-8405-76aac8fae7b2,Hilary G,When I first had this is was great now I can't get it to upload new pictures and I have tried every way possible,3,0,2.18.0.486.0-aosp-902085801g,2024-05-05 11:30:16,,,en,us
Google Play,0f2ec7c4-aa26-4182-a9a8-62ba68d1a3f2,Janet S Barnett,It works great for me.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 09:49:04,,,en,us
Google Play,841829d2-dc44-468c-a6c8-267cc8c32a32,Thomas Tracey,It's not bad weed out the few bugs and it'll be 5★ for me sometimes it won't let you press the Album tab or the other ones it gets stuck.,4,0,2.17.1.1.0-aosp-902084620g,2024-05-05 09:37:44,,,en,us
Google Play,c784ff04-add2-4592-b98f-dcd09a9f88a1,Farhana Sufi,"I want to rate it 5for the unlimited photo storage for Prime members, but the app's manual upload mode is the worst! It keeps hanging while uploading photos, doesn't allow me the option to ""select all"", and often doesn't give me the option to go back to manual upload once it has hanged, I had to reinstall several times. The web version from a PC is better, but I need to first transfer all my photos to my PC!",2,0,,2024-05-05 09:15:26,,,en,us
Google Play,339e1bf0-a84b-4397-a563-79c6e581753b,Gramps Camputaro,It's wonderful the way they put together the albums with their music so that you can really enjoy your photos,5,1,2.18.0.486.0-aosp-902085801g,2024-05-05 08:42:49,,,en,us
Google Play,7ea3e891-eb4f-4537-a1a7-1a94e84f178b,Lucy Lucy,Great,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 06:36:15,,,en,us
Google Play,07084b6a-c21c-4b4c-bd4a-321670bd547a,LuAnn Lovegrove,I love seeing memories of years past.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 05:35:00,,,en,us
Google Play,828a9dec-cd92-4919-a216-5a3d0020d308,Richard Hooker,I am still getting used to it.,3,0,2.18.0.486.0-aosp-902085801g,2024-05-05 03:39:52,,,en,us
Google Play,5ba95123-d2e6-4d5a-afc2-e971e8cd6ad3,PAM Saari,Love using this application for my photos,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 03:38:05,,,en,us
Google Play,045a813f-ca22-4223-a870-10c91bec750c,Gwen Hester,Brilliant to see all your photos,5,0,2.18.0.486.0-aosp-902085801g,2024-05-05 03:33:08,,,en,us
Google Play,c309c1f5-8673-44dd-bc0e-7d39cf372df1,Gresh,"It is good, but takes time to delete pictures.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 03:12:35,,,en,us
Google Play,ae69c349-5584-4d73-b400-be3b13c5511f,Christine Dix,Access to Photos,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 03:04:45,,,en,us
Google Play,eccfc693-884e-4b0a-b39b-caa3ec060e3f,Pam Harris,Easy to use!,4,0,2.18.0.486.0-aosp-902085801g,2024-05-05 03:02:58,,,en,us
Google Play,7fbecba9-4c69-4e3e-9d15-ff826858586e,Dana Johnson,Easy-to-use,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 02:23:17,,,en,us
Google Play,7aa411a9-e0a4-41e9-b625-1f3f5106a857,Raylene Knight,Easy to use,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 01:47:22,,,en,us
Google Play,d3d34cfa-ec1d-47d6-85d3-455fa9eef124,Michele Stephens,The photo I took was beautiful but the canvas delivered was absolutely beautiful. Thank you 😊,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 01:08:06,,,en,us
Google Play,8772bb33-9f1e-4b81-b8f8-ac884c046455,Ashley Geiger,Love everything about this app. I absolutely love how it organizes each & everyone one of my photos and love that you can print out book photo album and single photo..this app is amazing 🩷🫶,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 00:35:08,,,en,us
Google Play,6f8c081c-af91-4af1-924c-e55a85e35a60,Marcel Webb,easy to navigate.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 00:03:32,,,en,us
Google Play,0726b3a9-19a1-4872-bf4f-77312bb647c4,Angela Cooper,Love it .. I have no problem at all with it,5,0,2.17.1.1.0-aosp-902084621g,2024-05-05 00:01:19,,,en,us
Google Play,fbeab50e-1b54-4f4e-a12e-8161d76d721c,Jennifer Browne,I can always find the photos i thought I'd lost,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 23:36:57,,,en,us
Google Play,27572e86-0555-42b9-a00d-1c4c1d94df6e,Allen H.,Easy to use.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 22:07:53,,,en,us
Google Play,dc0fc46d-1853-4c2f-aa51-ea30f4b3190a,Brian Mattson,Quit asking me to rate the app.,4,0,2.17.1.1.0-aosp-902084621g,2024-05-04 21:10:06,,,en,us
Google Play,4d8e6ace-c369-4df2-9b38-b25900f7df34,Mr. James Rex,I like the way we add select and create images to my taste,4,0,2.17.1.1.0-aosp-902084621g,2024-05-04 20:26:20,,,en,us
Google Play,998ca614-b3e5-49f8-858b-757aff9673c5,Joe Bessler,Excellent,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 20:15:56,,,en,us
Google Play,5b4e7286-ce6d-4747-977c-4d4b7284f135,Alexis Cunigan,"This app was good and I ordered many pictures from here, but now when I try to order photos it tries to redirect me to amazon printing. After it redirects me it becomes extremely hard to order prints when with amazon photos it was extremely easy. Is there anyway you guys could fix this problem?",2,1,2.18.0.486.0-aosp-902085801g,2024-05-04 19:44:56,,,en,us
Google Play,e42fbfa2-a1dd-420e-9594-8072c120e528,Rachel Wiester,Easy storage,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 19:41:08,,,en,us
Google Play,6ddb8e44-91c6-4fb4-a80f-8719512a6472,David Dorr,Love it,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 19:20:09,,,en,us
Google Play,ae2d3110-5dad-4273-8584-5ae942159ddd,Juliana Osborne,Easy to navigate,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 19:17:05,,,en,us
Google Play,0b311684-0805-4aee-b45e-c99074553789,Keith Ruddick,Easy to use on all devices.,5,0,,2024-05-04 18:17:53,,,en,us
Google Play,8a05164c-ad09-4d66-9ccb-b0bf3d0a391b,Gustavo Henrique,Very good app. I recommend,5,0,2.16.0.574.0-aosp-902077651g,2024-05-04 18:11:23,,,en,us
Google Play,a6494f84-1472-408e-a2d3-5bbc18c8a69a,Ebony “THE CRAFTY GURL!!” Gilkey,Love the ap0,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 17:26:39,,,en,us
Google Play,c3553eb3-d5e7-42aa-a0db-ee471211c536,Larry Stewart,Great way to store photos.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 16:55:16,,,en,us
Google Play,c8670e27-d0e4-4dbb-b065-2984bd3c5f77,Lorraine Whyte,Ok but not much storage space,4,0,2.17.1.1.0-aosp-902084621g,2024-05-04 16:45:40,,,en,us
Google Play,4db6bb6f-d528-459f-8c67-7ade7b17d48f,Colin Edwards,It's a gr8 place to store your memories but when you download them It want let me put them in the order I want but its still great,4,0,2.17.1.1.0-aosp-902084621g,2024-05-04 16:12:17,,,en,us
Google Play,07250aa1-7e1d-44cd-a0ba-9551189d2a31,Darren James,Easy to use 👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 14:49:47,,,en,us
Google Play,145c6ef9-e009-4c62-86a2-3bc5518fec87,penny webber,Great item,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 13:56:21,,,en,us
Google Play,1454444d-e758-437a-a307-5ca1685ec6ca,angus hamilton,👍,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 13:22:38,,,en,us
Google Play,ddf23f0c-df85-4c31-8c22-96e9418d4da3,Mya Taylor,Good,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 11:40:20,,,en,us
Google Play,db261672-d9ed-4722-b312-54902db8d788,MARCELO SIQUEIRA,Great option for storage over the years,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 10:02:29,,,en,us
Google Play,3ac3c232-23c4-4673-a66a-7d2155af3468,Dan McBrien,"Haven't used much, but it is so far easy to review pictures.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 08:32:56,,,en,us
Google Play,37c85a7e-ca0f-44c1-8f80-8e777a49e294,Vonnie Coyle,Great photo app,4,0,2.17.1.1.0-aosp-902084621g,2024-05-04 07:17:32,,,en,us
Google Play,78d3012d-e033-45dd-bde1-7cfadd237442,Rick Pardo,I enjoy using this user friendly App.,4,0,2.18.0.486.0-aosp-902085801g,2024-05-04 07:06:47,,,en,us
Google Play,13de9994-1c60-45ac-8d79-df071bbf6660,Stan Patterson,Great for storing photos,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 06:55:24,,,en,us
Google Play,bc12aa3b-e562-4371-9b55-99590e0b8a4d,Erika,Love Amazon Photos!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 05:02:43,,,en,us
Google Play,b6d97e14-be7b-4343-9a66-7eba9100d45d,Allison Firman,Great,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 04:10:49,,,en,us
