user_name,review_description,rating,review_date
A Google user,"I love it especially since I have unlimited with Prime. My only issue is I want to be able
            to transfer my photos from Google Photos to Amazon, but there isn't really an easy way to do that. If they
            made it able to access and collect photos from other platforms like Google Photos does that would be
            amazing!",5,"February 6, 2020"
Edward Jimenez,"I really like the app, but I cannot rate it higher than 3-stars because the servers
            sometimes are unreachable. Also, when an upload fails, it appears to restart from the beginning instead of
            continuing from a checkpoint the next time the app reconnects. These are simple things that can be fixed
            easily.",3,"August 26, 2022"
Jessica Lightner,"I wish I could give 0 stars. The app worked for 1 day and then malfunctioned. Somehow, all
            the pictures in my phone are now gone. I have no clue what happened.But the day I noticed the app wasn't
            working, is the same day I noticed all my pics, screenshots, EVERYTHING is gone. I am so upset. And,
            Everytime I open the Amazon shopping app, I get a pop up thing saying Amazon photo is not working. I am so
            freaking annoyed right now.",1,"April 28, 2020"
A Google user,"Absolutely the best photo app. Syncs every thing so all photos are available everywhere on
            anything. Whether your pics are on the cloud. You IPhone, android, any kind of tablet , fire stick, or
            anything else you have, your pictures are availability to do whatever you can dream up to do with them. And
            for the low cost of Nothing. It's amazing, awesome even. Everybody should download Amazon Photos and start
            using it right now, if for some reason you don't use it already. Just Do It.",5,"February 17, 2020"
Sandra Dabney,So easy I have had NO problems with the app. It's automatic and carefree.,5,"January 12, 2024"
Tom H,"Absolutely shocking. The whole is enough of a rip off as it is with every single app
            including this one demanding you pay for more storage when I have over a Tb of storage on my phone. I just
            want a single offline app just to save all my photos for what my phone can hold itself....that's it!
            Charging for extra online storage is a joke also but I'm not after extra online storage Just...an app that
            saves all my pics and videos with no prompts unless the phone itself is nearly full.",1,"October 29, 2023"
A Google user,"Disappointed. I am a Prime member and thought this would be a good way to view photos that I
            and my wife can upload and easily access. 5 minutes in and I've deleted the app. Even though I've got auto
            upload/ backup turned off and went through all my photos to choose which to upload it decides to upload
            everything including photos, screenshots, videos etc. I'll stick to Google Photos.",1,"April 12, 2020"
Mouhamed Niang,Great app for storing photos. Wish there was more room for video storage.,4,"February 4, 2024"
A Google user,"Freaking annoying. I don't like it at all, it just wasn't a good app. I think it would have
            been better if I could choose what I want uploaded but it didn't give me an option and it just started
            downloading like crazy. I quickly deleted the app off of my fire stick and uninstalled when I realized that
            it just kept downloading, I'm hoping it's not doing it anymore but I don't know. Maybe if they tweak it to
            fix that problem it'll be better.",1,"December 29, 2019"
Angel Fitzwilliams,"This app is terrible since you made all the changes. You can't share to the app from Google
            photos to do editing and it doesn't automatically upload anything except what you actually take with your
            camera. Go back to the old Amazon photos. Everything that was great about it is gone. If I could give it
            zero stars I would.",1,"October 31, 2022"
Brandie Voges-LaRoche,Experience with the both of them outside before she can just call,3,"March 24, 2024"
Cyndy Buiniskis,"December 2022: updating my 5 star review to 1. Amazon took a fantastic app and turn it in an
            almost unusable and totally frustrating piece of junk. I have to look for something else, this is terrible.
            And it was the main reason I've kept my Amazon Prime account for a couple of years now so that might be
            going by the way side as well.",1,"December 24, 2022"
Sue-Ann Harris,"Love this app it has all my pictures in one spot I can print them when I want and I don't
            lose them.",5,"January 8, 2024"
Tracy Hunt,"A great facility although a little frustrating that organising photos into albums doesn't
            move them from the main photos list. You have to keep scrolling back through all of your pics to get back to
            the point you left off each time you save pics into an album. Deleting pics from the photo list removes them
            from your albums.",4,"June 11, 2021"
Michelle Sunderhaus,"The app used to make it easier to determine which photos have been uploaded already. Now I
            have no idea what is or isn't already on the app. Granted, before the update, if you selected a photo that
            was already uploaded, it would take away the upload icon, and it was a bit of a pain to try to figure out
            which one was preventing you from uploading the rest. I wish that you could choose photos and the app upload
            all of the photos that you selected, but not duplicate the ones that you already have.",2,"March 9, 2023"
A Google user,"very easy to use, sync up with your phone, tablet, Amazon fire stick, and computer
            effortlessly. i upload photos to a folder when i want to add to a photo gallery i created in Amazon photos,
            and the new pics show up when the screen saver gallery plays on my fire stick. it's really cool!",4,"August 10, 2019"
Jarvatius,Nice. If you have prime you get unlimited storage. Easy to upload and organize albums,5,"December 29, 2023"
Sharee Khaldi,"I deleted photos in the amazon app, which it clearly states, IT WOULD NOT DELETE FROM THE
            DEVICE PERMANENTLY. BUT IT DID. all my photos are gone from my device and I cannot find how to get them
            back. It's not in the trash folder like the help section states. This is absolute garbage. I lost
            irreplaceable photos. Fix this now!",1,"December 27, 2020"
Mike Timmis,Great to know all my pics are automatically saved,5,"May 11, 2024"
ShaniaLynn Joseph,Easy to use and great for extra space,5,"March 24, 2024"
Jon Schafer,"Unlimited full resolution photos is a fantastic perk of being a Prime member! However, it
            would be very useful if the pictures retained location information. From what I can tell, none of that
            (i.e., lat/long) stays with the photos or videos once uploaded to Amazon Photos.",5,"September 20, 2022"
Carl Dawson,"Nice have every photo backed up, easy to get to, and easiky sharable.",5,"December 26, 2023"
Laura P,"Have had this app for a while and worked well - it suddenly then wouldn't connect and now it
            can only find 4 folders on my phone. It's got all the permissions it needs. None are the folders I actually
            need to back up. Extremely frustrating. There are no photos on this device - yes actually there are
            hundreds.",1,"July 17, 2021"
Bren Irwin,"It's no Google photos - yet, but a great alternative! Given Google killed off unlimited
            storage and Amazon offers unlimited photo storage if you have a prime membership, it makes having this app a
            no brainer. It's definitely not feature rich, but I expect more google photo like features will find there
            way to the app.",4,"December 7, 2020"
Lee Carey,"This app could be so much more. It needs a much better sorting and renaming naming and group
            naming option. Should have a better folder option and a much easier system to keep private pictures private.
            Options for for adult content including sex and violent or disturbing images to be automatically hidden from
            main pages.",3,"February 17, 2023"
William Glade,"The new app is the worst. Can't find family vault which is the only reason I use this app.
            TERRIBLE UI, unintuitive, zero ability to search or navigate easier. Very rarely do I go out of my way to
            rate something negatively on Google Play, but this app was annoying enough to compell me to do so. Would
            give 0 stars if I could.",1,"January 10, 2023"
A Google user,"Default screen saver for the fire stick is a scroll of my entire Amazon photo repository?
            Not all photos are meant to be a screen saver. Lol. Seriously thats a horrible privacy settings. Yes. It can
            be turned off. But as a user I should decide when my photos are shared!",1,"December 30, 2019"
Jose Javier AR,"I like this app but has several bugs. One of them is if you unselect one folder to avoid
            backup it (for example Whatsapp folder) this folder photos continue uploading. PD: I think that a usefully
            feature is select folder upload coniditions( always, never or only upload photos where a face match with
            others phone face photos db). For example, you don't want to backup Whatsapp memes but you want to store a
            family photo sended Grear app but it must be continue developing 👍",4,"September 26, 2021"
Ricg,"Nice when you want to move photos out of phone,and been using since 2022",5,"April 6, 2024"
AJ Botel,"Good so far..... Update........still working great for me. Keep in mind and be accurate when
            you request something....the devil is in the details.",5,"February 20, 2024"
Alex Fodor,"The last update is an absolute disaster. The uploads stopped working and the app keep
            retrying to upload but fails. Also I'm unable the open older photos that have already been backed up ages
            ago...keep saying that unable to load them or something went wrong. Have contacted Amazon but didn't hear
            from anyone yet.",1,"November 27, 2022"
Morgan Cascio,"I don't have to worry about back up my photos anymore! They are automatically backed up
            seconds after taking pictures. I have also ordered prints very easily and the quality has been great! I used
            to always order pics from Walgreen and I always had problems with them, but with this, I haven't had one
            complaint!!",5,"May 21, 2022"
Danny Silva,"It's very detailed, n so easy 2 use. I Lo❤ve it, so I definitely give 5 🌟🌟🌟🌟🌟's. Keep
            up the excellent app.",5,"February 2, 2024"
Simone Leggiadro,"Probably one of the worst app ever. The previous Amazon drive was much better. The
            navigation inside the app is very confusing making difficult to find your photos. It's different from the
            other photo apps and more ""original"" but it doesn't work. You can't even access the folders you have created
            before on the drive but only have albums which are again not as much intuitive and difficult to make.
            Honestly I use it only because I already have the yearly prime account",1,"July 31, 2023"
A Google user,"It's great that prime members can upload original quality photos... but the upload
            functionality on the app seems to be semi broken... my internet connection is pretty fast but it seems like
            it will take days to upload a few photos from the phone... I'm pretty sure it should only take 1 min max per
            photo on a slow connection... and I would have about 10 photos but it will take a day or 2 sometimes 3 for
            it to be uploaded... and yes... I am connected to wifi... it's pretty frustrating",3,"October 15, 2019"
Matthew Nordtvedt,"This is garbage. The people he signed off on this should find a new line of work. Can no
            longer share photos by day, can no longer see what photos gave not been uploaded to know which ones too
            upload manually, the first time I opened the new app it uploaded everything on my phone (3700+ items) it
            didn't upload right away after taking pictures... This is a broken app. Time for a rollback. Update:
            Auto-upload function doesn't work. Says to manually upload. But which ones...",1,"November 18, 2022"
Jason Song,"There are a few features that I would like added. Add tagging to photos already uploaded,
            currently you have to download the photo, add the tagging and then reupload. Also I cannot keep the setting
            of sort by uploaded date. Each time I go back to the main page I must change this setting to see the picture
            I am looking for. I still like the ability to keep all my photos at full resolution and the auto syncing
            from my phone.",4,"June 21, 2020"
Barbara Dominguez,"I was given an Amazon device as a gift, so I'm slowly transitioning over from some Google
            apps to Amazon. Not all of my pictures transfered over...which is fine because Google photos is still needed
            for somethings. I would like to be able to archive some photos that I want to keep..but not be right in
            front of me when I open Amazon photos",4,"January 7, 2021"
David Dixon,"This app used to be good, but recent overhaul update has made the UI difficult to navigate
            and removed some essential features such as being able to delete photos from phone storage. It's now
            impossible to know which photos have been uploaded without checking in multiple places.",1,"January 3, 2023"
Philip Roney,Upload could be easier. I wished it let you export from other apps like Google photos,4,"January 14, 2024"
Vick,"What a great app, not only to have a safety backup of all my photos, but also to remember
            things that happened. They have a feature, ""on this day"", that shows me all the photos taken today during
            the last years, makes for some good trips down memory lane! It's also super easy to use, and you can search
            the photos by category, theme... Not to mention that you have endless storage for photos, which makes this
            my favorite app, much better than Google photos!",5,"September 20, 2023"
S Guess,"I do not like that it auto downloads photos right off thy get go. One should be able to
            choose the photos to upload. I've turned off the auto upload and it continues to keep uploading. There
            should be a cancel to stop it as well. I will not be using the app in the future as it is inconvenient.
            Remove auto upload as not every photo in one's phone needs to be saved to be accessed by others or an app. I
            wanted this for my landscape and art photo uploading not my personal photos.",1,"May 28, 2022"
Christopher Bixby,"Not too happy since the last update I cannot access the app I log in and then get logged out
            right away. I never had this issue using my phone or the app in the past but now it's getting rediciulous
            because now I can't even access my pictures and videos I have saved there. This now sucks because I had
            stuff that my kids did there and now it's gone or locked up and no idea how to get it back fix the issue
            please.",1,"November 16, 2022"
jeff fitzpatrick,I love it. Thanks for helping me with keeping track of my photos.,5,"April 2, 2024"
Mark Taylor,"I declined to upload automatically and the app upload anyway so I guess I have delete
            hundreds of pictures that uploaded automatically since August manually or delete the app?",1,"January 12, 2024"
MoonLight,"I love it, I wish we could get my space for videos",5,"March 24, 2024"
Bill “the_beet_farmer”,"Terrible. Total junk. Tried to upload a video. It wants to force me to wifi. It wants to
            Auto upload everything. I don't want everything in the cloud. I chose no use mobile. My mobile phone plan is
            way faster than my home wifi. It ate up my battery in an hour and Half. Kept pausing and restarting, saying
            complete. Then it would start over. I'm thinking this is so bad I'll just cancel my photo video cloud and
            pay someone else. They're raising the price, Im pulling the plug.",1,"August 25, 2020"
Erica Reberg,"I like this app a lot. It's easy to use, but their new upgrade took away a feature that I
            really liked. I could delete photos on both the app AND my device through the app before. I loved that
            feature but now it's gone and I have to go through the photos on the app AND my cellphone. Not a fan of
            that. It needs to be fixed.",3,"August 11, 2023"
Tony Greenwood,"Annoying recent changes. I only use this for auto backup of photos and sometimes I use the
            hide photos feature for some I don't want to see when browsing. Now if I hide photos there doesn't seem to
            be a way to get at them again like the old version. I can get there from the web version but it should be
            possible in the app as well.",2,"June 21, 2023"
Saad Alam,"Overall, it's a decent app. It sometimes gets stuck uploading and then requires being
            restarted. When you try to close the app, it does not close. And it's notification remains in the
            notifications of your phone, which is quite irritating. Outside of that, it is solid.",4,"May 25, 2021"
Temujin Herrera,"Decent cloud photo storage with an easy to use photo back up solution. Only issue is
            Amazon's 5gb video limit included in prime They are a multi billion dollar company the least they could do
            is store unlimited video even if it was at a smaller resolution or file size. Lost alot of personal video
            content because I didn't realize it only backed up 5gb of video. my phone records 4k Video 60fps w/cinema
            aspect ratio so my video file sizes are huge & I want high quality videos to share.",2,"June 16, 2020"
Timo Vialli,"I have to revisit my five star review and change to 1 star. Recent UI update killed most
            valuable features for me - per day geouping of photos and more important, common feed for on-device and
            cloud photos, which gave me the clear understanding what photos are backed up and what are not. Even more,
            you could not reupload already uploaded photos, which is now not just possible, but inevitable, as no one
            can remember what photos were uploaded. This drives me away fom the app.",1,"November 28, 2022"
Ashley Babcock (Babs),"My biggest problem is that I can't separate by what's backed up and what's on my device.
            There is a cloud icon in the corners of the photos but when you have 900 photos it isn't helpful.... and the
            second small problem is it doesn't carry over my already organized albums and the idea of recreating those
            in the app gives me a headache...",3,"August 20, 2021"
A Google user,"slow, laggy and very bad UI. I've lost my photos and videos duo to poblems with auto upload
            ! reached out to amazon and got refunded for my 1TB plan after two years without fixing the problems with
            the app and I switched to Google photos waaaay better and smother that amazon photos garbage app. Don't
            waste your time, money or sensitive media with this app.",1,"March 7, 2019"
Nicki Maranto,"Although I am a loyal Google customer and I have used Google photos and bought the extra
            storage for years at this point free storage is always a bonus",5,"February 26, 2024"
Ervin McPherson,"It's great how this app replays your memories and gives you a chance to relive wonderful
            moments from years past",5,"December 30, 2023"
A Google user,"I installed the app but could not sign in. The code refused to accept my login every time.
            Even my husband tried to enter the code and was unsuccessful. Reading over the description, we discovered
            that this might be an app only for Amazon Prime members. If so, that should be clarified. Customer service
            (an overseas phone) could not help me. They could not explain why I could not enter the app. I was told to
            uninstall and reinstall the app. Not much help.",1,"November 15, 2018"
ben lyons,"So far it seems to be working great. I havent downloaded to a computer yet but from the
            phone end its working. However whenever it uploads photos in my notifications its freezing being stuck at
            like ""uploaded 1 of 2 .03MB of 15.5MB"" i wiah i could upload a screenshot. But id like to get this fixed.
            Other than that it seems good ro go.",4,"August 29, 2022"
Josh Shepard,"This app seems to be trash. It keeps trying to back up my photos, but is constantly
            crashing. I can't launch the app to turn off the backup without it crashing, so it's wearing my battery
            down. Even when I force close it, it eventually starts running again and crashing constantly.",1,"December 19, 2020"
Irma Rodriguez,"I enjoy uploading my photos they look great even the crop ones. Reliable and fun to download
            my pics",5,"January 1, 2024"
Teresa Kneisly,"First off , I was surprised that I had even this option in the first place . When I did
            downloaded and went to upload my photos and videos, their were no instructions as to how to do it. I reached
            out to other people to whom have this and they stated it was difficult and they couldn't remember how they
            got their photos/videos to transfer over. I do not like that you have to have the app open to transfer your
            stuff over . It's great to have apps like this if you understood how they worked .",3,"January 1, 2023"
Jenny Greer,"Great full resolution storage and organization. Hard to batch download my own photos. I wish
            they had more options. Sell me a hard drive loaded with own stuff, I don't care, just give me an easy way to
            not be fully dependent on your services for backup. You have a great service. People will choose to use you
            even if you don't hog-tied them.",3,"December 24, 2022"
Trish,"I think it's a great app. It definitely gave me a lot more storage space because I was
            running out on my phone. Highly recommend!",5,"January 4, 2024"
Warren Hutcheson,Nice to have photos backed up.,5,"April 30, 2024"
Tina Poland,"I love that you offer everything a person can imagine. Also, returns are easy peasy. 😊
        ",5,"February 14, 2024"
Vincent Erpenbach,"I use Amazons software to backup my mass photo collection. Everything is still there which
            is great! Even though people are skeptical about the integration of any false privacy concerns people have
            prior to any Amazon programs I can tell you this app doesn't invade your privacy just select more selective
            security settings within the app if anyone is worried about Amazon accessing your photos withought your
            permission. You accept the terms.",4,"November 22, 2020"
Fran Carmona,Easy to access account and all my pics are in one folder!!,5,"March 18, 2024"
dartstryker,"I tried it just to see how easy it is to remove your data once it has been loaded: as usual
            with Amazon it's absolutely impossible, they purposely make it very difficult and there is no option on the
            app apart from individually selecting every single file. I'm unsure this is even legal, at least in the EU.
            Uninstalled immediately and would suggest not to use of you have any interest in your privacy or even
            ownership of your data.",1,"April 21, 2022"
Dragonfire,"The new update has totally ruined the app. No way to edit photos. I won't be using this app
            anymore. Way to go, Amazon. You took a perfectly good app and tool and totally trashed it. From now on, I'll
            be using my Google Photos app instead. Also will be recommending to everyone I know to upload photos on
            Amazon Photos to the cloud, then delete the app. Then they can download their photos to another decent photo
            editor. Too bad, Amazon. You didn't think this through and seriously screwed up!",1,"November 20, 2022"
A Google user,"I used to love this app bc I could rely on my photos being backs up but now there seems to
            be an issue. I've checked all of my settings and even though I have it set to upload regardless of wifi, it
            still gets stuck. Even if I am on wifi, it does not appear to be uploading photos unless I'm connected AND
            have the app open.",2,"October 24, 2019"
R S,"Yay Amazon you finally added an option of where to Delete From! Device or AmZPhototos or
            both. Had to stop using Google Photos because they refused to add this option in order to make $$$. Don't
            change it back Plz or I will have to find an alternative. You big corps need to be more helpful and less
            controlling if you want to stay on top.",5,"August 30, 2021"
Kathy Fields,Unlimited Photo Storage great!!,5,"May 2, 2024"
A Google user,"Brilliant. My husband's photos & mine are all stored together so he doesn't have to
            forward pictures to me. All of our pictures go instantly to the Amazon storage so I can free up storage on
            my phone. Just had prints made. It was easy, fast & super affordable. This was a no-brainer! Thanks
            Amazon.",5,"April 2, 2020"
Linda Murdock,"The newest update is awful. It's hard to navigate. The screen moves on its own. It's got way
            to much *stuff* wanting attention. It seems that every time I open it, something has changed. Used to be the
            best. Now it's complicated. There are still things I love about it. Simplicity was one of the top things. I
            don't even mind paying for extra storage. But it's not near as good as it used to be.",3,"February 6, 2023"
James Halliday,"Why, oh why have they done this? This was a great app, now it is abysmal. There are so many
            things wrong with the new version, I don't know where to start. It is quite simply awful. Auto rotate, no
            longer works; Family Vault, now pointless, can't filter or sort, or even scroll properly - absolutely
            rubbish. I am so angry about this update. Even the feedback option in the app doesn't work!",1,"December 1, 2022"
Aleta Austin Rodriguez,"It's great for the most part but takes a long time to upload. It also seems to affect use of
            our wifi while it's uploading photos. However, I do appreciate that it does back up my photos with little
            prompting. It has pluses and minuses but it does work.",4,"December 14, 2022"
Andy Taris,"The service itself is wonderful. Being able to save all the photos on my phone is absolutely
            what I was looking for, and I love the reminders from years past. The sharing /family vault is a little
            clunky and could use some improvement or development. Overall, it's a great service offered by Amazon.",4,"April 26, 2021"
Judith L Streu,I am enjoying looking back at older pictures.,5,"March 21, 2024"
A Google user,"Works great, love the sorting features and option to order prints. UPDATED 8/12/19- The app
            is buggy now, and will only upload my pictures when the app is open, and not automatically like it used to.
            UPDATED 10/12/19 I am still only able to upload my pictures and videos with the app open, but at least the
            app stays connected to the internet now.",4,"October 12, 2019"
Forsythe Kid,"Very easy to use and saves all my photos even some of the oldest ones absolutely love this
            app",4,"March 2, 2024"
Julie Tyler,"I thought I had lost all of my photos (10 years worth!) when my phone did a reset, but
            luckily I had downloaded the Amazon photos app and am an Amazon prime user. My pictures were saved! And some
            of these were family photos that I would never have been able to reclaim any other way. Amazon Photos saved
            the day!",5,"March 23, 2021"
Ricky Lobato,"They back up my photos and videos on my phone automatically and often enough for me to feel
            secure and not worry about missing something if anything bad were to happen to my phone! I appreciate the
            services very much! I had my last S9+ stolen with numerous personal sensitive videos and photos along with
            numerous comedic photos and videos id love to have kept forever! If I had Amazon photos at the time I would
            still have all of those memories to vividly look back on and share with others. 5stars",5,"October 25, 2021"
Gillian Mcintyre,"Very useful app, I would highly recommend this app, has many options for organizing and
            editing your pics .",5,"February 11, 2024"
A Google user,"Love it, Gallery Views Faster Too! Only 9MB, versus Google Photos 15MB, for a Double
            Beating. Am an Amazon Prime Member but $12 a year is my ideal price point too! So then that makes a, Triple
            Crown Victory! Happier with Amazon. (If using a PC Photos then 're-enters, with photo assistant, Albums, etc
            Value Added Google Plus.) If phone is tight on space or has a few running Apps, always Amazon for Photo
            Gallary and Cloud Backup! it ahould be noted a HighActive% of AWScloud AudibleCom are #1Cor3.",5,"July 30, 2019"
Cheryl L Young,"Beautiful pictures in photo books. These make wonderful gifts,especially for family members
            who are in long term care facilities. You can put dialog describing the photo which helps them revisit that
            particular time. I get these for my mother who has dementia. She truly enjoys and cherishes each one. Of
            course they're great as personal photo albums also. Less chance for cherished photos getting lost... Much
            better than ""old school"" photo albums!!",5,"June 9, 2021"
Shambhavi Singh,"I like the app but it should have e the feature not to show text photos snf document photos.
        ",3,"December 23, 2023"
John McCallie,"Easy to use, eith awesome storage",5,"April 21, 2024"
A Google user,"Finally a decent cloud to store photos. Seamlessly syncs with phone to auto upload new
            photos or graphics I've downloaded. Too bad I can't figure out how to organize/reorder photos once they're
            in an album. Also can't figure out which photos haven't been put into albums yet.",4,"October 14, 2018"
Shawn Grendzinski,Easy to use and love it holds all my photos,5,"April 2, 2024"
A Google user,"I've only used the app to store photos so i do t know if it has any other features. I like
            that I can delete photos from my phone through the app. That way I can make sure they are backed up in the
            app before deleting. I wish it included unlimited video storage too. It definitely has allowed me to free up
            space on my phone.",5,"December 9, 2018"
Jessica Doty,"The UI on the latest update is AWFUL. It's so paired down that you've made it confusing. The
            app was great before, why would you change it? Also, where did my created albums go?! I don't really have
            another option since I've shared photos with my family through this app so I guess I'm stuck with it. 😒
        ",1,"November 18, 2022"
Bonnie Jean,"Excelllent. I love it. Always afraid of breaking my phone and losing all my pictures.
            Particularly scary with a 1 year old whos baby photos are all on my phone. This app keeps me from having to
            stress about that. Plus with overr 2000 photos of my daughter my phone was getting full so with this app i
            have been able to delete all photos from the phone a few times and keep them on the app.",5,"January 3, 2021"
William Barnes,"Garbage App won't let you permanently delete your pictures and videos. Instead you have to
            open up a web browser and do it. There is no place in this app that you can find the recycle bin and
            permanently delete your videos and pictures. How is that even possible in 2021!?!??? Completely ridiculous.
            Get with the game Amazon.",1,"May 11, 2021"
Strawberry Tart,"There's no way I can find to quickly delete a lot of pictures. I have some pics I'd like to
            delete but having to singlely select 1k pics is so dang annoying id rather uninstall the app and forget
            about it. Otherwise there isn't anything I like about this app over Dropbox or even Google drive. Very
            annoying to try and sort things in albums too.",1,"May 28, 2020"
A Google user,"Terrible app. I just tried putting custom screen savers on my fire tv box but it just went
            wild taking all my pics & saying it was going to create a daily photo montage & all. Slows up all
            your devices & wont even allow you to delete or edit out pics that don't look nice in your screen saver.
            Instead of add or delete options it offers irrelevant data like what date the pic was taken lol like who
            give af about that.",1,"March 15, 2020"
Charles Walton,"App does what it says. Alas, this app is light-years behind virtually every other ""gallery""
            or ""photos* app. For example, the ""Trash"" folder (temporary holding for deleted items) isn't accessible from
            the app. I'd love to meet the person responsible for this incomprehensible decision. I challenge anyone to
            provide a reasonable explanation for why this is the case.",3,"February 27, 2022"
steve betts,"I have tens of thousands of photos on amazon. As you can imagine I'm pretty happy with the
            service. I particularly like the ability to search the content of the photo, for example ""pictures with a
            dog or boat"". One item i'd like added is to search the metadata to collect photos taken with a particular
            camera.",4,"January 13, 2021"
Smit Christian,"Disappointed with Amazon, I love Google photos app and since it going to change I decided to
            buy the prime membership for photos app. This amazon photo is worst app I have ever experienced. Its not
            easy to use and does not have many functionality that google photos offer. I think I will buy google photos
            than Amazon photos. Atleast I won't get frustrated.",1,"December 18, 2020"
A Google user,"Poorly developed application . The synchronisation is great but the app's navigation it's
            just broken. When accessing from a notification the upper button just kicks you out . When accessing to your
            plans , the back button just enters in an infinite loop. I don't understand how Amazon can afford to deliver
            such ""not tested"" app.",2,"December 30, 2019"
A Google user,"Memories preserved is what matters. I wish you could develop something like Google's Google+
            where they developed movies for you based on blast photos or several photos taken at once to make a short
            video movie called Awesome I think it was called. Anyway thank you for storing my photos! Filters could be
            more detailed.",4,"November 15, 2019"
Douglas Barahona,Just wish I can separate videos and photos,5,"March 27, 2024"
chinay chong,"Overall I like the app. It you the previous saved photos around that dated daily. So it
            bring back memories & opportunity to remove un wanted photos. 1 - of the things I don't like is there is
            not enough memories to save video. 2-hope they bring back the option to remove the photo from the app or
            from phone.",4,"December 10, 2022"
Laci,"I like the unlimited storage for photos, I just wish there was more storage for videos.
        ",4,"January 18, 2024"
Visnu Gonzalez,"Useless. Says waiting for WiFi and it's pause d. Only automatically uploads if it's in
            cellular data. Imagine uploading 9g 9f photos. Ridiculous. I tried all troubleshooting even talked to an
            Indian rep over phone. No success. Tried turning my wifi ti unmetered and nothing. Just delete this app.
            It's a headache more than anything. Get Microsoft OneDrive or Samsung Cloud or AT&T Photos which is
            unlimited too. This one is 👎",1,"October 29, 2023"
Serguei Patchkovskii,"Thos used to be a passable clone of Google Photos, with the advantage of having a desktop
            app for syncing the pictures. Since couple of weeks however, it starts to re-upload all pictures again and
            again, every time the phone is restarted - draining the battery and the data allowance. Uninstalled.",1,"June 28, 2022"
John Corson,"Ever since the latest update this app has eaten battery time. In fact, it utilizes over 35%
            of my battery time each day! Had to disable it via disabler app since it turns itself back on after being
            force stopped. Awaiting an update, but will soon uninstall it and save my photos in any one of Amazon's four
            main competitors apps. I use a Samsung Note 10 with Android 11 over Verizon services.",2,"April 19, 2021"
A Google user,"I was happy to try this app since I take a lot of photos and this gave me another cloud
            storage option with my prime membership. However, since installing the app, my phone's battery life has
            taken a huge hit. Additionally, the phone has been getting pretty hot and a notification popped up stating
            that the app is using a lot of CPU resources. So unfortunately I will have to uninstall the app for now.
            Hopefully these issues will get fixed.",2,"February 25, 2020"
A Google user,"Slave App - we all already have cloud backup on our mobile devices (Google or iCloud photo
            backup). Using this app forces you to move all of your photos to Amazon. You cant select individual photos.
            Everything you have automatically uploads to Amazon. If you leave Prime, it will delete all photos from your
            device and all of your memories will be stolen. No thanks. BTW, Amazon Music does the same. Even purchased
            music is repo'd if you ever leave.",1,"January 8, 2020"
Keith Hintz,"Excellent quality, with a variety of things to do.",5,"March 20, 2024"
A Google user,"Absolutely terrible at how it lists and organizes photos on your phone. Makes it near
            impossible to quickly locate the folders and/or individual images you want to choose. Tried to use this to
            individualize the screensaver on my firestick. Quickly gave up as the process was too tedious.",1,"August 28, 2019"
Darlene Craigen,"Here's my problem: You only get 5 gb video storage and then all your stuff stops uploading.
            If you don't notice quickly, they start deleting! I have yet to find where you can add video storage. For
            the price Amazon is charging now, we should NOT be limited! Don't delete our photos and videos!Amazon is
            losing ground fast.",1,"December 27, 2022"
Mandy Hawkins,"I like having my photos in one place,in order.",5,"March 24, 2024"
Raymond Hustad,"Terrible app. Terrible user interface and options. Absolutely terrible. Can't even find help
            to delete all the photos on its servers so I can cancel and delete this app. It's useless. Like throwing all
            your photos in a garbage bag, then reaching in blindfolded to try to find the one you want. Absolutely
            useless!!!",1,"October 16, 2022"
A Google user,"Won't let me load. Says I need to update to the latest version. Then when I tap update is
            says I need latest version. Then again and again and again. It never stops!! .. it goes on forever and ever
            and ever like that for Infinity! But the funny thing is I had previously installed this app one week ago and
            downloaded photos from my phone to my Prime account and everything was okay but now I get this message, can
            anyone help me?",1,"November 4, 2019"
Melissa Crosby,"I love using the Amazon Photos app, along with Amazon Drive to back up my entire Photo
            Library from my computer. I am disappointed that they are getting rid of the Drive app, not sure how it will
            work in the future to back up my camera photos.",5,"October 13, 2022"
Ruth Mawson,"What on earth has happened to this app.. Before I could click on a photo, go to share and
            send to Google photos. Now it uploads first. I assume to my device. Then I have to download it to Google
            photos. Out of curiosity decided to see how long it would take a photo to be transferred to Google photos. 3
            mins to download then another 2 to then upload it to Google photos.. That's ridiculous. Dread to think how
            long it's going to take to transfer all the photos.",1,"January 9, 2023"
Stan Patterson,Great for storing photos,5,"May 4, 2024"
Camille Banks,I'm so glad I downloaded it! Good photo memory.,5,"April 16, 2024"
Cheri Burks,"Great way to share my photos with friends and family! I just wish it was a bit easier to
            control which photos are able to be seen in the Screensaver feature. It replays photos 2-3 times before
            adding new photos to the rotation. I have over 200 pics on there and we keep seeing the same ones.",3,"June 29, 2020"
Ace Ortiz,"The new update sucks! It's confusing and UI sucks. Please roll back to the previous version.
            As a user that doesn't like auto upload and like to manually choose the photos to upload, this version
            removes any indication if the images are already uploaded or not. I don't like to upload photos twice.",1,"January 28, 2023"
A Google user,"Have been using the app for a few years now. Never had any issues. No lag time on any
            devices. Fast and easy way to back up memories. Can share pictures or send to anyone with the touch of a
            button. They rollout updates, so any issues are fixed in a timely manner. I would recommend the app to all!!
        ",5,"November 6, 2018"
Tabitha Tinnell,"I love the unlimited photo storage. I haven't got to see all the features this app has yet,
            but so far I love it.",5,"February 2, 2024"
