,date,review,rating,isEdited,title,userName,developerResponse
2163,2013-07-28 20:27:34,Would even pay for it!,5,False,Amazing app,NotoUpgrade,
2164,2015-04-29 06:19:29,"The app is useless. I can't do camera upload or even view my library, because the app closes constantly. The features are great in this app, but I can't use them whatsoever. Please sort out these bugs. iPhone 5s iOS 8.3",1,False,Constant Crashing,E9csl,
2165,2014-12-21 12:23:14,"What is up with this app? It was ok but now it's just freezing all the time on my iPad mini, on my other devices it's working fine. Updated to the latest iOS software but having real problems now.",1,False,Awful now,steamroom,
2166,2014-12-15 21:47:54,Current version crashes continually to the point of being almost unusable. Unfortunately when you use Dropbox it is kind of a necessity. Please sort out this nonsense and give us back a working app.,1,False,Essential but hopeless,WeGotJoy,
2167,2014-11-16 09:15:18,"This is the first time I've used this and it won't allow me to attach anything. It says unable to close window, please close manually (defeating the object of loading documents from my phone)",1,False,Won't attach anything,ChloeT,
2168,2014-10-21 00:25:17,Can't listen to audio in background anymore. This app saves me a ton of space by having my music not on phone. Latest update I can't listen to music and browse web at same time. It's a downgrade please fix,1,False,What's happened,bazzamacca1980,
2169,2014-09-22 07:25:15,This release crashes after a few seconds of being open. If you need use of your dropbox don't update to iOS 8 until they've released a stable version.,1,False,Don't update to iOS 8 if you need use of this app,Jcorbz,
2170,2014-05-21 23:55:26,"Besides getting Condoleezza Rice in the management team ( good luck with eavesdropping and hacking your files on this app users ) the app also crashes sometimes, anyway im moving on to pastures new, cant believe they will have Rice in the management side what a joke for privacy purposes... Byeee",1,False,Awful,srhottie,
2171,2011-10-14 20:50:42,"Great app, it's so easy to use and good way to share photos or documents between friends or colleagues.",4,False,Useful app,Stefhumphrey,
2172,2013-02-21 20:38:43,"This app does not seem to be working on my ipad (6.1.2). Worked once and now it just crashes a couple of seconds after launch. 
Please do something about it.
When it does work, it is great.",1,False,Great if/when it loads...,dimitrisv357,
2173,2012-12-26 16:20:25,"Since a fews ago , the upload time for my 4a to upload photos have been soooo slooooow if working at all. The app is now practically unusable and im glad im not a paid user of dropbox. just for ur reference people who are
planning to invest in dropbox",1,False,so slow whats going on,j_j_U,
2174,2012-11-26 14:11:29,"Any time I click on a file then try and email the link it crashes when I press email. 

Useless if that's the main thing you want to use it for.",1,False,Useless. Crashes every time you try to send a link,Al_Zadeh,
2175,2012-07-16 20:33:10,As the title says. Plus it needs more import/export options.,3,False,Needs to notify when files are added,Jim. ,
2176,2012-06-14 21:56:14,Can't even enter the password after the latest update. Keep crashing and crashing. Can't even use it anymore!,2,False,Keep crash,Aozlex,
2177,2012-06-14 21:48:35,"Just updated, restarted, keeps crashing on log in",3,False,Update crashes,SAMs1980,
2178,2018-02-13 13:34:06,"Very serious problem from iphone when adding an attachment it keeps saying ""downloading"" forever",2,False,Not able anymore to add attachments to emails,Perpezzino84,
2179,2017-11-29 15:40:05,Unless you know the name of the file you are searching it’s almost impossible to find something! Where are my folders? How can I browse through them?,1,False,Where are my files?,iPorce,
2180,2017-03-08 16:30:05,This app is great for storing files but would love if it gave you more storage 👍,5,False,Love this app,Regal Ladd,
2181,2017-10-15 19:19:36,"All was going so well Drop box. 

Why has the ability to add attachments gone. The add attachment now requires authentication which is great but the recommendation to remove password lock and try again is not acceptable. 

Please fix",1,False,Adding files as attachments GONE!!,Ravinder Jamgotre,
2182,2015-07-07 16:04:10,Drop box is great and easy to use best thing I ever did,5,False,Ease of use,Stooky500,
2183,2017-02-21 17:07:58,Its great until you want to open RAW files because it can't. Please add a feature to allow it to view RAW files!,3,False,Can't view RAW files,Bo selecta! LTJ,
2184,2015-12-21 15:31:30,"Not the only one by the looks of it. Has been ""installing"" on my screen for weeks. Can't delete it or anything. What is happening to the App Store?! This is the third app on my phone which is becoming annoying!",1,False,Bad update,Ronnieios,
2185,2015-12-14 21:17:17,"The Dropbox app has disappeared from my iPad since the update on 3rd December.

The app cannot be downloaded from the App Store. Shows a blue dot within a blue circle.

Please fix this urgently as all my files are saved in Dropbox.",1,False,App has disappeared since December update!!!!,7.0,
2186,2015-09-22 03:03:29,"Crashes every time after around 30 seconds when uploading camera images or when streaming video.

Please fix this, it's so frustrating.",1,False,Crashes a lot,alexjfuk,
2187,2015-08-25 20:23:46,Could be quicker at uploading videos. As I have tried to download a 20sec vid for over 3 days. Plus it doesn't run very good in the background. Touch id,3,False,Good,Jonnyboy23,
2188,2013-03-22 23:06:03,People must have poor pcs and phones for this not to work. Great branding too.,5,False,Great,Wambee,
2189,2015-02-11 06:58:08,"After some seconds the app crash and close ! Tgis version is annoying , please fix the problem !!",2,False,Too many crashes,Vahid22,
2190,2014-11-02 12:31:24,"Incredibly slow to load, often will just crash after waiting a minute to try and add a file!",1,False,Slow & buggy - often crashes!,conorokelly,
2191,2014-07-05 12:58:35,"Great App when it used to work!

After update unable to connect says there must be a problem with your internet connection - which there isn't

Please sort soon",1,False,i-pad & i-phone 5 Dropbox now won't connect,Touchandgo69,
2192,2013-04-29 01:33:00,Used to work well but since its last update it keeps freezing and I have to uninstall the app and reinstall it again...I have had to do this 5 times in the past 2 days...very annoying,1,False,Very bad update,Prnrosa,
2193,2012-11-06 23:45:14,Such a great app easy for me to get my photos from an computer at anytime!,5,False,Really gd app!!,Jacek Wikierski222,
2194,2013-03-01 16:58:19,"I've got it on every device in the house, great for backing up pics to the PC and adding it to all devices.",4,False,Great app,Moogy4780,
2195,2012-12-15 17:14:33,"A new version but seriouly what's new, improved functionality - no, a select all function for selecting favourites - no, oh but that's OK it's got a new logo - LOL",3,False,Come on surely you can do better,Jiffobarb,
2196,2012-09-28 09:59:39,Such a great app easy for me to get my photos from an computer at anytime!,5,False,Really gd app!!,Shan1427,
2197,2012-11-06 14:04:20,Amazing. Hoping to see mobile synchronization soon; everything else is super.,4,False,Love it,R f o r,
2198,2012-10-30 02:15:19,Amazing. Hoping to see mobile synchronization soon; everything else is super.,4,False,Love it, Nat86alie.x,
2199,2012-10-17 00:16:48,Amazing. Hoping to see mobile synchronization soon; everything else is super.,4,False,Love it,Alex77456,
2200,2012-02-03 21:00:44,Couldn't live without my Dropbox,5,False,Yes!,toastedtruth,
2201,2011-04-27 09:44:49,"This is the business! So simple & so easy to use! Apple should quite simply should endorse this! A+

A real must to have, get it now!

With a few finer adjustments this will blow iDisk & many other rivals away!

Still the best cloud application around!

Get it now!!!!!!",5,False,Wow!!!!!!!! The best Application so far,Simon Matthews,
2202,2010-11-28 21:49:38,I use Dropbox all the time it's fantastic.,5,False,Best app on the app store,Rtghihv,
2203,2010-10-23 19:59:09,"Dropbox is my best app, bar none! You need to download this..now!",5,False,Awesome,Whippet55,
2204,2016-07-29 23:07:03,I love dropbox! It's the perfect collaboration tool for musicians looking to share project file.,5,False,Dropbox is amazing,Sean Hensel-Coe,
2205,2017-12-14 14:05:07,"The app does not work, since the last two updates the files tab and photos tab is in a constant ""loading"" regardless of whether on 4G or wifi, 

This has made the app USELESS as it's Only feature doesn't bloody work.",1,False,"DONT UPDATE, APP DOESNT WORK",Isunnowhattopitheremateeee,
2206,2014-12-23 20:05:16,This app is great and dropbox is my favourite cloud storage service.,5,False,Simple yet Clever,Pete1980uk,
2207,2015-11-05 16:53:39,"Extremely gutted! Worked few days a go until now! Not even letting me sign in! I'm Going to rate it 1 till this is fixed! I'd be more than happy to change my rating once it's all fix! Now, don't take too long!",1,False,Fix it plzzzz!!!,Arghhhhhhh nooooooooo!!!!!,
2208,2015-06-24 12:09:32,Any item moved to my Dropbox via my laptop will not show in the app. Thought the whole point of Dropbox is to share items across multiple devices. No it doesn't.,1,False,Disappointing,karl1408,
2209,2013-12-09 10:58:30,You've got to use it to believe it!!,5,False,Top draw,Krio kopite,
2210,2014-12-22 19:27:31,Freezes at home screen whenever I try to open the app after last update. Been a week and no fix yet. Annoying.,1,False,Broken after last update,Mimita1986,
2211,2014-10-29 06:50:07,"Would like fingerprint integration though... Like some other apps, 1 Password, Documents etc",4,False,Good app,Metrix boy,
2212,2014-04-15 09:25:36,Should advise more clearly you need to sync to upload files..,4,False,Great,Filix888,
2213,2014-03-20 06:14:15,"Constant crashes, making this app butch useless and frustrating.  No crash data so cannot help diagnose.  However crashes occur both when navigating and when browsing a file.",1,False,Unusable,Beechside,
2214,2013-09-19 19:08:12,"Synchs shared files between my windows laptop, home iMac and my iPhone. No problemo!",5,False,Great app,GGBratz,
2215,2013-12-03 21:55:34,"Unable to open app on iPad 2 after last update. Running latest version of iOS. Last thing I did was to open large CBZ file, crashing maybe related to this.",1,False,Unable to open,kim3er,
2216,2013-05-07 21:28:50,"A very handy app for PC and iPhone, now have all my hundreds of photos and loads of documents safe :-)",4,False,Handy,Mrshappyanna,
2217,2013-01-28 23:03:41,"Love Dropbox. But app useless for me if I can't sort by date. There is no option to sort documents, except by name.",3,False,Can't sort by date!!!,Huswas,
2218,2012-12-15 08:16:00,The version 2 look and feel works for me. Sadly it seems to crash periodically everywhere randomly. (iOS 6 and iPhone 5),3,False,Slicker,cjcheshire,
2219,2012-12-15 13:20:40,"STILL no option to rename files! STILL no way to list files other than alphabetical!
Come on guys, all of your competitors have this basic functionality. Dropbox is really falling behind now.
Oh, and the new logo is ugly.
Ill be switching to Sugarsync.",1,False,Shocking,Scubasam-says-jump,
2220,2012-10-30 14:51:05,I love Dropbox and so do all my family. I'd give it six stars if I could.,5,False,Favourite app,SoundsLikeTomorrow,
2221,2012-12-06 11:08:41,"it's always try to make you share pictures or go social.  If you need business storage look elsewhere. 

Shame really!",2,False,"Great for personal use, useless for business",The Mad Duke,
2222,2012-05-15 19:45:09,I just can't fault it; it's easy to use and quick. Why not for free?!,5,False,Great,Harry MacGregor,
2223,2012-10-29 22:26:56,"Worked for a day then told me I had no Internet connection (wrong!) I reinstalled it and now it tells me my email and log in are wrong! They are not, as I can log on through the website. Ah well, you get what you pay for I guess! NO STARS!",1,False,Rubbish,Filsatan,
2224,2013-11-18 13:50:39,Very well designed and executed. Recommended.,5,False,Seriously useful app,Jesusmonkey5333,
2225,2017-05-15 20:19:18,A great way to get our holiday pics from an excursion we went on!,4,False,Holiday,Hobnob8789,
2226,2016-05-18 22:30:26,Close the app and re open it then it uploads two photos then stops with 400 left. Close the app and open it again it uploads another two photos.  I paid for this account and it's a waste.,1,False,Uploads only two photos,Alas other,
2227,2015-06-09 15:04:40,Useful but needs streamlining in its user interface and processing,3,False,"Couldn't live without it, but it needs work",UniqueNicknameNo.2659,
2228,2014-12-21 17:50:24,"I'm a big fan of Dropbox and the apps across all platforms, so I genuinely feel bad about posting a negative review. However, the latest version of the iPhone app is unusable due to random hangs and crashes. Please fix this guys.",1,False,Currently unstable,4MichaelJohn,
2229,2014-12-19 12:23:02,"After the latest update it just sits there saying loading, however it never does, very poor I've 54gb of storage and cannot access it. Come on Dropbox sort it out",1,False,Won't load,Boofgb,
2230,2014-11-21 17:00:09,"Used for years. Fine on my old Windows 7 PC. Since changing over to Macs, nothing but grief. iPhone 6 with latest software and MacBook with latest Yosemite update. Still fails to load on phone and pictures lost on PC. Very sad.",1,False,Shadow of its former self,krb981,
2231,2014-09-26 19:27:12,"I have an iPhone 5 and have not yet upgraded to iOS8 for various reasons, but after the latest Dropbox update I can't even open the app. It just gets stuck at the wait-symbol. :-( Very poor!",1,False,Can no longer open app,Little My123,
2232,2014-02-14 20:56:43,Never had a problem until I upgraded then it wouldn't syc pictures and now it will not open up,2,False,Dropbox,Trewithey,
2233,2013-11-25 14:19:38,Easy enough to use. Access to a torch can come in handy in emergencies.,4,False,Quite simply an amazing app,Shacade1022,
2234,2013-09-07 20:47:44,Best app ever easy to use thanks on all my devices and computer.,5,False,Mad Ali,4 legged nag,
2235,2013-10-28 12:38:00,"Dropbox is an amazing feature or app to have however, i've been facing a critical issue that when uploading lots of pics , it just cannot cop up with it suddenly crashes and gets frozen. 

Pls FIX IT !!!",1,False,Not practical,Mikethomas2011,
2236,2012-11-17 07:46:29,"No doubt It's a brilliant application ! I have been using it for years on all my devices. 
Only with the last iOS 6.0.1 update, It's crashing! Can't even access my account. Hope this will be resolved soon.",1,False,Crashing,uBmarc,
2237,2012-06-16 20:57:37,Since the upgrade I've had the BLACK SCREEN OF DEATH don't anyone know what they are doing at these development labs. What a waste of time and the worse thing is I still have to give this stupid app a star. I totally give up with these iPhones and apps.,1,False,Black Screen,sgsmith1968,
2238,2012-06-16 11:46:22,"Hi,

I am a big fan of Dropbox and use it regularly - almost rely on it on a daily basis now.

Just wanted to inform that the latest update has created a problem with logging in with a pin number- doesn't seem to accept pin number with first attempt. 

When the pin number is accepted and opens the app, I am presented with a black screen with nothing on it.

I am using an iPad 2 and iPhone 4s both with latest software versions.",1,False,Update Big Problems,SteveUK00,
2239,2012-06-15 20:36:48,No guidance on the support site - don't want to uninstall as it says if you do you lose all your data?  Nightmare - not impressed by issue in first place and lack of communication around it in second place.,1,False,Crashing - don't download,Scrabble Facebook link,
2240,2012-04-10 19:05:22,Don't know how I'd function without it now!,5,False,Brilliant app,NBHW,
2241,2010-11-16 23:26:36,Used everyday,5,False,Essential,Blacklee0,
2242,2011-08-25 21:09:23,4 stars great app! does what it say but lefted a little dispointed as very limited on the iphone uploading music but you can't seem to download it to your phone which would be great if we could it seems to only focus on photo which great as i do take alot hopefully they sort that!,4,False,luckysod,hi know ya,
2243,2011-05-29 08:17:01,Excel files don't open properly or constantly hang even over a fast network. No point downloading if you can't access your files!!!,1,False,Poor app,Daveo12,
2244,2010-09-22 02:56:09,Have recommended to everyone I know!,5,False,Love it,Jamassey,
2245,2009-12-11 00:00:19,"This app is how MobileMe should be, it's also free.",5,False,Better than MobileMe,Aqua Blue,
2246,2010-08-26 18:00:15,"Looks like this will be a great app but selecting sections of text to copy and paste, even from a basic .txt file, is a nightmare. This needs an urgent fix as there's no accuracy at all. :-(",2,False,Cut and Paste problematic,Eagle9373,
2247,2017-05-25 18:20:00,Uploads fast great work team,5,False,Easy to use,Ken1235,
2248,2017-07-22 22:58:04,Trying to figure out if Dropbox has or has not the latest file is impossible as they don't even know the basics such as what time it is.,1,False,They can't even get the time right,Dave 123456,
2249,2014-09-20 09:28:33,You used to be able to play the videos instantly whilst in App but now it takes ages to do so,3,False,Good storage video bad,Strudle2807,
2250,2016-11-23 16:20:35,This has suddenly stopped working!! Anyone else having issues??,2,False,Scan function,Owens dad!,
2251,2016-09-25 21:09:21,A friend sent me a link to view some photos and I ended up being charged for the app and it still does not work. I would liken cash back as the product I bought does not work.,1,False,How do I get my cash back,EdnaKerubo,
2252,2016-09-20 06:48:48,"I am really disappointed with this app ,recently all my photos have disappeared from Dropbox that I had saved. I have now lost all of my photos ,I contacted them but haven't had any reply. Not happy at all with this app .",1,False,Terrible 👎🏻,Demi.king123,
2253,2016-02-29 19:49:01,"Default opens to previously viewed files and this cant be changed. Annoying!

Considering other options for storage if this is not corrected!!!",1,False,Annoying!,Enlightened0,
2254,2016-01-30 09:55:16,Tried to upload some photos. Then it just crashed and ever since it doesn't update anymore. Better off using the Dropbox website,1,False,Terrible app doesn't work,victorman94,
2255,2016-01-11 21:39:54,"Rubbish. A one picture is uploading 10 minutes. I am waiting ages to upload short mobile movie. Complicated, slow, and certainly not worth a70 quid year subscription",1,False,Want my money back,Dupa 1972,
2256,2015-09-18 00:23:54,"Since I updated earlier it keeps crashing when I try to open it up, I get a msg popping up after a few tries tell me my files are safe, to uninstall and try again.",1,False,Crashing,xirishpixiex,
2257,2014-12-23 09:21:41,"Usually updates say they contain ""bug fixes"".  But this update seems to have added new bugs to what was a great App.  Please fix it, then just leave it alone, thank-you.",1,False,"Now it has more bugs, not less!",Gotatwai,
2258,2014-10-21 18:01:09,"Never had a problem until latest update, now the app stays open for two seconds then crashes.",1,False,Crashes after update,jonnysapsford,
2259,2014-08-30 18:10:54,"Damages everything I upload and download. I can't name files. It runs slower than my grandma trying to catch a bus. If I could give it less than one star, I would. Absolutely useless.",1,False,I might as well have downloaded a chocolate tea pot.,Screwbie,
2260,2014-07-04 06:41:00,Would love to be able to star a folder!,5,False,Great app!,Mick Mavromatis Chronobat,
2261,2012-08-13 19:25:30,"Brilliant for managing docs on the go.
And very quick accessing folders.",5,False,Excellent App!!,Riyaz_b,
2262,2014-06-30 16:58:40,This app is really good I like the idea of it but it takes ages and ages for it to load 5 pics,4,False,Honest review,Lucy 2003 :-),
2263,2014-03-19 19:43:11,It's worked flawlessly for a long time but recently photos fail to load and all you have is a pixelated preview,2,False,Photos keep failing to load,Amnios,
2264,2013-02-17 08:59:53,Since the last update it keeps crashing! Needs fixing ASAP,3,False,Keeps Crashing !!!,DandjHardy,
2265,2012-11-09 16:49:05,"Why can't I open WORD docs or dox? The screen shows me the list of uploaded docs in the column to the left, but the content of WORD docs won't open. I just get a hanging white screen. Driving me mad.",2,False,Not a Word.,Ron Doin.,
2266,2010-01-17 23:52:17,If you own a pc and a iPhone this is a must.,5,False,Great app,Axelnight,
2267,2012-06-29 16:30:53,Cant share things apart from photos and documents.. Please bring update where atleast u can save audio and video files...,2,False,Missing key features,Honey2302,
2268,2012-06-19 22:51:27,"App does not accept pins until after a number of tries and once unlocked simply displays a black screen.

Reinstalling the app has not fixed this. Completely non-functional.",1,False,Not functioning,abrooks,
2269,2015-10-03 12:08:46,Since ios9 update the fingerprint touch id is not working.. Hope this bug can get sorted .. Other than that great app,3,False,Fingerprint touch ID missing,Travs84,
2270,2017-12-19 11:26:33,"The last update worked fine.
But this updated version has issues with wight screen ,not loading, crashes. I want to downgrade Dropbox 😕",1,False,Not working,[Tommyboy85],
2271,2017-10-10 22:47:27,Camera upload feature now uploads all your photo albums to Dropbox instead of just the pictures you have taken. Useless,1,False,Faulty camera upload,GarethRB,
2272,2017-05-31 17:49:36,"Dropbox seems to have constant issues, if it's not the photos tab not updating it's slow uploads or folders ghosting disappear.

It's usually a good service but these bugs drive people nuts!",1,False,Dropbox Constant Bugs,Eldinho1989,
2273,2017-05-29 16:29:01,"What's the point of offering an app that doesn't let you download the files? Get off your arses and actually try to make a competent app, a four year old could do better. Pathetic",1,False,Doesn't even deserve one star,Byddnhc,
2274,2016-10-07 20:37:29,"So it won't work unless I update, and then when I update I have to buy a pro version or get a computer. Is all you care about money and not your customers satisfaction, this app is absolute rubbish now. Sort it out !!!",1,False,Wth,🔜 Please,
2275,2016-06-04 08:25:48,"I use Dropbox extensively, both mobile & desktop, but the May 23 iPad update causes the app to crash on launch. Disappointing.",2,False,Most recent update a disaster,JimCampbell,
2276,2016-03-04 04:34:36,Latest update will not upload iPad . As it it is trying to upload not able delete file so makes my data unavailable via iPad useless,1,False,Update won't load,Andyplumber,
2277,2015-05-07 06:13:03,The current version on my iPhone 6 IOS 8.3 crashes every time I open the app! This is not good enough and if it continues I'll be dropping it from my apps and telling all my friends to do likewise!,1,False,"Crash, crash,crash",awram1340,
2278,2014-11-19 21:36:40,When are you going to fix the iPad version of the software? It is completely useless. Crashes immediately upon opening.,1,False,Crashes all the time,JustinUK73,
2279,2014-10-16 09:29:14,Takes ages to load now on my iPhone 6 (iOS 8). Hangs on load and crashes a lot. Just unusable. Why am I paying money every month to not be unable to access my files.,1,False,Crashes,nanjingjimmy,
2280,2012-09-02 18:49:46,Quality App. Glad Dropbox didn't sell out to Apple :),5,False,Love Dropbox,Goodycoe,
2281,2014-08-27 10:49:04,"Great core functionality, but the UI is lacking and while the photo backup is good, playback of multimedia is ridiculously slow.",2,False,Needs improvement,startsolo,
2282,2014-07-28 16:05:26,"Cannot use since last update. Files appear to be downloading but never open. I cannot conduct my business now - the whole point of using Dropbox is now defunct.

Please fix as a matter of urgency!!!!!",1,False,Steveukrm,Steveukrm,
2283,2014-06-05 15:42:01,Ever since the latest update I have not been able to access th Dropbox app on my phone. It just keeps crashing.,2,False,Not working,sooz80uk,
2284,2013-12-02 00:04:01,Interface is bland and hard to read. Option to go full screen has been omitted - old version did the job and looked okay.. please fix this..,1,False,Dont update to latest version,whatsthepointofanickname?,
2285,2013-09-04 09:00:33,"Really helpful app, use it to link files between my iPad and mac. No need for USB pens or emailing stuff to myself like I used to!!",4,False,Really useful,St st studio,
2286,2013-05-08 06:16:50,"Can move files between folders, but cannot copy.
Can share large movie files i.e. via email (?) but cannot download.
I cant really understand those gaps.",1,False,Lacking basic features,Chessmans,
2287,2013-03-06 17:52:26,Since update. Constantly using location services even when app is closed. Killing battery,2,False,Kills battery,Sirfoxelot,
2288,2012-12-31 08:42:55,"Fine for photos but doesn't seem to work for other stuff. Chm files, for instance, resolutely refuse to upload.",2,False,Doesn't work for all file types,Lizardem,
2289,2012-05-05 08:23:50,"This app just works. Documents from pc, to iPad and iPhone = simple.",5,False,Perfect,Jigga-man,
2290,2012-06-16 14:15:08,"After Installing this version, I'm unable to use, pin number access problems and blank screen - needs an update ASAP, i've effectively uninstalled it by applying this update..",1,False,This update makes Dropbox unusable,Durrs,
2291,2012-06-16 06:16:16,Can't use since last two updates.  Firstly it would simply crash and now it stays on PIN entry screen or goes to a black screen.  Can no linger access Dropbox from my iPhone 4s,1,False,Dropbox crashes,Scott Osborn,
2292,2012-06-15 21:07:16,"Can't tell you if this upgrade is any good, every time I try to use it I get as far as the login screen then it crashes. HUGE mistake, sort it out soon as this is normally an awesome app that I use multiple times daily.",1,False,No stars!!!,Wexten,
2293,2012-05-17 17:04:12,"No way to rename, move or create folders! But i can access files and upload them. So not too bad",2,False,Needs improving,Mikihd10,
2294,2011-04-21 20:02:09,Brilliant App! Very useful! Couldn't ask for more!,5,False,Awesome,Keen Banker,
2295,2012-04-07 11:24:27,"Adding to existing folders seems to be a problem. Dont wish to create
new ones everytime upload..Disappointing, so uninstalling",2,False,Ok But,hobophone,
2296,2011-06-19 13:44:34,"Very slick software, makes life easier if not better",4,False,Slick,Bann d a,
2297,2010-02-09 20:06:09,"This is a fantastic app! Saves time, effort, and is incredibly convenient! Love it!",5,False,Superb,ronaynec,
2298,2010-11-02 09:39:25,:),4,False,As an app developer I think personally this is one of the best utilise I have used !,TheMexicanWrestler,
2299,2017-04-08 12:05:15,"Senior managers take note, your lazy developers who destroy your credentials forcing a login at the update. 

We don't all carry our password vaults around in our pockets. 

Please do more testing or warn in your update text.",1,False,Dropbox updates always destructive,Unearthly1,
2300,2016-06-02 10:21:57,Gives you a lot of extra storage and it's free. Perfect,5,False,Great,Elzziiiiiiiieeeeeee xxxx,
2301,2016-12-15 17:54:11,When you can't be bothered to even say what an update is for and instead order your customers to visit your website ! One star from me and I hope everyone else you have peeeddd off,1,False,Lazy!!,Jctoyou,
2302,2016-10-02 08:32:50,"Easy to use, great for backing up photos. Just wish they gave more storage!!",4,False,Good app,krw2149,
2303,2016-07-04 12:13:54,"Most disappointed, I can't use Adobe to edit anymore. I have to buy word. I don't want to. Don't upgrade unless you have to! 😁",2,False,New version forces you to buy Word,Dogwednesday,
2304,2016-06-26 20:51:44,Does what you expect and takes up a frankly stupid amount of storage - and no way of clearing the cache!,3,False,It's Dropbox...,jonfaec,
2305,2015-08-04 09:01:47,You really can't go wrong with Dropbox!,5,False,Amazing app!,EricTheBananaMan,
2306,2014-03-14 05:12:04,Most usefull and effeicient app.. ever used..data can be maintained more properlly and sequencially,5,False,Most effective,Ewan5Pry,
2307,2015-04-09 16:02:14,I've restarted my phone to refresh the memory and I have 1Gb of space to allow for broken blocks. Yet when I try to log into the app it crashes immediately.,1,False,Crashes on boot,Redblue52,
2308,2015-02-24 16:47:43,Can't load anything or upload or do anything til I re installed it... Now it's fine...,3,False,Doesn't upload,Sammmmmmmmyyyyy123456789,
2309,2014-11-20 12:42:00,Since airdrop rarely works I was looking for a way of sending video clips from iphone to iPad.  Unfortunately this fails constantly as its so slow I give up & use another app.,1,False,Too slow to be useful,Fazersmart,
2310,2014-09-19 12:20:23,"After the new update drop box opens and like seconds later shuts it self down ,
Can you sort it out please.",2,False,Problem with ios8  update,Mecca 3245,
2311,2014-08-23 13:18:58,"This is one of the most frustrating apps I have ever owned, it slows down my ipad and is difficult to play music and videos from it.",2,False,Slow as,Hazza583,
2312,2014-06-16 18:44:48,Dropbox is a load of rubbish it's taken me 2 months just elete this game if you have got I to download two photos and I still have loads more to down load dont get this app and delete it if you have got it,1,False,Rubbish,MineMYcart808,
2313,2013-01-07 23:08:32,Please add the option to share folders in the app,5,False,A good app,Nix0185,
2314,2013-05-08 11:03:47,"I love dropbox and the app is quite good but why can't I choose in the file explorer which files I want to keep ""offline"" or even folder but I am instead forced to click and open a file and then star it for offline mode.
Why can I not clone a file?
Why can I not rename a file?
Why can I not share a folder in the app?

Fix the functionality gripes",2,False,Dropbox is great but!,germanjulian2,
2315,2013-02-22 22:42:33,"Great app, really useful. Would be better if you could edit your documents but I've got cloud on for that.",3,False,Useful,Sooosee,
2316,2013-02-17 15:32:11,"Up until the most recent update it was perfect. 

Now it keeps crashing when opening pdf's",2,False,Crashing,Alex .p,
2317,2012-07-09 18:44:25,"I have tried a number of cloud storage progs and this by far the best.

I have stuff synced across 2 macs, 1 iPhone, 1 iPad and 1 Windoze pc.

Never had as much as a glitch. Been using it for 18 months now.

I am one very happy customer.",5,False,It just works,TerryReis,
2318,2012-09-18 07:28:43,"Facebook sharing and direct printing- nice.
Friend invites? Folder sharing? Where are these features.",4,False,Good stuff,AiSko,
2319,2011-10-18 08:56:15,Still get poor quality images with this update. Even if I choose to upload at original quality.,1,False,Poor quality images.,benj_m,
2320,2011-05-12 13:33:58,Fantastic app. One of the best and most used on my iPhone.,5,False,Awesome,tristan3,
2321,2013-12-09 04:08:55,Quick and simple to use ;),5,False,Spot on!!!, Dolby Aspire,
2322,2010-07-25 08:30:46,I have reinstalled 5 times as I love the pc version. But here it crashes after trying to open even small files,1,False,Crashes constantly,Henriette88,
2323,2017-09-21 22:21:48,"The Files app integration in iOS 11 is awful. Opens in a stupid little window.

Worse still a huge bug that prevents any dropbox file from being inserted into a website.",1,False,Terrible in iOS 11,Pagemakers,
2324,2016-06-12 14:44:22,Another person here annoyed at this update. Used Dropbox loads to transfer files to my phone for Instagram mainly and now you can't download it's a totally pointless app. Just lost yourself a user.,1,False,Useless now,tomhorton,
2325,2015-10-07 05:02:51,Very frustrating needing access to data in Dropbox.  Unless this is sorted out soon I'd strongly recommend that users move to one of the other synchronisation services.,1,False,Still won't complete update,sethfromgb,
2326,2015-09-17 09:24:16,I uploaded loads of pics and vids on my iPhone 5s shut the app down and now it won't load up again it's just a white screen,2,False,Won't load up,Mlg84,
2327,2014-12-31 05:49:02,"I'm still getting the dreaded white screen.... It works fine after install but as soon as I close the app it and try and reopen it, it crashes with the White screen",1,False,White screen crash,Tenchieryu,
2328,2014-05-09 20:46:31,"After 6 months since release, Dropbox still does not support the latest Apple iWork suite, pages, keynote or numbers. How can an iOS release not support official Apple software?",1,False,Unable to view pages files,Gaudiarchitect,
2329,2014-04-11 18:43:23,"Last update broke photo uploading, latest update won't even let me get past the password screen. I am going to ditch dropbox totally and start using Box instead.",1,False,What a load of crap !,philwalters,
2330,2014-03-28 14:50:05,"I cannot open the app properly. It shows the password screen, but it is completely inactive. I press on the numbers but nothing is happening. I am going to delete the app altogether.",1,False,Problem!,ioanna.violet,
2331,2013-11-28 00:54:25,Is there a way to cancel while it's uploading. This is soo irritating,3,False,How to cancel uploading files on iPhone,Hashib,
2332,2013-10-24 21:26:46,Great app but cache delete would be great instead of deleting and reinstalling all the time,3,False,Needs cache delete,monty1903,
2333,2012-06-15 21:50:57,"Downloaded and been using for months then they update it and I put my password in and it crashes instantly - smooth move guys, real clever",2,False,Asif,Ch3micalblonde,
2334,2013-09-20 09:49:39,Brilliant for iPhone pics and videos but why can't I upload videos on 3G? I have unlimited 3G that's MUCH faster than my home wifi :(,1,False,Needs to be able to upload using data plan,simonp820,
